decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,candidate_symbols,symbol_source,symbol_count,collision_flag,single_symbol_usable_for_price_probe,free_execution_price_available
2012-04-01 00:00:00+00:00,0000808326-12-000020,0000808326,EMCORE CORP,3674,technology,10-Q,2-ACC,2012-02-14,2012-02-15 00:00:00+00:00,20111231,2012,Q1,2012Q1,46.0,,,former_or_unmapped,EMKR,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000814549-12-000006,0000814549,EBIX INC,7373,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,EBIX,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000892626-12-000028,0000825410,LANDAUER INC,3829,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q1,2012Q1,52.0,,,former_or_unmapped,LDR,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-036860,0000830916,MULTI FINELINE ELECTRONIX INC,3672,technology,10-Q,2-ACC,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2012,Q1,2012Q1,58.0,,,former_or_unmapped,MFLX,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-106508,0000855612,ZIX CORP,7374,technology,10-K,2-ACC,2012-03-09,2012-03-10 00:00:00+00:00,20111231,2011,FY,2012Q1,22.0,,,former_or_unmapped,ZIXI,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000859163-12-000007,0000859163,AVX CORP,3670,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2011,Q3,2012Q1,52.0,,,former_or_unmapped,AVX,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-070404,0000867374,ELECTRONICS FOR IMAGING INC,3576,technology,10-K,2-ACC,2012-02-21,2012-02-22 00:00:00+00:00,20111231,2011,FY,2012Q1,39.0,,,former_or_unmapped,EFII,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000867773-12-000008,0000867773,SUNPOWER CORP,3674,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,SPWR,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000870753-12-000006,0000870753,NUMEREX CORP /PA/,3669,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,NMRX,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000877890-12-000019,0000877890,CITRIX SYSTEMS INC,7372,technology,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped,CTXS,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001104659-12-006365,0000887730,KEMET CORP,3670,technology,10-Q,2-ACC,2012-02-03,2012-02-04 00:00:00+00:00,20111231,2011,Q3,2012Q1,57.0,,,former_or_unmapped,KEM,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000896841-12-000016,0000896841,"AVID TECHNOLOGY, INC.",3861,technology,10-K/A,1-LAF,2012-03-27,2012-03-28 00:00:00+00:00,20111231,2011,FY,2012Q1,4.0,,,former_or_unmapped,AVID,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000950123-12-002052,0000911650,NAVARRE CORP /MN/,5045,technology,10-Q,2-ACC,2012-02-03,2012-02-04 00:00:00+00:00,20111231,2011,Q3,2012Q1,57.0,,,former_or_unmapped,SPDC,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0000913885-12-000013,0000913885,TRIQUINT SEMICONDUCTOR INC,3674,technology,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped,TQNT,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000914025-12-000013,0000914025,PLANTRONICS INC /CA/,3661,technology,10-Q,1-LAF,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2011,Q3,2012Q1,58.0,,,former_or_unmapped,POLY,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001206774-12-001018,0000915735,STRATASYS INC,3577,technology,10-K,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20111231,2011,FY,2012Q1,19.0,,,former_or_unmapped,SSYS,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001193125-12-117297,0000915778,DSP GROUP INC /DE/,3674,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,DSPG,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-136503,0000917491,FARO TECHNOLOGIES INC,3829,technology,10-K/A,1-LAF,2012-03-28,2012-03-29 00:00:00+00:00,20111231,2011,FY,2012Q1,3.0,,,former_or_unmapped,FARO,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-036821,0000918386,QLOGIC CORP,3576,technology,10-Q,1-LAF,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2011,Q3,2012Q1,58.0,,,former_or_unmapped,QLGC,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001140361-12-004451,0000929940,ASPEN TECHNOLOGY INC /DE/,7371,technology,10-Q,1-LAF,2012-01-31,2012-02-01 00:00:00+00:00,20111231,2012,Q2,2012Q1,60.0,,,former_or_unmapped,AZPN,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000935494-12-000008,0000935494,NATIONAL INSTRUMENTS CORP /DE/,7372,technology,10-K,1-LAF,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2011,FY,2012Q1,53.0,,,former_or_unmapped,NATI,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000940332-12-000006,0000940332,ANADIGICS INC,3674,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,ANAD,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-046644,0000943580,LECROY CORP,3825,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q2,2012Q1,52.0,,,former_or_unmapped,LCRY,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001144204-12-014381,0000944739,TRANSWITCH CORP /DE,3674,technology,10-K,2-ACC,2012-03-13,2012-03-14 00:00:00+00:00,20111231,2011,FY,2012Q1,18.0,,,former_or_unmapped,TXCC,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0000945436-12-000008,0000945436,MEMC ELECTRONIC MATERIALS INC,3674,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,SUNE,last_filing_instance_xbrl,1,True,False,False
2012-04-01 00:00:00+00:00,0001193125-12-038565,0000945699,IXYS CORP /DE/,3674,technology,10-Q,2-ACC,2012-02-03,2012-02-04 00:00:00+00:00,20111231,2011,Q3,2012Q1,57.0,,,former_or_unmapped,IXYS,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001047469-12-002480,0000946454,"BALLANTYNE STRONG, INC.",3861,technology,10-K,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20111231,2011,FY,2012Q1,19.0,,,former_or_unmapped,BTN,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-081580,0000949158,CRAY INC,3571,technology,10-K,2-ACC,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped,CRAY,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-049641,0001002517,"NUANCE COMMUNICATIONS, INC.",7372,technology,10-Q,1-LAF,2012-02-09,2012-02-10 00:00:00+00:00,20111231,2012,Q1,2012Q1,51.0,,,former_or_unmapped,NUAN,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001003214-12-000011,0001003214,SILICON IMAGE INC,3670,technology,10-K,2-ACC,2012-03-01,2012-03-02 00:00:00+00:00,20111231,2011,FY,2012Q1,30.0,,,former_or_unmapped,SIMG,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-116620,0001005757,CSG SYSTEMS INTERNATIONAL INC,7374,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,CSGS,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-139486,0001006269,LORAL SPACE & COMMUNICATIONS INC.,3663,technology,10-K/A,1-LAF,2012-03-29,2012-03-30 00:00:00+00:00,20111231,2011,FY,2012Q1,2.0,,,former_or_unmapped,LORL,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-067416,0001010552,POLYCOM INC,3661,technology,10-K,1-LAF,2012-02-17,2012-02-18 00:00:00+00:00,20111231,2011,FY,2012Q1,43.0,,,former_or_unmapped,PLCM,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-089157,0001010612,SYKES ENTERPRISES INC,7373,technology,10-K,2-ACC,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,SYKE,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-086972,0001011006,YAHOO INC,7373,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,YHOO,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-074501,0001013462,ANSYS INC,7372,technology,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped,ANSS,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-088874,0001018003,INGRAM MICRO INC,5045,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,IM,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-085516,0001023362,POWERWAVE TECHNOLOGIES INC,3663,technology,10-K,2-ACC,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,PWAV,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-114351,0001024732,IGATE CORP,7371,technology,10-K,2-ACC,2012-03-14,2012-03-15 00:00:00+00:00,20111231,2011,FY,2012Q1,17.0,,,former_or_unmapped,IGTE,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-049212,0001031028,GLOBECOMM SYSTEMS INC,3663,technology,10-Q,2-ACC,2012-02-09,2012-02-10 00:00:00+00:00,20111231,2012,Q2,2012Q1,51.0,,,former_or_unmapped,GCOM,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-074413,0001036960,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,3674,technology,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped,FCS,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-063367,0001037760,CEPHEID,3826,technology,10-K,1-LAF,2012-02-15,2012-02-16 00:00:00+00:00,20111231,2011,FY,2012Q1,45.0,,,former_or_unmapped,CPHD,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-081686,0001040426,SYNTEL INC,7371,technology,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped,SYNT,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001043604-12-000006,0001043604,JUNIPER NETWORKS INC,3576,technology,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,JNPR,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-085591,0001044590,"INTERMEC, INC.",3577,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,IN,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001047122-12-000044,0001047122,RAYTHEON CO/,3812,technology,10-K,1-LAF,2012-02-22,2012-02-23 00:00:00+00:00,20111231,2011,FY,2012Q1,38.0,,,former_or_unmapped,RTN,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-088634,0001056239,L 3 COMMUNICATIONS HOLDINGS INC,3663,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,LLL,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-117234,0001057083,PC TEL INC,3663,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,PCTI,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-134488,0001058057,MARVELL TECHNOLOGY GROUP LTD,3674,technology,10-K,1-LAF,2012-03-27,2012-03-28 00:00:00+00:00,20120131,2011,FY,2012Q1,4.0,,,former_or_unmapped,MRVL,last_filing_inline_xbrl,1,True,False,False
2012-04-01 00:00:00+00:00,0001062047-12-000003,0001062047,CONVERGYS CORP,7373,technology,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped,CVG,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001193125-12-106687,0001062478,ACTUATE CORP,7372,technology,10-K,2-ACC,2012-03-09,2012-03-10 00:00:00+00:00,20111231,2011,FY,2012Q1,22.0,,,former_or_unmapped,BIRT,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-107334,0001068875,INFOSPACE INC,7374,technology,10-K,2-ACC,2012-03-09,2012-03-10 00:00:00+00:00,20111231,2011,FY,2012Q1,22.0,,,former_or_unmapped,BCOR,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-042670,0001073349,BOTTOMLINE TECHNOLOGIES INC /DE/,7372,technology,10-Q,2-ACC,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2012,Q2,2012Q1,53.0,,,former_or_unmapped,EPAY,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-109619,0001076682,MAJESCO ENTERTAINMENT CO,7372,technology,10-Q,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20120131,2012,Q1,2012Q1,19.0,,,former_or_unmapped,COOL,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001080099-12-000006,0001080099,INFORMATICA CORP,7372,technology,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,INFA,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-046800,0001082506,OPENWAVE SYSTEMS INC,7372,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q2,2012Q1,52.0,,,former_or_unmapped,GEC,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-078449,0001082526,SCIQUEST INC,7372,technology,10-K,2-ACC,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,SQI,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-043564,0001084755,ARIBA INC,7372,technology,10-Q,1-LAF,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2012,Q1,2012Q1,53.0,,,former_or_unmapped,ARBA,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001085869-12-000007,0001085869,PERFICIENT INC,7371,technology,10-K,2-ACC,2012-03-01,2012-03-02 00:00:00+00:00,20111231,2011,FY,2012Q1,30.0,,,former_or_unmapped,PRFT,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-087101,0001088033,QUEST SOFTWARE INC,7372,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,QSFT,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001193125-12-078202,0001092367,SYCAMORE NETWORKS INC,3661,technology,10-Q,2-ACC,2012-02-24,2012-02-25 00:00:00+00:00,20120131,2012,Q2,2012Q1,36.0,,,former_or_unmapped,SCMR,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001144204-12-014618,0001095291,"WEB.COM GROUP, INC.",7372,technology,10-K,2-ACC,2012-03-13,2012-03-14 00:00:00+00:00,20111231,2011,FY,2012Q1,18.0,,,former_or_unmapped,WEB,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001193125-12-077862,0001096325,INTERSIL CORP/DE,3674,technology,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,ISIL,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-085620,0001100969,"ASIAINFO-LINKAGE, INC",7372,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,ASIA,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-062138,0001101169,VIASYSTEMS GROUP INC,3672,technology,10-K,2-ACC,2012-02-15,2012-02-16 00:00:00+00:00,20111231,2011,FY,2012Q1,45.0,,,former_or_unmapped,VIAS,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-085652,0001102741,"STEC, INC.",3572,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,STEC,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001102934-12-000004,0001102934,CABOT MICROELECTRONICS CORP,3674,technology,10-Q,1-LAF,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q1,2012Q1,52.0,,,former_or_unmapped,CCMP,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-002015,0001104042,ADVANCED ANALOGIC TECHNOLOGIES INC,3674,technology,10-Q,2-ACC,2012-01-04,2012-01-05 00:00:00+00:00,20110930,2011,Q3,2012Q1,87.0,,,former_or_unmapped,AATI,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-083433,0001104188,SOHU COM INC,7374,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,SOHU,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0000950123-12-002170,0001110647,"OCLARO, INC.",3674,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q2,2012Q1,52.0,,,former_or_unmapped,OCLR,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001193125-12-101214,0001111665,TELECOMMUNICATION SYSTEMS INC /FA/,7372,technology,10-K,2-ACC,2012-03-07,2012-03-08 00:00:00+00:00,20111231,2011,FY,2012Q1,24.0,,,former_or_unmapped,TSYS,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001114714-12-000007,0001114714,KENEXA CORP,7372,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,KNXA,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001117106-12-000007,0001117106,NETSUITE INC,7372,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,N,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001445305-12-000443,0001124610,"VMWARE, INC.",7372,technology,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,VMW,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-089621,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",7373,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,MDRX,last_filing_inline_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001193125-12-067567,0001130258,ACME PACKET INC,3576,technology,10-K,1-LAF,2012-02-17,2012-02-18 00:00:00+00:00,20111231,2011,FY,2012Q1,43.0,,,former_or_unmapped,APKT,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001047469-12-001638,0001131554,SYNCHRONOSS TECHNOLOGIES INC,7371,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,SNCR,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-089437,0001134203,TALEO CORP,7372,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,TLEO,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-099137,0001138639,INFINERA CORP,3661,technology,10-K,2-ACC,2012-03-06,2012-03-07 00:00:00+00:00,20111231,2011,FY,2012Q1,25.0,,,former_or_unmapped,INFN,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-089350,0001141107,ARRIS GROUP INC,3663,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,ARRS,last_filing_instance_xbrl,1,True,False,False
2012-04-01 00:00:00+00:00,0001193125-12-117617,0001160958,INPHI CORP,3674,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,IPHI,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001047469-12-002760,0001167294,MERU NETWORKS INC,3576,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,MERU,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-109797,0001169445,COMPUTER PROGRAMS & SYSTEMS INC,7371,technology,10-K,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20111231,2011,FY,2012Q1,19.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-092226,0001170534,MITEL NETWORKS CORP,3663,technology,10-Q,2-ACC,2012-03-01,2012-03-02 00:00:00+00:00,20120131,2012,Q3,2012Q1,30.0,,,former_or_unmapped,MITL,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001193125-12-103740,0001173752,"ARUBA NETWORKS, INC.",3577,technology,10-Q,1-LAF,2012-03-08,2012-03-09 00:00:00+00:00,20120131,2012,Q2,2012Q1,23.0,,,former_or_unmapped,ARUN,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-081675,0001175609,"CAVIUM, INC.",3674,technology,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped,CAVM,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001104659-12-006450,0001207074,VIRTUSA CORP,7371,technology,10-Q,2-ACC,2012-02-03,2012-02-04 00:00:00+00:00,20111231,2011,Q3,2012Q1,57.0,,,former_or_unmapped,VRTU,last_filing_inline_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-043901,0001224370,"MINDSPEED TECHNOLOGIES, INC",3674,technology,10-Q,2-ACC,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2012,Q1,2012Q1,53.0,,,former_or_unmapped,MSPD,last_filing_instance_xbrl,1,False,True,True
2012-04-01 00:00:00+00:00,0001193125-12-094910,0001227930,ENTROPIC COMMUNICATIONS INC,3674,technology,10-K/A,1-LAF,2012-03-05,2012-03-06 00:00:00+00:00,20111231,2011,FY,2012Q1,26.0,,,former_or_unmapped,ENTR,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-117111,0001244937,ENERNOC INC,7370,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,ENOC,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-082656,0001254419,MEDASSETS INC,7372,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,MDAS,last_filing_instance_xbrl,1,False,True,False
2012-04-01 00:00:00+00:00,0001193125-12-066200,0001261694,TESSERA TECHNOLOGIES INC,3674,technology,10-K,1-LAF,2012-02-17,2012-02-18 00:00:00+00:00,20111231,2011,FY,2012Q1,43.0,,,former_or_unmapped,TSRA,last_filing_instance_xbrl,1,False,True,False
