Date,baseline_equity,recovery_options_equity,recovery_tactical_tilt_equity,baseline_return,recovery_options_return,recovery_tactical_tilt_return,v1_rejected_overlay_equity,v2_rejected_overlay_equity
2022-06-24,2.7549635882836605,2.773984770011015,2.758508199057254,-0.007623225054333549,-0.007571348459940674,-0.007613503989016057,2.7549635882836605,2.7549635882836605
2022-07-01,2.739912245235454,2.7589334269628085,2.7434568560090478,-0.0054633546200817396,-0.005425892460161785,-0.005456334352513581,2.739912245235454,2.739912245235454
2022-07-08,2.71876844883592,2.7377896305632743,2.7223130596095135,-0.007716961167753444,-0.0076637573755488075,-0.007706990672451286,2.71876844883592,2.71876844883592
2022-07-15,2.7228601459705972,2.7418813276979517,2.726404756744191,0.0015049818370627133,0.0014945257623155683,0.0015030222627165912,2.7228601459705972,2.7228601459705972
2022-07-22,2.7551680651298613,2.774189246857216,2.758712675903455,0.011865434663280272,0.011783120893269716,0.011850008359670428,2.7551680651298613,2.7551680651298613
2022-07-29,2.7420097398534233,2.761030921580778,2.745554350627017,-0.004775870279193906,-0.004743124605267823,-0.004769733865861436,2.7420097398534233,2.7420097398534233
2022-08-05,2.7718769124145703,2.790898094141925,2.775421523188164,0.010892438537706939,0.010817398793942834,0.010878376002400492,2.7718769124145703,2.7718769124145703
2022-08-12,2.7504535502396847,2.769474731967039,2.7539981610132784,-0.007728828823147071,-0.007676153500499772,-0.007718958001837639,2.7504535502396847,2.7504535502396847
2022-08-19,2.757106053961462,2.7761272356888163,2.7606506647350555,0.002418693353755108,0.0024020813929044316,0.0024155803064622727,2.757106053961462,2.757106053961462
2022-08-26,2.7304084179573356,2.74942959968469,2.7339530287309293,-0.009683209670432014,-0.009616863255009211,-0.00967077665608529,2.7304084179573356,2.7304084179573356
2022-09-02,2.7398046994477885,2.758825881175143,2.743349310221382,0.003441346513823884,0.0034175384929042707,0.003436884756873315,2.7398046994477885,2.7398046994477885
2022-09-09,2.7199445834099625,2.738965765137317,2.723489194183556,-0.007248734204240437,-0.007198756606330847,-0.007239368302034865,2.7199445834099625,2.7199445834099625
2022-09-16,2.6925276480677875,2.711548829795142,2.6960722588413812,-0.01007996100707409,-0.010009959120756085,-0.010066841976361873,2.6925276480677875,2.6925276480677875
2022-09-23,2.6897378324597048,2.708759014187059,2.6932824432332985,-0.0010361325760516182,-0.0010288642333958764,-0.001034770340050728,2.6897378324597048,2.6897378324597048
2022-09-30,2.717635372316188,2.7366565540435426,2.721179983089782,0.010371843500811329,0.010299011359213184,0.010358193187860465,2.717635372316188,2.717635372316188
2022-10-07,2.7011627036432686,2.720183885370623,2.7047073144168623,-0.006061397655006351,-0.00601926779908879,-0.00605350207457267,2.7011627036432686,2.7011627036432686
2022-10-14,2.7049212781955334,2.723942459922888,2.708465888969127,0.0013914654408619942,0.001381735467399281,0.0013896418781547126,2.7049212781955334,2.7049212781955334
2022-10-21,2.71508079102935,2.7341019727567044,2.7186254018029437,0.0037559366018200535,0.003729709046095042,0.0037510211500886292,2.71508079102935,2.71508079102935
2022-10-28,2.724581194578679,2.7436023763060335,2.728125805352273,0.0034991237022186095,0.0034747802547212547,0.0034945614585328855,2.724581194578679,2.724581194578679
2022-11-04,2.74439010650246,2.7634112882298143,2.7479347172760535,0.007270442871438743,0.007220037456904027,0.007260996499838024,2.74439010650246,2.74439010650246
2022-11-11,2.7402122182849062,2.7592334000122607,2.7437568290585,-0.0015223375888342439,-0.0015118589966497398,-0.0015203738979996384,2.7402122182849062,2.7402122182849062
2022-11-18,2.7454332523409164,2.764454434068271,2.74897786311451,0.0019053393095509463,0.0018922045724680814,0.001902877835497474,2.7454332523409164,2.7454332523409164
2022-11-25,2.758992249942675,2.7780134316700296,2.762536860716269,0.004938746039517605,0.004904764366763237,0.004932377878953398,2.758992249942675,2.758992249942675
2022-12-02,2.7492245750605386,2.768245756787893,2.7527691858341323,-0.003540305298914692,-0.0035160646708121135,-0.003535762733534731,2.749224575060538,2.749224575060538
2022-12-09,2.7522461561723075,2.771267337899662,2.755790766945901,0.0010990666747194844,0.0010915147632248878,0.0010976514585088193,2.7522461561723075,2.7522461561723075
2022-12-16,2.7583437498174215,2.777364931544776,2.761888360591015,0.002215497197239902,0.002200290661865667,0.0022126475341492924,2.7583437498174215,2.7583437498174215
2022-12-23,2.7609741790516975,2.779995360779052,2.764518789825291,0.0009536263326317407,0.0009470952860390902,0.0009524024474736326,2.7609741790516975,2.7609741790516975
2022-12-30,2.798699806105471,2.8177209878328253,2.8022444168790646,0.013663882603469624,0.013570392089863548,0.013646363046118992,2.798699806105471,2.798699806105471
2023-01-06,2.863138790996462,2.8821599727238163,2.8666834017700555,0.023024614769477925,0.0228691858311183,0.022995490508554095,2.863138790996462,2.863138790996462
2023-01-13,2.868864737806995,2.8878859195343494,2.8724093485805886,0.0019998844724324893,0.0019866859802100123,0.001997411645456637,2.868864737806995,2.868864737806995
2023-01-20,2.8707972439933185,2.889818425720673,2.874341854766912,0.0006736135589999748,0.0006691767750421906,0.0006727823063514826,2.8707972439933185,2.8707972439933185
2023-01-27,2.8442690474560326,2.863290229183387,2.8478136582296263,-0.009240707121616398,-0.009179883518346088,-0.00922931157033069,2.8442690474560326,2.8442690474560326
2023-02-03,2.8273036095607953,2.8463247912881497,2.830848220334389,-0.005964779566269063,-0.0059251548174618085,-0.005957355336860037,2.8273036095607953,2.8273036095607953
2023-02-10,2.8145174946364753,2.8335386763638297,2.818062105410069,-0.004522370671859455,-0.0044921489506239975,-0.004516708042655027,2.8145174946364753,2.8145174946364753
2023-02-17,2.7780047277236632,2.7970259094510177,2.781549338497257,-0.01297301117594507,-0.012885925015735933,-0.012956693481919856,2.7780047277236632,2.7780047277236632
2023-02-24,2.8232876443408226,2.842308826068177,2.8268322551144163,0.016300518197557068,0.016189666482584464,0.01627974596403292,2.8232876443408226,2.8232876443408226
2023-03-03,2.790906695518006,2.8099278772453604,2.7944513062915997,-0.011469234772348846,-0.011392480833129492,-0.01145485331300844,2.790906695518006,2.790906695518006
2023-03-10,2.807416952974763,2.8264381347021175,2.8109615637483567,0.005915732504877758,0.005875687269575991,0.005908228717238728,2.807416952974763,2.807416952974763
2023-03-17,2.830886303584695,2.8499074853120496,2.834430914358289,0.008359766647794808,0.008303507627420936,0.008349225017020956,2.830886303584695,2.830886303584695
2023-03-24,2.8718569339872286,2.890878115714583,2.8754015447608223,0.014472721970731683,0.014376126458030436,0.014454623040903947,2.8718569339872286,2.8718569339872286
2023-03-31,2.872572489624509,2.8915936713518633,2.8761171003981025,0.0002491613105137791,0.00024752189772048183,0.00024885416041597885,2.872572489624509,2.872572489624509
2023-04-07,2.890993207866621,2.9100143895939756,2.894537818640215,0.006412620850699602,0.006370438012993862,0.0064047177493442575,2.890993207866621,2.890993207866621
2023-04-14,2.8858970364408845,2.904918218168239,2.889441647214478,-0.0017627753022282366,-0.0017512529985969083,-0.0017606166320986993,2.8858970364408845,2.8858970364408845
2023-04-21,2.896256161281764,2.9152773430091186,2.899800772055358,0.0035895684115103688,0.0035660641928199066,0.003585164923080031,2.896256161281764,2.896256161281764
2023-04-28,2.898697302588436,2.9177184843157904,2.9022419133620296,0.0008428609800839038,0.0008373616021561947,0.0008418306975419565,2.898697302588436,2.898697302588436
2023-05-05,2.8886988423647333,2.9077200240920877,2.892243453138327,-0.003449294348455867,-0.0034268077189246737,-0.0034450816031804665,2.8886988423647333,2.8886988423647333
2023-05-12,2.8818819094581705,2.900903091185525,2.885426520231764,-0.002359862788944289,-0.0023444254777216234,-0.0023569706413081315,2.8818819094581705,2.8818819094581705
2023-05-19,2.858187332681131,2.8772085144084856,2.861731943454725,-0.00822191107112169,-0.008168000113149554,-0.008211810840061173,2.858187332681131,2.858187332681131
2023-05-26,2.88040420970542,2.8994253914327746,2.883948820479014,0.007773065386672329,0.007721677769626734,0.007763437478867541,2.88040420970542,2.88040420970542
2023-06-02,2.8863900984048505,2.905411280132205,2.889934709178444,0.0020781419077438024,0.002064508615092331,0.0020755877000744327,2.9041393782857265,2.8863900984048505
2023-06-09,2.9166167081110124,2.935637889838367,2.920161318884606,0.010472115228938206,0.010403556258233637,0.010459270796036257,2.936935401348902,2.9166167081110124
2023-06-16,2.8690401421468796,2.894514430749551,2.8729644238738348,-0.01631224488011196,-0.014008355468896005,-0.01616242729658468,2.9336797427361425,2.88799884569521
2023-06-23,2.894980183658353,2.9148121974781924,2.898691663328333,0.009041365831871095,0.007012494570077132,0.008954945366085765,2.9248259871899926,2.893413388991965
2023-06-30,2.875676568354645,2.9026297238432446,2.8797309126367905,-0.00666796111858492,-0.004179505508275172,-0.006541140933137957,2.9511123682751776,2.895464535954032
2023-07-07,2.928517514368453,2.9504538131242564,2.9324108107372076,0.01837513529695789,0.01647612469760351,0.018293340488601872,2.9718754019052724,2.928160743806267
2023-07-14,2.9362835673404777,2.967150972278943,2.940542200048213,0.0026518717862951124,0.005659183370508636,0.002772936616258548,3.0391979405754816,2.964249939982055
2023-07-21,2.9435158607521155,2.97507664496084,2.9478732317897838,0.002463077303595851,0.002671139000321787,0.002493088431599677,3.0625138809724293,2.9757118611297195
2023-07-28,2.906686985389232,2.9382477695979565,2.9110443564269004,-0.012511865777231845,-0.012379134979686568,-0.012493371480741366,3.059862823081869,2.9551379719648745
2023-08-04,2.8873214483576057,2.9108972826003567,2.8913572458401844,-0.0066624088279780835,-0.009308434530469256,-0.006762902991584996,2.950271483336945,2.869929817704038
2023-08-11,2.8466259337005018,2.8690193658597165,2.850624834571704,-0.014094556281654347,-0.014386600650927117,-0.014087643900483893,2.888647860318281,2.8162789171249147
2023-08-18,2.8709437354377916,2.890323444979096,2.8746515988855346,0.008542675540680333,0.007425561281631854,0.008428595731868826,2.837415737215098,2.8709437354377916
2023-08-25,2.910762774810349,2.93034330365401,2.914581010520473,0.013869669015469377,0.0138461523205764,0.013890174256392829,2.8569023783415566,2.910762774810349
2023-09-01,2.885115593515845,2.9076983975334785,2.8892907095237423,-0.008811154765497875,-0.007727731454636899,-0.008677165227332084,2.9149091072162236,2.885115593515845
2023-09-08,2.897015832819751,2.9167844740810884,2.901010600233346,0.0041247010451337385,0.0031248345960905866,0.004056321044805911,2.901730128369425,2.897015832819751
2023-09-15,2.871629268969422,2.8906801853991095,2.875605394117368,-0.00876300486960735,-0.00894968034626653,-0.00875736411095318,2.869416651138897,2.871629268969422
2023-09-22,2.816152946109295,2.834071707023231,2.819715713436829,-0.019318762160421943,-0.01958309973611383,-0.01943579630044945,2.779772947137344,2.816152946109295
2023-09-29,2.7967755918531676,2.814706425347159,2.8002445157238802,-0.00688078901499245,-0.006833024594290249,-0.006905376176811973,2.753174827604672,2.7967755918531676
2023-10-06,2.8561980564632123,2.8740525491158064,2.8597327347705366,0.021246776031347947,0.02108430322758359,0.021243937346406394,2.811468912837234,2.8561980564632123
2023-10-13,2.8592857728516012,2.8771402655041953,2.8628204511589255,0.0010810582205256214,0.0010743423565233723,0.0010797220141751662,2.81306119811143,2.8592857728516012
2023-10-20,2.8638191039839596,2.8816735966365536,2.867353782291284,0.0015854767562590855,0.001575637860521173,0.0015835191936410808,2.8098187378822765,2.8638191039839596
2023-10-27,2.9188438374333274,2.9366983300859215,2.9223785157406517,0.019213760175292194,0.0190947140972495,0.019190074761335607,2.8644245135052455,2.918843837433327
2023-11-03,2.8930686504066667,2.910923143059261,2.896603328713991,-0.00883061529229534,-0.008776927055325623,-0.008819934477285907,2.838863778975016,2.8930686504066667
2023-11-10,2.9465045425746945,2.9643590352272886,2.9500392208820188,0.018470315994926878,0.018357026119167452,0.018447776966324048,2.8916833664862542,2.9465045425746945
2023-11-17,2.9630164986223493,2.9808709912749434,2.9665511769296735,0.005603913317990816,0.005570160649041922,0.005597198820535665,2.9108936406672337,2.9630164986223493
2023-11-24,3.019717755093293,3.0375722477458873,3.0232524334006174,0.019136328298309246,0.0190217076273711,0.01911352715297787,2.959261588361361,3.019717755093293
2023-12-01,2.9779528084779265,2.9958073011305206,2.9814874867852508,-0.01383074512342175,-0.013749449629176569,-0.013814574712303629,2.9807447235261204,2.9779528084779265
2023-12-08,3.025576906495462,3.043431399148056,3.029111584802786,0.015992227238106116,0.015896916333558497,0.015973267782815714,3.026988742611996,3.025576906495462
2023-12-15,3.054729549057179,3.072584041709773,3.058264227364503,0.009635399615567808,0.009578872903091451,0.009624156042312038,3.0869566294279784,3.054729549057179
2023-12-22,3.066080006363646,3.08393449901624,3.06961468467097,0.003715699581316567,0.0036941080056351883,0.0037114050528748166,3.110344535963122,3.066080006363646
2023-12-29,3.031865370317836,3.0497198629704303,3.0354000486251604,-0.011159081294290218,-0.011094475598208753,-0.011146231550386632,3.077961226924794,3.031865370317836
2024-01-05,3.057557290326286,3.0754117829788803,3.0610919686336104,0.008473964662143452,0.008424354092452901,0.0084640968560592,3.0675012495868637,3.057557290326286
2024-01-12,3.0401069216950365,3.0579614143476306,3.0436416000023607,-0.005707290812329346,-0.005674156783761486,-0.005700700537605519,3.080070000758775,3.0401069216950365
2024-01-19,3.0533057638950583,3.0711602565476523,3.0568404422023825,0.004341571707834113,0.004316222610950549,0.004336529701792546,3.1162276822676405,3.0533057638950583
2024-01-26,3.067474891926145,3.0853293845787393,3.0710095702334694,0.004640586016191106,0.004613607512300444,0.004635220025052567,3.1539805850700664,3.067474891926145
2024-02-02,3.074267634133719,3.0921221267863133,3.0778023124410434,0.0022144410131776926,0.0022016262644519724,0.0022118922302991617,3.205093412509047,3.074267634133719
2024-02-09,3.0579650402938805,3.0758195329464746,3.0614997186012047,-0.005302919517751303,-0.0052722994666392076,-0.005296829420765814,3.243593347494436,3.0579650402938805
2024-02-16,3.0873418773646577,3.096095525230769,3.090598304012936,0.009606662170328129,0.006592061747156874,0.009504683353368515,3.2584312667214266,3.0873418773646577
2024-02-23,3.117926884995578,3.138680920605125,3.1216549871073243,0.009906582699881428,0.013754548277764123,0.01004876080274264,3.370858485294575,3.164444527451815
2024-03-01,3.162728903424784,3.196426062333074,3.1669184444844642,0.01436916902856411,0.01839790128039387,0.014499827035364676,3.1690586988715017,3.273403661891604
2024-03-08,3.150969117132514,3.1748613006678146,3.1548936417046742,-0.0037182403713248435,-0.006746522911754593,-0.003797004245793767,3.1487861093471716,3.195154974215447
2024-03-15,3.1824903492059393,3.2001723830390363,3.186227121240464,0.010003662651606904,0.007972342718057579,0.009931707085649721,3.174032667967571,3.1862623518193174
2024-03-22,3.2129958614652634,3.2604324311436828,3.2175374285161342,0.00958542176473065,0.01883025065275401,0.009826765664928683,3.236576387727963,3.4062963217817854
2024-03-29,3.186511708611347,3.2306269361894193,3.1909702519857532,-0.008242821963000857,-0.00914157725507847,-0.008256990670853948,3.2107862385440984,3.370830281325117
2024-04-05,3.1612129402174074,3.2013144144735843,3.1655474776613484,-0.007939330122519572,-0.009073323009684775,-0.007967098505097026,3.1600269893344968,3.1719350246558977
2024-04-12,3.131495003858962,3.168839486357592,3.135752472747079,-0.009400801818937654,-0.010144248240400389,-0.009412275483001609,3.100945374193991,3.068823726823352
2024-04-19,3.15366968993232,3.1856556663689126,3.1570997418216273,0.007081182006048792,0.005306731402368925,0.006807702221421463,3.098116595892557,3.0931988319012937
2024-04-26,3.1607428663457906,3.1927288427823832,3.164172918235098,0.002242839963884302,0.0022203204471036297,0.002240403215575837,3.11231246698277,3.1607428663457906
2024-05-03,3.175262871845269,3.2072488482818615,3.1786929237345762,0.004593858505252291,0.0045478354769472595,0.0045888786342236365,3.1244248291808465,3.175262871845269
2024-05-10,3.1860485030431778,3.2180344794797704,3.189478554932485,0.0033967679632271874,0.003362891907712884,0.003393102591752406,3.1435317574886805,3.1860485030431778
2024-05-17,3.1922681140186406,3.2242540904552333,3.195698165907948,0.0019521394509600665,0.0019327359651126752,0.0019500400671590423,3.1622751401767197,3.1922681140186406
2024-05-24,3.197785346856742,3.2297713232933347,3.2012153987460494,0.0017283112323407401,0.0017111656474078085,0.0017264561769192444,3.1325738087441835,3.197785346856742
2024-05-31,3.186257958102115,3.2182439345387075,3.189688009991422,-0.0036048037952134404,-0.0035691036921069452,-0.003600941304712779,3.1691531372402006,3.186257958102115
2024-06-07,3.2188156168376016,3.2508015932741943,3.222245668726909,0.010218149052463987,0.010116591345383341,0.01020716089896645,3.2209559131351453,3.2188156168376016
2024-06-14,3.2065529783561395,3.238538954792732,3.209983030245447,-0.0038096740979248755,-0.003772189144619964,-0.0038056187336911185,3.249203992686253,3.2065529783561395
2024-06-21,3.1935071247537343,3.225493101190327,3.1969371766430417,-0.004068497757705236,-0.004028314553110035,-0.0040641503333453954,3.250669787739689,3.1935071247537343
2024-06-28,3.252954070864382,3.2849400473009744,3.256384122753689,0.018614940812205605,0.01843034359264606,0.018594968504532794,3.29628547850397,3.252954070864382
2024-07-05,3.2848266877874166,3.316812664224009,3.288256739676724,0.009798053162971776,0.009702647982638979,0.009787732565187168,3.4120816994784366,3.2848266877874166
2024-07-12,3.2486450709446277,3.2806310473812204,3.252075122833935,-0.011014771944379165,-0.01090855001642177,-0.011003282196981323,3.427841856777677,3.2486450709446277
2024-07-19,3.246104856629399,3.2780908330659915,3.249534908518706,-0.0007819303924421206,-0.0007743066131306042,-0.0007811056692366147,3.28648228060426,3.246104856629399
2024-07-26,3.2571039474038104,3.289089923840403,3.2605339992931177,0.0033883966354162354,0.0033553343499406196,0.0033848200078039348,3.248479115309811,3.2408811309644157
2024-08-02,3.268277997491864,3.3002639739284567,3.2717080493811714,0.003430670395693225,0.0033973075673792152,0.0034270613618738732,3.2107916212699172,3.2398975375483157
2024-08-09,3.330862963638347,3.3628489400749397,3.3342930155276544,0.019149217476148506,0.018963624316386207,0.01912914147652045,3.2686381653955596,3.301151560616483
2024-08-16,3.3680033426234597,3.3999893190600523,3.371433394512767,0.011150377361830444,0.011044319755940224,0.011138906752391486,3.370891248039303,3.352157806479025
2024-08-23,3.3607377581773146,3.392723734613907,3.364167810066622,-0.0021572378964700434,-0.002136943314914208,-0.00215504315107351,3.4626516412575277,3.35525650053371
2024-08-30,3.32622513740248,3.3582111138390727,3.3296551892917874,-0.010269358473703805,-0.010172540847556588,-0.010258887999451849,3.32622513740248,3.3144467300951757
2024-09-06,3.4070760395908684,3.439062016027461,3.4105060914801757,0.024307104555023162,0.024075586509497482,0.024282064535813053,3.4070760395908684,3.3751417528130805
2024-09-13,3.437786571521294,3.4697725479578865,3.441216623410601,0.009013750081760197,0.008929915130143629,0.009004684673381336,3.437786571521294,3.405054291447743
2024-09-20,3.481224797426041,3.5132107738626335,3.484654849315348,0.012635521432479369,0.012519041321689128,0.012622926905919485,3.481224797426041,3.447521870121346
2024-09-27,3.455958160092401,3.4879441365289936,3.4593882119817083,-0.007257973501832327,-0.0071918933875578794,-0.007250829257481328,3.455958160092401,3.455958160092401
2024-10-04,3.4533130831388332,3.485299059575426,3.4567431350281406,-0.0007653671806886475,-0.0007583484281946662,-0.000764608303978842,3.4533130831388332,3.4533130831388332
2024-10-11,3.5014495734479727,3.5334355498845653,3.50487962533728,0.013939219859378182,0.013811294091647719,0.013925388271219585,3.5014495734479727,3.5014495734479727
2024-10-18,3.4752277585604316,3.5072137349970243,3.478657810449739,-0.007488845501698815,-0.0074210536791586845,-0.007481516539963207,3.4752277585604316,3.4752277585604316
2024-10-25,3.431526770009532,3.4635127464461246,3.4349568218988393,-0.012574999852384416,-0.012460315182626469,-0.012562600558072679,3.431526770009532,3.431526770009532
2024-11-01,3.4770914449340444,3.509077421370637,3.4805214968233518,0.0132782513377816,0.01315562501430545,0.013264992047068658,3.4770914449340444,3.4770914449340444
2024-11-08,3.3882318320196707,3.4202178084562633,3.391661883908978,-0.02555573079443685,-0.02532278495002982,-0.02553054563676027,3.3882318320196707,3.3882318320196707
2024-11-15,3.4648470069238035,3.496832983360396,3.468277058813111,0.0226121406983133,0.022400671300730313,0.02258927261223098,3.4648470069238035,3.4648470069238035
2024-11-22,3.504811752734344,3.5367977291709365,3.508241804623651,0.011534346460515765,0.011428840325149014,0.01152293923837111,3.504811752734344,3.504811752734344
2024-11-29,3.488865683854516,3.5208516602911084,3.492295735743823,-0.004549764724849359,-0.004508617710395901,-0.004545316362974838,3.488865683854516,3.488865683854516
2024-12-06,3.4698933632384663,3.501879339675059,3.4733234151277737,-0.00543796245978978,-0.005388560054950142,-0.005432621419161898,3.4698933632384663,3.4698933632384663
2024-12-13,3.4041822056521527,3.4361681820887453,3.40761225754146,-0.018937514991810955,-0.01876454075439704,-0.01891881340508461,3.4041822056521527,3.4041822056521527
2024-12-20,3.40396228908118,3.4359482655177724,3.407392340970487,-6.460188018364565e-05,-6.400052596933214e-05,-6.45368528905399e-05,3.3858385947948397,3.40396228908118
2024-12-27,3.4198998945624366,3.451885870999029,3.423329946451744,0.004682074631784161,0.004638488198789981,0.004677361420821091,3.394380877575644,3.4198998945624366
2025-01-03,3.3977140337625653,3.429700010199158,3.4011440856518727,-0.006487283687790502,-0.006427171009987798,-0.006480783665876788,3.3763650243688317,3.3977140337625653
2025-01-10,3.454436871827396,3.4864228482639885,3.4578669237167032,0.016694412037382866,0.016538717058678376,0.016677575732272798,3.4526627744811016,3.454436871827396
2025-01-17,3.5173055260540886,3.5492915024906813,3.520735577943396,0.018199393000757125,0.01803242376580827,0.01818134000342564,3.5158767222979104,3.5173055260540886
2025-01-24,3.527117717693938,3.5591036941305307,3.5305477695832455,0.002789689882544133,0.002764549384845827,0.002786972046785019,3.569222554861702,3.527117717693938
2025-01-31,3.551133094610561,3.5831190710471534,3.554563146499868,0.006808782365314459,0.0067475912422072515,0.006802167392698344,3.6154812990379024,3.551133094610561
2025-02-07,3.597208270322022,3.6291942467586145,3.600638322211329,0.01297478142438191,0.012858957460767817,0.012962261130972097,3.720594034062016,3.597208270322022
2025-02-14,3.5997385211344843,3.631724497571077,3.6031685730237917,0.0007033929153721363,0.0006971935477750879,0.0007027228469058677,3.752820015610343,3.5997385211344843
2025-02-21,3.5297535128913626,3.5617394893279553,3.53318356478067,-0.019441692176315417,-0.01927046181226799,-0.019423184573457264,3.752098679161995,3.529753512891362
2025-02-28,3.528104017425331,3.5600899938619235,3.531534069314638,-0.0004673117995371845,-0.00046311513544827765,-0.00046685812831070983,3.619319363748727,3.528104017425331
2025-03-07,3.5290909745398893,3.561076950976482,3.5325210264291966,0.00027974150129472797,0.00027722813644048827,0.00027946979844650777,3.7103716714795434,3.5290909745398893
2025-03-14,3.5546262064887904,3.586612182925383,3.5580562583780977,0.007235640036802993,0.007170648739252661,0.007228614283638857,3.8783738505399,3.5546262064887904
2025-03-21,3.5574990219678,3.5894849984043926,3.5609290738571073,0.0008081905978651882,0.0008009830259001482,0.0008074114826726042,3.5574990219678,3.5574990219678
2025-03-28,3.5109800720778535,3.542966048514446,3.514410123967161,-0.013076307147996014,-0.012959783899535782,-0.013063711443024761,3.5109800720778535,3.5109800720778535
2025-04-04,3.5476765438999274,3.57966252033652,3.5511065957892347,0.010451916863303712,0.010357556724953865,0.010441715829298204,3.5476765438999274,3.5476765438999274
2025-04-11,3.572896941180326,3.604882917616919,3.5763269930696335,0.007108990058229514,0.007045467872213829,0.007102123408602834,3.572896941180326,3.572896941180326
2025-04-18,3.5938401748364694,3.625826151273062,3.597270226725777,0.005861695425568136,0.005809684845461849,0.0058560734789430136,3.5938401748364694,3.5938401748364694
2025-04-25,3.604500235333879,3.6364862117704715,3.607930287223186,0.002966203275273527,0.0029400362986700124,0.0029633749553232835,3.604500235333879,3.604500235333879
2025-05-02,3.6097684813219857,3.6417544577585783,3.613198533211293,0.0014615745995696372,0.0014487188129723716,0.0014601850836095664,3.6097684813219857,3.6097684813219857
2025-05-09,3.6177265562123844,3.649712532648977,3.6211566081016917,0.002204594264584081,0.002185231042538982,0.002202501417303937,3.617726556212384,3.617726556212384
2025-05-16,3.619465347995571,3.6514513244321636,3.6228953998848783,0.000480631069310844,0.0004764188323413965,0.0004801758033043946,3.619465347995571,3.619465347995571
2025-05-23,3.6267765775720657,3.6587625540086584,3.630206629461373,0.0020199750166260966,0.002002280443278659,0.002018062563089007,3.6267765775720657,3.6267765775720657
2025-05-30,3.6345744652020358,3.6665604416386284,3.638004517091343,0.0021500876779099176,0.0021312909801776136,0.0021480561372693163,3.634574465202036,3.634574465202036
2025-06-06,3.64911786509527,3.6811038415318627,3.6525479169845774,0.004001403749593013,0.0039664967003065765,0.0039976310707998675,3.64911786509527,3.64911786509527
2025-06-13,3.6424760254403488,3.6744620018769414,3.645906077329656,-0.0018201219857687523,-0.001804306518057186,-0.0018184127370475256,3.6424760254403488,3.6424760254403488
2025-06-20,3.6470715416547863,3.679057518091379,3.6505015935440936,0.0012616462489638547,0.0012506636922875458,0.0012604592978993079,3.6470715416547863,3.6470715416547863
2025-06-27,3.678685070427104,3.7106710468636965,3.6821151223164112,0.008668195403146228,0.008592833522406584,0.00866005067035891,3.678685070427104,3.678685070427104
2025-07-04,3.6702810537635955,3.702267030200188,3.673711105652903,-0.002284516478746168,-0.002264823951616979,-0.0022823883513509724,3.670281053763595,3.670281053763595
2025-07-11,3.6790838527440575,3.708976148672648,3.682463428053076,0.002398399155681963,0.0018121649296856113,0.002382419887809295,3.6790838527440575,3.6790838527440575
2025-07-18,3.7014000899288635,3.7313120384712875,3.704895874811182,0.0060657049629790905,0.006022117399334892,0.0060916957347669776,3.701400089928863,3.701400089928863
2025-07-25,3.641644738363283,3.6729094137400193,3.645419900207159,-0.016143986090066065,-0.015652034493259803,-0.016053345792627516,3.641644738363283,3.646453263020601
2025-08-01,3.708981407112955,3.735759577107011,3.712305220468298,0.018490729762930203,0.01711181961958408,0.018347768457986913,3.708981407112955,3.692023172600891
2025-08-08,3.7283462858005962,3.75763019750263,3.732123794090142,0.005221077315325395,0.005854397196662253,0.0053386164242561485,3.728346285800596,3.723688301745128
2025-08-15,3.7613222696184154,3.7911143613909566,3.7652834852759813,0.008844667659602345,0.00891097902890503,0.008884938714612822,3.761322269618415,3.759983614943167
2025-08-22,3.7573459079627165,3.786464247062271,3.7613620040762776,-0.0010571712208277129,-0.0012265824465867992,-0.0010414836532331995,3.757345907962717,3.7520643368098088
2025-08-29,3.81874190459733,3.846516946791655,3.8227503688918345,0.016340256696755207,0.015859835406071943,0.016320780809990776,3.81874190459733,3.8049286923096326
2025-09-05,3.8695235690150835,3.896499655116265,3.8735963013546097,0.013298009052829185,0.012994277424489331,0.01330087700116156,3.869523569015083,3.8490274220420297
2025-09-12,3.894134043504648,3.921851954025078,3.898505226031157,0.006360078715279327,0.006506429142249193,0.006430438987107712,3.894134043504648,3.876100124469025
2025-09-19,3.9286716773124772,3.956389587832907,3.933042859838986,0.008869143543077884,0.008806460369413571,0.008859199053322886,3.932448426551016,3.922060787267176
2025-09-26,3.9982992983119603,4.02601720883239,4.002670480838469,0.017722942184650536,0.01759877773756391,0.017703244912600002,3.9962119897788586,3.99829929831196
2025-10-03,3.9487704264374948,3.980291707762916,3.9533648370953083,-0.012387484822703465,-0.011357502637882377,-0.012318187065159525,3.953683808940842,3.9487704264374943
2025-10-10,4.053814238969268,4.072647144026948,4.05791959920014,0.026601650941389998,0.023203182843083425,0.026447030925092152,4.032274334318336,4.053814238969268
2025-10-17,4.061186895749916,4.08599448594648,4.065635708977812,0.001818696256423058,0.003277313611395938,0.001901494001801396,4.050399827620484,4.061186895749916
2025-10-24,4.031764776716813,4.066767063336418,4.036602049390926,-0.007244709437995378,-0.004705689808489177,-0.007141234892927839,4.036912197655387,4.031764776716813
2025-10-31,4.017113528331716,4.055939506444075,4.022096096204822,-0.003633954160646269,-0.0026624482601815824,-0.003593604969876263,4.025867159562835,4.017113528331716
2025-11-07,4.04428109653393,4.069865769102229,4.048928668313351,0.006762957534211411,0.003433547920531854,0.006671290657090045,4.0258492025675805,4.04428109653393
