Date,Ticker,mom_13_4w,mom_26_4w,mom_39_4w,mom_52_4w,multi_mom_equal_observed,multi_mom_equal_score_observed,multi_mom_equal_score_tradable,multi_mom_invvol_observed,multi_mom_invvol_score_observed,multi_mom_invvol_score_tradable,asset_class
2007-10-19,XLB,-0.024286957291175137,0.07340544702202867,0.1742387853803553,0.29932591587575086,0.13067079774673993,0.7037037037037037,0.40740740740740744,0.10824009425262744,0.5555555555555556,0.0,Equities
2007-10-19,VUG,0.001402086359415744,0.05324403787774057,0.09167455127072088,0.15323019839362306,0.07488771847537506,0.2592592592592593,-0.03703703703703709,0.06315444394251249,0.18518518518518512,-0.07692307692307687,Equities
2007-10-19,VTV,-0.009196997994514011,0.01666453793505296,0.06972741279700156,0.12574666051864303,0.050735403314045885,-0.03703703703703709,-0.40740740740740744,0.048677520696470924,-0.03703703703703709,-0.46153846153846156,Equities
2007-10-19,VNQ,0.012829232268287694,-0.09527973222789232,-0.09567072059507598,-0.006647639108570136,-0.046192214915812685,-0.962962962962963,-0.962962962962963,-0.03454429476126601,-0.962962962962963,-0.9615384615384616,REITs
2007-10-19,TLT,0.03064275102203884,0.0165734725650748,0.030278261888246005,0.04688511455509037,0.031094900007612503,-0.4814814814814815,0.2592592592592593,0.032288699497239774,-0.4814814814814815,0.3846153846153846,Bonds
2007-10-19,XLY,-0.057957101856989435,-0.058915460178833756,-0.05815943833656201,0.027714366464095752,-0.03682940847707236,-0.962962962962963,-0.7777777777777778,-0.03245790338945814,-0.8518518518518519,-0.7692307692307692,Equities
2007-10-19,IEF,0.03355746692718764,0.026641686751718296,0.046433847050888044,0.05807169139513002,0.041176173031231,-0.2592592592592593,0.03703703703703698,0.04195336516916116,-0.33333333333333337,0.3076923076923077,Bonds
2007-10-19,EEM,0.03586244953985984,0.17733049617243557,0.28728699891962695,0.44463258863083666,0.23627813331568975,0.8518518518518519,0.7777777777777777,0.18960698099798984,0.7777777777777777,0.7692307692307692,Equities
2007-10-19,QQQ,0.006717172528519999,0.11069564865722614,0.14234458795981575,0.202829558411326,0.11564674188922197,0.40740740740740744,0.4814814814814814,0.09730977262812913,0.40740740740740744,0.46153846153846145,Equities
2007-10-19,EFA,-0.02074998728205002,0.0077420485017358764,0.09512810647488856,0.18074701901240053,0.06571679667674374,0.11111111111111116,-0.11111111111111116,0.06110860279268135,0.11111111111111116,-0.23076923076923073,Equities
2007-10-19,EWJ,-0.056810331663261104,-0.058743234829254254,-0.0288936455991321,0.006391468214326679,-0.034513935969330195,-0.8518518518518519,-0.8518518518518519,-0.03553596311840742,-0.962962962962963,-0.8461538461538461,Equities
2007-10-19,GLD,0.07043495676036815,0.05298398182449371,0.14825391012524802,0.23069067438241886,0.12559088077313219,0.5555555555555556,0.6296296296296295,0.11635289620217229,0.6296296296296295,0.6153846153846154,Commodities
2007-10-19,LQD,0.015882379111360034,-0.00023836752938588557,0.015078482085185918,0.037869891867356786,0.017148096383629213,-0.7037037037037037,-0.4814814814814815,0.01865580444246412,-0.6296296296296297,-0.5384615384615384,Bonds
2007-10-19,SHY,0.01886953842606065,0.028937109873954592,0.04388422265018077,0.05381908275691005,0.036377488426776516,-0.40740740740740744,-0.18518518518518523,0.036377488426776516,-0.40740740740740744,-0.15384615384615385,Bonds
2007-10-19,IWM,-0.02750691251151305,-0.014526836216930183,0.045141813540265696,0.07956480214793382,0.02066821673993907,-0.6296296296296297,-0.6296296296296297,0.017920195532207132,-0.7037037037037037,-0.6923076923076923,Equities
2007-10-19,IAU,0.07110124997594669,0.05519145251179025,0.14797212376039903,0.23420201733556123,0.1271167108959243,0.6296296296296295,0.7037037037037037,0.11790366761801911,0.7037037037037037,0.6923076923076923,Commodities
2007-10-19,VWO,0.02554959838303228,0.19826371495807038,0.3144160358784134,0.47335360690206385,0.252895739030395,0.962962962962963,0.962962962962963,0.19631164564827325,0.8518518518518519,0.8461538461538463,Equities
2007-10-19,USO,0.09017542788856914,0.2415584482893578,0.39860452313365324,0.17800946710234,0.22708696660348004,0.7777777777777777,0.8518518518518519,0.20385113038820282,0.962962962962963,0.9615384615384615,Commodities
2007-10-19,SLV,0.014055760076207457,-0.032586014601234115,0.04827748205835425,0.12983075151255385,0.03989449476147036,-0.33333333333333337,-0.7037037037037037,0.046227396677730855,-0.11111111111111116,,Commodities
2007-10-19,DBA,0.09059901876875309,0.1282355261492918,0.11295952106985663,,,,,,,,Commodities
2007-10-19,UUP,-0.009391479699381033,-0.00817669173822877,,,,,,,,,FX
2007-10-19,MBB,0.021641491432013105,0.016481885569692434,,,,,,,,,Bonds
2007-10-19,HYG,0.04236213693936697,0.02020649857348178,,,,,,,,,Bonds
2007-10-19,BIL,0.007698983674580218,,,,,,,,,,Bonds
2007-10-19,VEA,,,,,,,,,,,Equities
2007-10-19,PDBC,,,,,,,,,,,Commodities
2007-10-26,TIP,0.025096848217690537,0.03422181423683557,0.06691575268169214,0.05247741055490929,0.044677956422781884,-0.2592592592592593,-0.18518518518518523,0.04442353051446213,-0.2592592592592593,-0.18518518518518523,Bonds
2007-10-26,SPY,0.05646614035783126,0.029656778078120283,0.08756195999482164,0.12708669679791407,0.07519289380717181,0.11111111111111116,0.03703703703703698,0.07174299757795675,0.03703703703703698,0.03703703703703698,Equities
2007-10-26,XLV,0.05638016242956545,-0.015608233186028997,0.04580366983547246,0.0682018573968095,0.038694364118954605,-0.40740740740740744,-0.5555555555555556,0.03560891060607665,-0.5555555555555556,-0.5555555555555556,Equities
2007-10-26,XLU,0.06739815586656861,-0.034728016619317126,0.11933415121344804,0.14466354381195368,0.0741669585681633,0.03703703703703698,0.18518518518518512,0.07147237562508846,-0.03703703703703709,0.2592592592592593,Equities
2007-10-26,XLP,0.0641400840569133,0.02942557367454146,0.07397748262370607,0.10146353280120124,0.06725166828909052,-0.03703703703703709,-0.11111111111111116,0.06492220220408956,-0.11111111111111116,-0.2592592592592593,Equities
2007-10-26,XLK,0.05397504048018087,0.09885744984959377,0.15815360004269263,0.19498579464930166,0.12649297125544223,0.33333333333333326,0.33333333333333326,0.11453886659909399,0.33333333333333326,0.33333333333333326,Equities
2007-10-26,XLI,0.05568011388582628,0.09973472014057716,0.17817595822010945,0.2209906476186545,0.13864535996629185,0.40740740740740744,0.4814814814814814,0.12355564486541461,0.40740740740740744,0.4814814814814814,Equities
2007-10-26,XLF,0.036699519441817374,-0.06801771674445267,-0.05189305463614269,-0.008512100646838161,-0.022930838146404037,-0.962962962962963,-0.7777777777777778,-0.018615640013970227,-0.962962962962963,-0.7777777777777778,Equities
2007-10-26,XLE,0.0948439986591727,0.17284568577234238,0.3273759769192095,0.3474606959255184,0.23563158931906075,0.8518518518518519,0.962962962962963,0.21704859979590244,0.8518518518518519,0.962962962962963,Equities
2007-10-26,XLB,0.08692271769454551,0.08016363034311391,0.17927277889639148,0.2882173114945452,0.15864410960714903,0.7037037037037037,0.7037037037037037,0.14623812200089747,0.7037037037037037,0.5555555555555556,Equities
2007-10-26,VUG,0.06359576943653811,0.05754727419645311,0.11230841531772473,0.15743969775627686,0.0977227891767482,0.18518518518518512,0.2592592592592593,0.08877645434314646,0.18518518518518512,0.18518518518518512,Equities
2007-10-26,VTV,0.05217296030889873,0.009022105822891868,0.06894440335216534,0.11409567461562364,0.061058786024894895,-0.18518518518518523,-0.03703703703703709,0.0593826899456449,-0.18518518518518523,-0.03703703703703709,Equities
2007-10-26,VNQ,0.1262159553343154,-0.09241762465054904,-0.10787927366959438,-0.010604868677327683,-0.021171452915788924,-0.8518518518518519,-0.962962962962963,0.005884688418632567,-0.8518518518518519,-0.962962962962963,REITs
2007-10-26,TLT,0.02464143936408969,0.029912905804614365,0.05293336968611895,0.04107684471977935,0.03714113989365059,-0.4814814814814815,-0.4814814814814815,0.03647642030514158,-0.4814814814814815,-0.4814814814814815,Bonds
2007-10-26,XLY,-0.003712208420578511,-0.06244840763702664,-0.04623282922518035,0.0028911477781468076,-0.027375574376159673,-0.962962962962963,-0.962962962962963,-0.02284923996552036,-0.962962962962963,-0.8518518518518519,Equities
2007-10-26,IEF,0.025146323607856402,0.031680361219277975,0.057352056198951784,0.05440723072695719,0.04214649293826084,-0.33333333333333337,-0.2592592592592593,0.0425901762681238,-0.33333333333333337,-0.33333333333333337,Bonds
2007-10-26,EEM,0.14040457195508527,0.2128711719973695,0.3203466598753064,0.4860483216698368,0.2899176813743995,0.962962962962963,0.8518518518518519,0.25021275342562704,0.962962962962963,0.7777777777777777,Equities
2007-10-26,QQQ,0.07182153006574254,0.10536670918549995,0.18222097343249777,0.22179868679278902,0.14530197486913232,0.4814814814814814,0.40740740740740744,0.13015002944751156,0.4814814814814814,0.40740740740740744,Equities
2007-10-26,EFA,0.0637557601373746,0.03952161564692869,0.1255109031897681,0.1979295065536717,0.10667944638193577,0.2592592592592593,0.11111111111111116,0.1046250689590618,0.2592592592592593,0.11111111111111116,Equities
2007-10-26,EWJ,0.005609906305372947,-0.0034744829135343602,0.007730200041510482,0.03750900404609192,0.011843656869860247,-0.7777777777777778,-0.8518518518518519,0.01242638339995374,-0.7777777777777778,-0.962962962962963,Equities
2007-10-26,GLD,0.12383424584354907,0.08806993476393155,0.14555094645156452,0.23754209171533835,0.14874930469359587,0.5555555555555556,0.5555555555555556,0.14284005484247672,0.5555555555555556,0.6296296296296295,Commodities
2007-10-26,LQD,0.03247131659364544,0.006960038414277392,0.02960118392162303,0.036515882438794556,0.026387105342085104,-0.7037037037037037,-0.7037037037037037,0.02794791603316385,-0.7037037037037037,-0.6296296296296297,Bonds
2007-10-26,SHY,0.016442788501081385,0.03019542035241307,0.04633462614754458,0.05300317127224363,0.036494001568320666,-0.5555555555555556,-0.40740740740740744,0.036494001568320666,-0.40740740740740744,-0.40740740740740744,Bonds
2007-10-26,IWM,0.047040909939142006,-0.025840226031848657,0.03166581526006329,0.06230565665401411,0.028793038955342687,-0.6296296296296297,-0.6296296296296297,0.029416954041713583,-0.6296296296296297,-0.7037037037037037,Equities
2007-10-26,IAU,0.12412209185761602,0.0892011341388026,0.1472420788791755,0.2385197146292113,0.14977125487620135,0.6296296296296295,0.6296296296296295,0.14397371976839515,0.6296296296296295,0.7037037037037037,Commodities
2007-10-26,VWO,0.12437707008860777,0.24287419921745013,0.3535930900171378,0.5141825552848664,0.30875672865201553,0.962962962962963,0.962962962962963,0.2592483789646434,0.962962962962963,0.8518518518518519,Equities
2007-10-26,USO,0.08330442360183654,0.20659720395348047,0.3515557667871412,0.15833331920482485,0.19994767838682076,0.7777777777777777,0.7777777777777777,0.17790012540717615,0.7777777777777777,0.962962962962963,Commodities
2007-10-26,SLV,0.08192690114112966,0.012306279827508648,0.0224635118695502,0.13687453977729547,0.063392808153871,-0.11111111111111116,-0.33333333333333337,0.07297623763596355,0.11111111111111116,-0.11111111111111116,Commodities
2007-10-26,DBA,0.1346152845363806,0.17483053656290282,0.13287228833322762,,,,,,,,Commodities
2007-10-26,UUP,-0.024340626990361103,-0.01996746370361291,,,,,,,,,FX
2007-10-26,MBB,0.02079673897110501,0.016690303897658687,,,,,,,,,Bonds
2007-10-26,HYG,0.09688930875250801,0.011723119797554471,,,,,,,,,Bonds
2007-10-26,BIL,0.006603124406762584,,,,,,,,,,Bonds
2007-10-26,VEA,0.06296353965821222,,,,,,,,,,Equities
2007-10-26,PDBC,,,,,,,,,,,Commodities
2007-11-02,TIP,0.01852408399902128,0.027801790918876357,0.05779966652049806,0.05036362862870147,0.03862229251677429,-0.40740740740740744,-0.2592592592592593,0.038168055507507605,-0.4814814814814815,-0.2592592592592593,Bonds
2007-11-02,SPY,0.08893853199070856,0.042037178614562576,0.09031175811348424,0.1627926209074504,0.09602002240655144,0.11111111111111116,0.11111111111111116,0.09203528388271191,0.11111111111111116,0.03703703703703698,Equities
2007-11-02,XLV,0.08005927718386707,-0.0034736289998643644,0.05698998706812386,0.11394707280416916,0.06188067701407393,-0.2592592592592593,-0.40740740740740744,0.0571177144663217,-0.33333333333333337,-0.5555555555555556,Equities
2007-11-02,XLU,0.08533677172033016,-0.014649516321590728,0.1239161843925749,0.1825807119473366,0.09429603793466274,0.03703703703703698,0.03703703703703698,0.09167756685923417,0.03703703703703698,-0.03703703703703709,Equities
2007-11-02,XLP,0.05650895803403699,0.0339212599007932,0.06231314604700411,0.12345644885102858,0.06904995320821572,-0.18518518518518523,-0.03703703703703709,0.06603772643643141,-0.2592592592592593,-0.11111111111111116,Equities
2007-11-02,XLK,0.08302811419730682,0.09852209018421698,0.15680107760376893,0.2210120711200667,0.13984083827633986,0.4814814814814814,0.33333333333333326,0.12685424605718124,0.4814814814814814,0.33333333333333326,Equities
2007-11-02,XLI,0.06743775528046236,0.10315538363076238,0.16022332160457164,0.2478750449402065,0.14467287636400072,0.5555555555555556,0.40740740740740744,0.1280820529777647,0.5555555555555556,0.40740740740740744,Equities
2007-11-02,XLF,0.12774612731943358,-0.03623535940392775,-0.023635816407447163,0.04777104413784783,0.028911498911476624,-0.7037037037037037,-0.962962962962963,0.03555742017114088,-0.5555555555555556,-0.962962962962963,Equities
2007-11-02,XLE,0.13895377474240367,0.16823379726686816,0.29241161096943213,0.34276603994352706,0.23559130573055775,0.8518518518518519,0.8518518518518519,0.22035057640408848,0.8518518518518519,0.8518518518518519,Equities
2007-11-02,XLB,0.12303166232075236,0.1000319944853032,0.18473676676723905,0.3182570485948306,0.1815143680420313,0.7037037037037037,0.7037037037037037,0.16975126698652615,0.7037037037037037,0.7037037037037037,Equities
2007-11-02,VUG,0.08937981490328184,0.06602232775530026,0.10934553859609708,0.1864643599024769,0.11280301028928902,0.18518518518518512,0.18518518518518512,0.10294424134655879,0.18518518518518512,0.18518518518518512,Equities
2007-11-02,VTV,0.09507446909947315,0.022470550024717095,0.07083905596151019,0.14948122134425912,0.08446632410748989,-0.03703703703703709,-0.18518518518518523,0.08317935460029222,-0.11111111111111116,-0.18518518518518523,Equities
2007-11-02,VNQ,0.20226518435227359,-0.00309720901015631,-0.06327160197886195,0.09489370226346483,0.05769751890668004,-0.33333333333333337,-0.8518518518518519,0.08289818422286525,-0.18518518518518523,-0.8518518518518519,REITs
2007-11-02,TLT,0.012021379020056955,0.01614055000611092,0.04405083950142896,0.03994004404524665,0.02803820314321087,-0.7777777777777778,-0.4814814814814815,0.027691329452683055,-0.7777777777777778,-0.4814814814814815,Bonds
2007-11-02,XLY,0.051006422467824386,-0.030566741111625606,-0.03394208602582638,0.05189228014953162,0.009597468869976006,-0.962962962962963,-0.962962962962963,0.016947984028989494,-0.962962962962963,-0.962962962962963,Equities
2007-11-02,IEF,0.014539117862665485,0.022378959550404254,0.04842918819282449,0.05182351823859466,0.03429269596112222,-0.6296296296296297,-0.33333333333333337,0.03496245633622611,-0.7037037037037037,-0.33333333333333337,Bonds
2007-11-02,EEM,0.22951063992513476,0.2592798329711534,0.361681633810899,0.5436561736765024,0.3485320700959224,0.962962962962963,0.962962962962963,0.31147402565506943,0.962962962962963,0.962962962962963,Equities
2007-11-02,QQQ,0.11445528171052555,0.13422272222407594,0.19841716594452863,0.2636922480771666,0.17769685448907419,0.6296296296296295,0.4814814814814814,0.16204512688799097,0.6296296296296295,0.4814814814814814,Equities
2007-11-02,EFA,0.08142821912082376,0.04544305270485527,0.12702455450021355,0.22546006001084606,0.11983897158418466,0.2592592592592593,0.2592592592592593,0.11781891404722282,0.2592592592592593,0.2592592592592593,Equities
2007-11-02,EWJ,0.042704635752826015,0.01524630504923774,0.01665527285341195,0.076173334679569,0.037694887083761175,-0.4814814814814815,-0.7777777777777778,0.040471649570595264,-0.40740740740740744,-0.7777777777777778,Equities
2007-11-02,GLD,0.10061476741387221,0.07640414867193268,0.14187932358081157,0.17817018338284796,0.1242671057623661,0.33333333333333326,0.5555555555555556,0.11910499690576729,0.33333333333333326,0.5555555555555556,Commodities
2007-11-02,LQD,0.025280259515032544,0.0027989617050978577,0.024656086479181383,0.036940508411448025,0.022418954027689952,-0.8518518518518519,-0.7037037037037037,0.023882633333539068,-0.8518518518518519,-0.7037037037037037,Bonds
2007-11-02,SHY,0.014105372688333118,0.02969628696357196,0.04459491429193907,0.05379478113189151,0.035547838768933915,-0.5555555555555556,-0.5555555555555556,0.035547838768933915,-0.6296296296296297,-0.40740740740740744,Bonds
2007-11-02,IWM,0.11923958582669969,0.02023000388446139,0.05492634964166365,0.13613623437869604,0.0826330434328802,-0.11111111111111116,-0.6296296296296297,0.08409969711432791,-0.03703703703703709,-0.6296296296296297,Equities
2007-11-02,IAU,0.10040400942771899,0.07735128353437903,0.14281276720202096,0.1787145818090632,0.12482066049329554,0.40740740740740744,0.6296296296296295,0.11965493112858373,0.40740740740740744,0.6296296296296295,Commodities
2007-11-02,VWO,0.21507781451096175,0.2865361743656276,0.4015349654140199,0.5638969731296366,0.36676148185506147,0.962962962962963,0.962962962962963,0.32195488780334347,0.962962962962963,0.962962962962963,Equities
2007-11-02,USO,0.1034727196081866,0.28944098888327696,0.26226182786159313,0.18223231622073288,0.2093519631434474,0.7777777777777777,0.7777777777777777,0.19106442433424198,0.7777777777777777,0.7777777777777777,Commodities
