Date,Ticker,ma_13w_observed,ma_52w_observed,moving_average_distance_observed,moving_average_distance_tradable,moving_average_distance_score_observed,moving_average_distance_score_tradable,asset_class
2007-03-09,XLK,9.119140845078688,8.495043387779823,0.07346607060260957,0.07574035063948759,0.33333333333333326,0.33333333333333326,Equities
2007-03-09,XLI,24.568871424748348,23.36904338689951,0.05134262528356004,0.05229790810974699,-0.2592592592592593,-0.2592592592592593,Equities
2007-03-09,XLF,20.478541887723484,18.994595711047833,0.07812465183518191,0.08071699750591455,0.40740740740740744,0.40740740740740744,Equities
2007-03-09,XLE,16.191800410930927,15.7355813063108,0.02899283450285739,0.03505324245782604,-0.5555555555555556,-0.33333333333333337,Equities
2007-03-09,XLB,11.925384521484375,10.878919509740976,0.09619199873722706,0.09558019587525335,0.7037037037037037,0.6296296296296295,Equities
2007-03-09,VUG,48.129950303297775,45.25077973879301,0.06362698236637199,0.06540310618894685,0.11111111111111116,0.11111111111111116,Equities
2007-03-09,VTV,41.25572292621319,38.13885329319881,0.08172426184533976,0.08419076107187173,0.4814814814814814,0.4814814814814814,Equities
2007-03-09,VNQ,36.106497251070465,31.790008471562313,0.13578130321574022,0.13822867486266976,0.962962962962963,0.962962962962963,REITs
2007-03-09,TLT,48.811148129976715,47.21373646075909,0.033833621080705756,0.0348758599821255,-0.40740740740740744,-0.40740740740740744,Bonds
2007-03-09,XLY,15.234570356515738,13.833488886172955,0.10128185896351938,0.10399853581282259,0.7777777777777777,0.7777777777777777,Equities
2007-03-09,IEF,50.8486694922814,49.605223362262436,0.025066838645966705,0.02558672902500292,-0.7777777777777778,-0.7777777777777778,Bonds
2007-03-09,EEM,25.385431142953728,22.774678450364334,0.11463400891825226,0.11721175153193553,0.962962962962963,0.962962962962963,Equities
2007-03-09,QQQ,37.65478838407076,35.29315515664908,0.06691476624686987,0.06987675792508141,0.18518518518518512,0.18518518518518512,Equities
2007-03-09,EFA,41.90197431124174,38.432549036466156,0.09027309823981922,0.09139286615674846,0.5555555555555556,0.5555555555555556,Equities
2007-03-09,EWJ,41.2338626568134,39.850718571589546,0.03470813412659335,0.032136984905319466,-0.33333333333333337,-0.5555555555555556,Equities
2007-03-09,GLD,63.67769211989183,62.01903842045711,0.026744266626481883,0.027334911822151975,-0.7037037037037037,-0.6296296296296297,Commodities
2007-03-09,LQD,50.290772951566254,48.70699625748854,0.032516410696014075,0.032981143117602585,-0.4814814814814815,-0.4814814814814815,Bonds
2007-03-09,SHY,57.56931510338416,56.577789306640625,0.017525000691873238,0.017616858212487152,-0.8518518518518519,-0.8518518518518519,Bonds
2007-03-09,IWM,60.89038936908428,57.320128147418686,0.06228634403055455,0.06440423679068275,0.03703703703703698,0.03703703703703698,Equities
2007-03-09,IAU,12.746923006497896,12.414807704778818,0.026751546187158137,0.02715940875174372,-0.6296296296296297,-0.7037037037037037,Commodities
2007-03-09,VWO,22.698329778817985,20.468620777130127,0.10893303588774983,0.11212686320569487,0.8518518518518519,0.8518518518518519,Equities
2007-03-09,USO,395.23076688326324,473.9333324432373,-0.16606252435177726,-0.16429765295702814,-0.962962962962963,-0.962962962962963,Commodities
2007-03-09,SLV,13.133769108698917,12.428652162137238,0.05673317889688434,0.06264931092655246,-0.11111111111111116,-0.03703703703703709,Commodities
2007-03-09,DBA,21.859356689453126,,,,,,Commodities
2007-03-09,UUP,,,,,,,FX
2007-03-09,MBB,,,,,,,Bonds
2007-03-09,HYG,,,,,,,Bonds
2007-03-09,BIL,,,,,,,Bonds
2007-03-09,VEA,,,,,,,Equities
2007-03-09,PDBC,,,,,,,Commodities
2007-03-16,TIP,57.10716893122746,56.63546144045316,0.008328836364655645,0.007941997323720473,-0.962962962962963,-0.962962962962963,Bonds
2007-03-16,SPY,99.74983156644382,93.47524349506085,0.06712566704054113,0.07060098172963492,0.2592592592592593,0.2592592592592593,Equities
2007-03-16,XLV,24.389848415668194,23.143105616936317,0.053871024026243886,0.0546710368065797,-0.18518518518518523,-0.18518518518518523,Equities
2007-03-16,XLU,9.571701343242939,8.744770444356478,0.09456290524128375,0.09528996846005744,0.6296296296296295,0.6296296296296295,Equities
2007-03-16,XLP,15.812007610614483,14.950561963594877,0.05761961651456682,0.059636139550390155,-0.03703703703703709,-0.03703703703703709,Equities
2007-03-16,XLK,9.100897715641903,8.502599165989803,0.07036654768406336,0.07346607060260957,0.33333333333333326,0.33333333333333326,Equities
2007-03-16,XLI,24.57558397146372,23.396071507380558,0.050414979442641394,0.05134262528356004,-0.2592592592592593,-0.2592592592592593,Equities
2007-03-16,XLF,20.417187470656174,19.023462148813103,0.07326349488544737,0.07812465183518191,0.40740740740740744,0.40740740740740744,Equities
2007-03-16,XLE,16.096070583050068,15.754273726389957,0.021695500700077863,0.02899283450285739,-0.7777777777777778,-0.5555555555555556,Equities
2007-03-16,XLB,11.970574892484224,10.915165369327251,0.09669203236469359,0.09619199873722706,0.7037037037037037,0.7037037037037037,Equities
2007-03-16,VUG,48.06537393423227,45.291546674875114,0.061243818394391525,0.06362698236637199,0.11111111111111116,0.11111111111111116,Equities
2007-03-16,VTV,41.187493544358475,38.22531538743239,0.07749257597754133,0.08172426184533976,0.4814814814814814,0.4814814814814814,Equities
2007-03-16,VNQ,36.18114530123197,31.89707172833956,0.13430930617640824,0.13578130321574022,0.962962962962963,0.962962962962963,REITs
2007-03-16,TLT,48.85910151554988,47.267306034381576,0.03367645873472158,0.033833621080705756,-0.40740740740740744,-0.40740740740740744,Bonds
2007-03-16,XLY,15.202585513775166,13.860785300915058,0.09680549721605769,0.10128185896351938,0.7777777777777777,0.7777777777777777,Equities
2007-03-16,IEF,50.90700325599084,49.66097274193397,0.025090739171218734,0.025066838645966705,-0.7037037037037037,-0.7777777777777778,Bonds
2007-03-16,EEM,25.356342168954704,22.83188141309298,0.11056735580336663,0.11463400891825226,0.962962962962963,0.962962962962963,Equities
2007-03-16,QQQ,37.5510259775015,35.318041214576134,0.06322504550461283,0.06691476624686987,0.18518518518518512,0.18518518518518512,Equities
2007-03-16,EFA,41.93478070772611,38.54051817380465,0.08806997660525706,0.09027309823981922,0.5555555555555556,0.5555555555555556,Equities
2007-03-16,EWJ,41.31342315673828,39.87993306380052,0.03594514791798775,0.03470813412659335,-0.33333333333333337,-0.33333333333333337,Equities
2007-03-16,GLD,63.956153869628906,62.20173080150898,0.02820537379769128,0.026744266626481883,-0.5555555555555556,-0.7037037037037037,Commodities
2007-03-16,LQD,50.33578725961539,48.76394293858455,0.03223374129139822,0.032516410696014075,-0.4814814814814815,-0.4814814814814815,Bonds
2007-03-16,SHY,57.625670506404,56.627487549415,0.017627180724165914,0.017525000691873238,-0.8518518518518519,-0.8518518518518519,Bonds
2007-03-16,IWM,60.81328670795147,57.380002388587364,0.059834161318316204,0.06228634403055455,0.03703703703703698,0.03703703703703698,Equities
2007-03-16,IAU,12.802153734060434,12.451346158981323,0.02817426891839081,0.026751546187158137,-0.6296296296296297,-0.6296296296296297,Commodities
2007-03-16,VWO,22.670569786658653,20.51747619188749,0.10493949522029844,0.10893303588774983,0.8518518518518519,0.8518518518518519,Equities
2007-03-16,USO,391.6123046875,472.1665294413664,-0.17060553794266686,-0.16606252435177726,-0.962962962962963,-0.962962962962963,Commodities
2007-03-16,SLV,13.155076833871695,12.442765946083881,0.05724698920435767,0.05673317889688434,-0.11111111111111116,-0.11111111111111116,Commodities
2007-03-16,DBA,21.8319109136408,,,,,,Commodities
2007-03-16,UUP,,,,,,,FX
2007-03-16,MBB,,,,,,,Bonds
2007-03-16,HYG,,,,,,,Bonds
2007-03-16,BIL,,,,,,,Bonds
2007-03-16,VEA,,,,,,,Equities
2007-03-16,PDBC,,,,,,,Commodities
2007-03-23,TIP,57.1924074613131,56.67602876516489,0.009111059956014467,0.008328836364655645,-0.962962962962963,-0.962962962962963,Bonds
2007-03-23,SPY,99.92289675199069,93.68565500699557,0.06657627301137392,0.06712566704054113,0.2592592592592593,0.2592592592592593,Equities
2007-03-23,XLV,24.423302723811222,23.166678428649902,0.054242747791037216,0.053871024026243886,-0.18518518518518523,-0.18518518518518523,Equities
2007-03-23,XLU,9.64075389275184,8.791028554622944,0.09665823889083502,0.09456290524128375,0.7037037037037037,0.6296296296296295,Equities
2007-03-23,XLP,15.851307575519268,14.988683205384474,0.05755171140216686,0.05761961651456682,-0.11111111111111116,-0.03703703703703709,Equities
2007-03-23,XLK,9.116747929499699,8.514938904688908,0.07067684589955125,0.07036654768406336,0.40740740740740744,0.33333333333333326,Equities
2007-03-23,XLI,24.65153063260592,23.439323572012093,0.051716810720650264,0.050414979442641394,-0.2592592592592593,-0.2592592592592593,Equities
2007-03-23,XLF,20.409581844623272,19.06732724263118,0.07039552974110852,0.07326349488544737,0.33333333333333326,0.40740740740740744,Equities
2007-03-23,XLE,16.13551880763127,15.79257999933683,0.0217151857586817,0.021695500700077863,-0.7777777777777778,-0.7777777777777778,Equities
2007-03-23,XLB,12.06664540217473,10.959407659677359,0.10103080174407597,0.09669203236469359,0.7777777777777777,0.7037037037037037,Equities
2007-03-23,VUG,48.17053721501277,45.36128704364483,0.061930565785423886,0.061243818394391525,0.11111111111111116,0.11111111111111116,Equities
2007-03-23,VTV,41.26599913377028,38.34366688361535,0.07621420922065414,0.07749257597754133,0.4814814814814814,0.4814814814814814,Equities
2007-03-23,VNQ,36.38821998009315,32.03751776768611,0.13580022784397072,0.13430930617640824,0.962962962962963,0.962962962962963,REITs
2007-03-23,TLT,48.876194587120644,47.307135361891525,0.03316749604950897,0.03367645873472158,-0.40740740740740744,-0.40740740740740744,Bonds
2007-03-23,XLY,15.217646598815918,13.89990546153142,0.09480216544863573,0.09680549721605769,0.6296296296296295,0.7777777777777777,Equities
2007-03-23,IEF,50.955782670241135,49.71259175814115,0.02500756585269759,0.025090739171218734,-0.7037037037037037,-0.7037037037037037,Bonds
2007-03-23,EEM,25.442094802856445,22.919424570523777,0.11006690960195509,0.11056735580336663,0.962962962962963,0.962962962962963,Equities
2007-03-23,QQQ,37.63135469876803,35.36668109893799,0.06403410016039213,0.06322504550461283,0.18518518518518512,0.18518518518518512,Equities
2007-03-23,EFA,42.114725846510666,38.68622009570782,0.0886234360017828,0.08806997660525706,0.5555555555555556,0.5555555555555556,Equities
2007-03-23,EWJ,41.483563936673676,39.93127896235539,0.038873910745049756,0.03594514791798775,-0.33333333333333337,-0.33333333333333337,Equities
2007-03-23,GLD,64.22538463885968,62.38326930999756,0.02952899630361161,0.02820537379769128,-0.6296296296296297,-0.5555555555555556,Commodities
2007-03-23,LQD,50.37426728468675,48.820209796612076,0.03183225747183327,0.03223374129139822,-0.4814814814814815,-0.4814814814814815,Bonds
2007-03-23,SHY,57.67597374549279,56.677053671616775,0.017624770681688773,0.017627180724165914,-0.8518518518518519,-0.8518518518518519,Bonds
2007-03-23,IWM,61.008584829477165,57.47161645155687,0.061542872748352684,0.059834161318316204,0.03703703703703698,0.03703703703703698,Equities
2007-03-23,IAU,12.858153709998497,12.487730759840746,0.02966295136254815,0.02817426891839081,-0.5555555555555556,-0.6296296296296297,Commodities
2007-03-23,VWO,22.737251135019157,20.594413904043343,0.10404943986073367,0.10493949522029844,0.8518518518518519,0.8518518518518519,Equities
2007-03-23,USO,390.16615178034857,470.81439880371096,-0.17129520088655092,-0.17060553794266686,-0.962962962962963,-0.962962962962963,Commodities
2007-03-23,SLV,13.196076833284819,12.456916650136312,0.059337330730266924,0.05724698920435767,-0.03703703703703709,-0.11111111111111116,Commodities
2007-03-23,DBA,21.8339900970459,,,,,,Commodities
2007-03-23,UUP,,,,,,,FX
2007-03-23,MBB,,,,,,,Bonds
2007-03-23,HYG,,,,,,,Bonds
2007-03-23,BIL,,,,,,,Bonds
2007-03-23,VEA,,,,,,,Equities
2007-03-23,PDBC,,,,,,,Commodities
2007-03-30,TIP,57.3037223815918,56.72984856825609,0.010115905961660232,0.009111059956014467,-0.962962962962963,-0.962962962962963,Bonds
2007-03-30,SPY,99.97376955472507,93.88230089040903,0.0648841006935561,0.06657627301137392,0.2592592592592593,0.2592592592592593,Equities
2007-03-30,XLV,24.439059184147762,23.19606249149029,0.05358653836673688,0.054242747791037216,-0.18518518518518523,-0.18518518518518523,Equities
2007-03-30,XLU,9.703863510718712,8.839719772338867,0.09775691544927834,0.09665823889083502,0.7037037037037037,0.7037037037037037,Equities
2007-03-30,XLP,15.881820972149189,15.029494267243605,0.056710271799577994,0.05755171140216686,-0.11111111111111116,-0.11111111111111116,Equities
2007-03-30,XLK,9.118541937607985,8.52503857245812,0.06961884806800733,0.07067684589955125,0.40740740740740744,0.40740740740740744,Equities
2007-03-30,XLI,24.68432485140287,23.470216274261475,0.0517297566819972,0.051716810720650264,-0.2592592592592593,-0.2592592592592593,Equities
2007-03-30,XLF,20.36846689077524,19.10852967775785,0.06593585347824771,0.07039552974110852,0.33333333333333326,0.33333333333333326,Equities
2007-03-30,XLE,16.175402641296387,15.82832618860098,0.021927552449946264,0.0217151857586817,-0.7777777777777778,-0.7777777777777778,Equities
2007-03-30,XLB,12.149491456838755,11.000705737334032,0.10442836550076873,0.10103080174407597,0.8518518518518519,0.7777777777777777,Equities
2007-03-30,VUG,48.21476657573994,45.420667501596306,0.061516028447742066,0.061930565785423886,0.03703703703703698,0.11111111111111116,Equities
2007-03-30,VTV,41.29311282818134,38.45920841510479,0.07368597872554083,0.07621420922065414,0.4814814814814814,0.4814814814814814,Equities
2007-03-30,VNQ,36.48516376201923,32.162806474245514,0.13438992928788296,0.13580022784397072,0.962962962962963,0.962962962962963,REITs
2007-03-30,TLT,48.899375622089096,47.36412048339844,0.03241388466674433,0.03316749604950897,-0.40740740740740744,-0.40740740740740744,Bonds
2007-03-30,XLY,15.209789129403921,13.935245660635141,0.0914618586430207,0.09480216544863573,0.6296296296296295,0.6296296296296295,Equities
2007-03-30,IEF,51.01448323176457,49.77164319845346,0.024970845916329587,0.02500756585269759,-0.7037037037037037,-0.7037037037037037,Bonds
2007-03-30,EEM,25.482296283428486,23.000903056218075,0.1078824262310687,0.11006690960195509,0.962962962962963,0.962962962962963,Equities
2007-03-30,QQQ,37.65757047213041,35.39522215036246,0.06391677136979879,0.06403410016039213,0.18518518518518512,0.18518518518518512,Equities
2007-03-30,EFA,42.24924879807692,38.82513999938965,0.08819308310906537,0.0886234360017828,0.5555555555555556,0.5555555555555556,Equities
2007-03-30,EWJ,41.56311064500075,39.94629515134371,0.04047472957207776,0.038873910745049756,-0.33333333333333337,-0.33333333333333337,Equities
2007-03-30,GLD,64.41999992957481,62.530192375183105,0.030222321131731178,0.02952899630361161,-0.6296296296296297,-0.6296296296296297,Commodities
2007-03-30,LQD,50.428346193753754,48.88594150543213,0.03155108893934733,0.03183225747183327,-0.4814814814814815,-0.4814814814814815,Bonds
2007-03-30,SHY,57.73537063598633,56.729205058171196,0.01773628903813118,0.017624770681688773,-0.8518518518518519,-0.8518518518518519,Bonds
2007-03-30,IWM,61.102110349214996,57.53569903740516,0.06198606033258125,0.061542872748352684,0.11111111111111116,0.03703703703703698,Equities
2007-03-30,IAU,12.897846075204702,12.516961537874662,0.03042947253433148,0.02966295136254815,-0.5555555555555556,-0.5555555555555556,Commodities
2007-03-30,VWO,22.770932564368614,20.66700366827158,0.1018013510747584,0.10404943986073367,0.7777777777777777,0.8518518518518519,Equities
2007-03-30,USO,391.2430748572716,469.95137113683364,-0.16748178878415254,-0.17129520088655092,-0.962962962962963,-0.962962962962963,Commodities
2007-03-30,SLV,13.233615288367638,12.475183662103147,0.06079522729340159,0.059337330730266924,-0.03703703703703709,-0.03703703703703709,Commodities
2007-03-30,DBA,21.7660152728741,,,,,,Commodities
2007-03-30,UUP,,,,,,,FX
2007-03-30,MBB,,,,,,,Bonds
2007-03-30,HYG,,,,,,,Bonds
2007-03-30,BIL,,,,,,,Bonds
2007-03-30,VEA,,,,,,,Equities
2007-03-30,PDBC,,,,,,,Commodities
2007-04-06,TIP,57.40082256610577,56.78845141484187,0.010783374718047911,0.010115905961660232,-0.962962962962963,-0.962962962962963,Bonds
2007-04-06,SPY,100.20419018085187,94.11312352693997,0.06472069383786128,0.0648841006935561,0.2592592592592593,0.2592592592592593,Equities
2007-04-06,XLV,24.497466454139122,23.248411912184494,0.05372644577499064,0.05358653836673688,-0.18518518518518523,-0.18518518518518523,Equities
2007-04-06,XLU,9.79888761960543,8.894147322728085,0.10172310667323603,0.09775691544927834,0.7037037037037037,0.7037037037037037,Equities
2007-04-06,XLP,15.93178888467642,15.077554501019991,0.05665603023346,0.056710271799577994,-0.11111111111111116,-0.11111111111111116,Equities
2007-04-06,XLK,9.12930833376371,8.538285347131582,0.06922033670737893,0.06961884806800733,0.40740740740740744,0.40740740740740744,Equities
2007-04-06,XLI,24.734693967379055,23.502874227670524,0.05241145094748778,0.0517297566819972,-0.2592592592592593,-0.2592592592592593,Equities
2007-04-06,XLF,20.342793978177586,19.150814606593205,0.0622417059571978,0.06593585347824771,-0.03703703703703709,0.33333333333333326,Equities
2007-04-06,XLE,16.305615645188553,15.866955867180458,0.027646120760657533,0.021927552449946264,-0.7037037037037037,-0.7777777777777778,Equities
2007-04-06,XLB,12.258534798255333,11.041757033421444,0.11019783908946001,0.10442836550076873,0.8518518518518519,0.8518518518518519,Equities
