Date,Ticker,xsmom_raw_return_52_4w,xsmom_raw_rank,xsmom_score_observed,xsmom_score_tradable,xsmom_bucket_observed,xsmom_asset_class_neutral_observed,xsmom_asset_class_neutral_tradable,asset_class
2006-07-21,TLT,-0.06929349856640488,1.0,-0.96,-0.96,Bottom,-1.0,-1.0,Bonds
2006-07-21,XLY,-0.04008200920404337,2.0,-0.96,-0.6,Bottom,-1.0,-0.7647058823529411,Equities
2006-07-21,IEF,-0.027474955558585257,7.0,-0.52,-0.6799999999999999,Middle,0.0,0.0,Bonds
2006-07-21,EEM,0.16386121253022923,21.0,0.6000000000000001,0.6799999999999999,Top,0.6470588235294117,0.7647058823529411,Equities
2006-07-21,QQQ,-0.028548307990775457,6.0,-0.6,-0.52,Bottom,-0.6470588235294117,-0.6470588235294117,Equities
2006-07-21,EFA,0.1840316795260024,23.0,0.76,0.6000000000000001,Top,0.8823529411764706,0.6470588235294117,Equities
2006-07-21,EWJ,0.2665784629792918,24.0,0.8400000000000001,0.8400000000000001,Top,1.0,1.0,Equities
2006-07-21,GLD,0.36607775350370275,25.0,0.96,0.96,Top,-1.0,1.0,Commodities
2006-07-21,LQD,-0.030180447495592788,5.0,-0.6799999999999999,-0.76,Bottom,-0.5,-0.5,Bonds
2006-07-21,SHY,0.016307900747289716,10.0,-0.28,-0.28,Middle,1.0,1.0,Bonds
2006-07-21,IWM,0.03074257049570117,13.0,-0.040000000000000036,0.040000000000000036,Middle,-0.17647058823529416,-0.05882352941176472,Equities
2006-07-21,IAU,0.3677023880695527,26.0,0.96,0.96,Top,1.0,-1.0,Commodities
2006-07-21,VWO,0.17494165675449902,22.0,0.6799999999999999,0.76,Top,0.7647058823529411,0.8823529411764706,Equities
2006-07-21,USO,,,,,,,,Commodities
2006-07-21,SLV,,,,,,,,Commodities
2006-07-21,DBA,,,,,,,,Commodities
2006-07-21,UUP,,,,,,,,FX
2006-07-21,MBB,,,,,,,,Bonds
2006-07-21,HYG,,,,,,,,Bonds
2006-07-21,BIL,,,,,,,,Bonds
2006-07-21,VEA,,,,,,,,Equities
2006-07-21,PDBC,,,,,,,,Commodities
2006-07-28,TIP,0.005855396938150292,8.0,-0.43999999999999995,-0.43999999999999995,Middle,0.5,0.5,Bonds
2006-07-28,SPY,0.047200406809796425,12.0,-0.12,-0.19999999999999996,Middle,-0.2941176470588235,-0.4117647058823529,Equities
2006-07-28,XLV,-0.03427090888473827,2.0,-0.96,-0.76,Bottom,-1.0,-0.7647058823529411,Equities
2006-07-28,XLU,0.033367634467962315,11.0,-0.19999999999999996,-0.12,Middle,-0.4117647058823529,-0.2941176470588235,Equities
2006-07-28,XLP,0.05167208784085031,13.0,-0.040000000000000036,0.040000000000000036,Middle,-0.17647058823529416,-0.05882352941176472,Equities
2006-07-28,XLK,-0.02758744026641935,3.0,-0.84,-0.84,Bottom,-0.8823529411764706,-0.8823529411764706,Equities
2006-07-28,XLI,0.12666443202979516,18.0,0.3600000000000001,0.43999999999999995,Middle,0.2941176470588236,0.41176470588235303,Equities
2006-07-28,XLF,0.10619024496425156,16.0,0.19999999999999996,0.19999999999999996,Middle,0.17647058823529416,0.17647058823529416,Equities
2006-07-28,XLE,0.20676457583696028,20.0,0.52,0.52,Middle,0.5294117647058822,0.5294117647058822,Equities
2006-07-28,XLB,0.14911121162661378,19.0,0.43999999999999995,0.3600000000000001,Middle,0.41176470588235303,0.2941176470588236,Equities
2006-07-28,VUG,0.013429587999918224,9.0,-0.36,-0.36,Middle,-0.5294117647058824,-0.5294117647058824,Equities
2006-07-28,VTV,0.09282830516447316,15.0,0.1200000000000001,0.1200000000000001,Middle,0.05882352941176472,0.05882352941176472,Equities
2006-07-28,VNQ,0.11323655920615061,17.0,0.28,0.28,Middle,,,REITs
2006-07-28,TLT,-0.05480564979296165,1.0,-0.96,-0.96,Bottom,-1.0,-1.0,Bonds
2006-07-28,XLY,-0.027163191774600803,4.0,-0.76,-0.96,Bottom,-0.7647058823529411,-1.0,Equities
2006-07-28,IEF,-0.01722061047135426,6.0,-0.6,-0.52,Bottom,0.0,0.0,Bonds
2006-07-28,EEM,0.2314936554458742,21.0,0.6000000000000001,0.6000000000000001,Top,0.6470588235294117,0.6470588235294117,Equities
2006-07-28,QQQ,-0.016752451045489725,7.0,-0.52,-0.6,Middle,-0.6470588235294117,-0.6470588235294117,Equities
2006-07-28,EFA,0.2343062592113021,22.0,0.6799999999999999,0.76,Top,0.7647058823529411,0.8823529411764706,Equities
2006-07-28,EWJ,0.33639759454206564,24.0,0.8400000000000001,0.8400000000000001,Top,1.0,1.0,Equities
2006-07-28,GLD,0.42993928021062966,26.0,0.96,0.96,Top,1.0,-1.0,Commodities
2006-07-28,LQD,-0.023736725764108235,5.0,-0.6799999999999999,-0.6799999999999999,Bottom,-0.5,-0.5,Bonds
2006-07-28,SHY,0.020385393825422815,10.0,-0.28,-0.28,Middle,1.0,1.0,Bonds
2006-07-28,IWM,0.06794497698122148,14.0,0.040000000000000036,-0.040000000000000036,Middle,-0.05882352941176472,-0.17647058823529416,Equities
2006-07-28,IAU,0.42760552481826775,25.0,0.96,0.96,Top,-1.0,1.0,Commodities
2006-07-28,VWO,0.24605038945258761,23.0,0.76,0.6799999999999999,Top,0.8823529411764706,0.7647058823529411,Equities
2006-07-28,USO,,,,,,,,Commodities
2006-07-28,SLV,,,,,,,,Commodities
2006-07-28,DBA,,,,,,,,Commodities
2006-07-28,UUP,,,,,,,,FX
2006-07-28,MBB,,,,,,,,Bonds
2006-07-28,HYG,,,,,,,,Bonds
2006-07-28,BIL,,,,,,,,Bonds
2006-07-28,VEA,,,,,,,,Equities
2006-07-28,PDBC,,,,,,,,Commodities
2006-08-04,TIP,0.010601186992454048,9.0,-0.36,-0.43999999999999995,Middle,0.5,0.5,Bonds
2006-08-04,SPY,0.04897893032269862,11.0,-0.19999999999999996,-0.12,Middle,-0.4117647058823529,-0.2941176470588235,Equities
2006-08-04,XLV,-0.023301606444333545,5.0,-0.6799999999999999,-0.96,Bottom,-0.6470588235294117,-1.0,Equities
2006-08-04,XLU,0.05214540470198736,12.0,-0.12,-0.19999999999999996,Middle,-0.2941176470588235,-0.4117647058823529,Equities
2006-08-04,XLP,0.07462344345015004,13.0,-0.040000000000000036,-0.040000000000000036,Middle,-0.17647058823529416,-0.17647058823529416,Equities
2006-08-04,XLK,-0.04929605711528562,1.0,-0.96,-0.84,Bottom,-1.0,-0.8823529411764706,Equities
2006-08-04,XLI,0.12639719806436078,17.0,0.28,0.3600000000000001,Middle,0.2941176470588236,0.2941176470588236,Equities
2006-08-04,XLF,0.11735848013583317,16.0,0.19999999999999996,0.19999999999999996,Middle,0.17647058823529416,0.17647058823529416,Equities
2006-08-04,XLE,0.18580875672741093,19.0,0.43999999999999995,0.52,Middle,0.5294117647058822,0.5294117647058822,Equities
2006-08-04,XLB,0.1407212587856015,18.0,0.3600000000000001,0.43999999999999995,Middle,0.41176470588235303,0.41176470588235303,Equities
2006-08-04,VUG,0.0051739408609547954,8.0,-0.43999999999999995,-0.36,Middle,-0.5294117647058824,-0.5294117647058824,Equities
2006-08-04,VTV,0.10659180647246558,15.0,0.1200000000000001,0.1200000000000001,Middle,0.05882352941176472,0.05882352941176472,Equities
2006-08-04,VNQ,0.18584043775475112,20.0,0.52,0.28,Middle,,,REITs
2006-08-04,TLT,-0.040029882167197495,3.0,-0.84,-0.96,Bottom,-1.0,-1.0,Bonds
2006-08-04,XLY,-0.02654498169071684,4.0,-0.76,-0.76,Bottom,-0.7647058823529411,-0.7647058823529411,Equities
2006-08-04,IEF,-0.008668984575862737,7.0,-0.52,-0.6,Middle,0.0,0.0,Bonds
2006-08-04,EEM,0.2162687058377617,22.0,0.6799999999999999,0.6000000000000001,Top,0.7647058823529411,0.6470588235294117,Equities
2006-08-04,QQQ,-0.041721001953067716,2.0,-0.96,-0.52,Bottom,-0.8823529411764706,-0.6470588235294117,Equities
2006-08-04,EFA,0.20906504422444572,21.0,0.6000000000000001,0.6799999999999999,Top,0.6470588235294117,0.7647058823529411,Equities
2006-08-04,EWJ,0.33111050945950393,24.0,0.8400000000000001,0.8400000000000001,Top,1.0,1.0,Equities
2006-08-04,GLD,0.43646796467870197,26.0,0.96,0.96,Top,1.0,1.0,Commodities
2006-08-04,LQD,-0.019085195250457265,6.0,-0.6,-0.6799999999999999,Bottom,-0.5,-0.5,Bonds
2006-08-04,SHY,0.021875521949677124,10.0,-0.28,-0.28,Middle,1.0,1.0,Bonds
2006-08-04,IWM,0.08002779622590772,14.0,0.040000000000000036,0.040000000000000036,Middle,-0.05882352941176472,-0.05882352941176472,Equities
2006-08-04,IAU,0.43642618778886066,25.0,0.96,0.96,Top,-1.0,-1.0,Commodities
2006-08-04,VWO,0.22968699617909483,23.0,0.76,0.76,Top,0.8823529411764706,0.8823529411764706,Equities
2006-08-04,USO,,,,,,,,Commodities
2006-08-04,SLV,,,,,,,,Commodities
2006-08-04,DBA,,,,,,,,Commodities
2006-08-04,UUP,,,,,,,,FX
2006-08-04,MBB,,,,,,,,Bonds
2006-08-04,HYG,,,,,,,,Bonds
2006-08-04,BIL,,,,,,,,Bonds
2006-08-04,VEA,,,,,,,,Equities
2006-08-04,PDBC,,,,,,,,Commodities
2006-08-11,TIP,0.00815811338382777,9.0,-0.36,-0.36,Middle,0.5,0.5,Bonds
2006-08-11,SPY,0.021880572982747815,11.0,-0.19999999999999996,-0.19999999999999996,Middle,-0.4117647058823529,-0.4117647058823529,Equities
2006-08-11,XLV,-0.04349652262332526,5.0,-0.6799999999999999,-0.6799999999999999,Bottom,-0.6470588235294117,-0.6470588235294117,Equities
2006-08-11,XLU,0.06266177768590597,14.0,0.040000000000000036,-0.12,Middle,-0.05882352941176472,-0.2941176470588235,Equities
2006-08-11,XLP,0.06149377361974473,13.0,-0.040000000000000036,-0.040000000000000036,Middle,-0.17647058823529416,-0.17647058823529416,Equities
2006-08-11,XLK,-0.07499455876687411,3.0,-0.84,-0.96,Bottom,-0.7647058823529411,-1.0,Equities
2006-08-11,XLI,0.07445184173278374,15.0,0.1200000000000001,0.28,Middle,0.05882352941176472,0.2941176470588236,Equities
2006-08-11,XLF,0.08957144402089812,17.0,0.28,0.19999999999999996,Middle,0.2941176470588236,0.17647058823529416,Equities
2006-08-11,XLE,0.16653444575561216,22.0,0.6799999999999999,0.43999999999999995,Top,0.8823529411764706,0.5294117647058822,Equities
2006-08-11,XLB,0.09232301778397689,18.0,0.3600000000000001,0.3600000000000001,Middle,0.41176470588235303,0.41176470588235303,Equities
2006-08-11,VUG,-0.02506006834326413,6.0,-0.6,-0.43999999999999995,Bottom,-0.5294117647058824,-0.5294117647058824,Equities
2006-08-11,VTV,0.0761392368258842,16.0,0.19999999999999996,0.1200000000000001,Middle,0.17647058823529416,0.05882352941176472,Equities
2006-08-11,VNQ,0.17967794995308584,24.0,0.8400000000000001,0.52,Top,,,REITs
2006-08-11,TLT,-0.048614029728702435,4.0,-0.76,-0.84,Bottom,-1.0,-1.0,Bonds
2006-08-11,XLY,-0.08039060400228082,1.0,-0.96,-0.76,Bottom,-1.0,-0.7647058823529411,Equities
2006-08-11,IEF,-0.010990344637870852,8.0,-0.43999999999999995,-0.52,Middle,0.0,0.0,Bonds
2006-08-11,EEM,0.1384371731092935,20.0,0.52,0.6799999999999999,Middle,0.6470588235294117,0.7647058823529411,Equities
2006-08-11,QQQ,-0.0799223524271141,2.0,-0.96,-0.96,Bottom,-0.8823529411764706,-0.8823529411764706,Equities
2006-08-11,EFA,0.13196577801650933,19.0,0.43999999999999995,0.6000000000000001,Middle,0.5294117647058822,0.6470588235294117,Equities
2006-08-11,EWJ,0.17851245873491361,23.0,0.76,0.8400000000000001,Top,1.0,1.0,Equities
2006-08-11,GLD,0.48010779927645086,25.0,0.96,0.96,Top,-1.0,1.0,Commodities
2006-08-11,LQD,-0.019658255738109087,7.0,-0.52,-0.6,Middle,-0.5,-0.5,Bonds
2006-08-11,SHY,0.021518455753288146,10.0,-0.28,-0.28,Middle,1.0,1.0,Bonds
2006-08-11,IWM,0.04178168514439973,12.0,-0.12,0.040000000000000036,Middle,-0.2941176470588235,-0.05882352941176472,Equities
2006-08-11,IAU,0.4842766379468326,26.0,0.96,0.96,Top,1.0,-1.0,Commodities
2006-08-11,VWO,0.1489235127478754,21.0,0.6000000000000001,0.76,Top,0.7647058823529411,0.8823529411764706,Equities
2006-08-11,USO,,,,,,,,Commodities
2006-08-11,SLV,,,,,,,,Commodities
2006-08-11,DBA,,,,,,,,Commodities
2006-08-11,UUP,,,,,,,,FX
2006-08-11,MBB,,,,,,,,Bonds
2006-08-11,HYG,,,,,,,,Bonds
2006-08-11,BIL,,,,,,,,Bonds
2006-08-11,VEA,,,,,,,,Equities
2006-08-11,PDBC,,,,,,,,Commodities
2006-08-18,TIP,0.004851851482482461,9.0,-0.36,-0.36,Middle,0.5,0.5,Bonds
2006-08-18,SPY,0.03037830757507698,11.0,-0.19999999999999996,-0.19999999999999996,Middle,-0.4117647058823529,-0.4117647058823529,Equities
2006-08-18,XLV,-0.0005635020841621152,8.0,-0.43999999999999995,-0.6799999999999999,Middle,-0.5294117647058824,-0.6470588235294117,Equities
2006-08-18,XLU,0.09213219926125293,15.0,0.1200000000000001,0.040000000000000036,Middle,0.05882352941176472,-0.05882352941176472,Equities
2006-08-18,XLP,0.07629253114207768,14.0,0.040000000000000036,-0.040000000000000036,Middle,-0.05882352941176472,-0.17647058823529416,Equities
2006-08-18,XLK,-0.07850817990988068,1.0,-0.96,-0.84,Bottom,-1.0,-0.7647058823529411,Equities
2006-08-18,XLI,0.0721716173313871,13.0,-0.040000000000000036,0.1200000000000001,Middle,-0.17647058823529416,0.05882352941176472,Equities
2006-08-18,XLF,0.11081825024192682,18.0,0.3600000000000001,0.28,Middle,0.41176470588235303,0.2941176470588236,Equities
2006-08-18,XLE,0.14454817310722134,19.0,0.43999999999999995,0.6799999999999999,Middle,0.5294117647058822,0.8823529411764706,Equities
2006-08-18,XLB,0.09639731906458904,17.0,0.28,0.3600000000000001,Middle,0.2941176470588236,0.41176470588235303,Equities
2006-08-18,VUG,-0.02239175656409731,5.0,-0.6799999999999999,-0.6,Bottom,-0.6470588235294117,-0.5294117647058824,Equities
2006-08-18,VTV,0.09374641699947794,16.0,0.19999999999999996,0.19999999999999996,Middle,0.17647058823529416,0.17647058823529416,Equities
2006-08-18,VNQ,0.18987465383109736,24.0,0.8400000000000001,0.8400000000000001,Top,,,REITs
2006-08-18,TLT,-0.05015531227061354,4.0,-0.76,-0.76,Bottom,-1.0,-1.0,Bonds
2006-08-18,XLY,-0.06613199828778427,3.0,-0.84,-0.96,Bottom,-0.7647058823529411,-1.0,Equities
2006-08-18,IEF,-0.01212547372817896,7.0,-0.52,-0.43999999999999995,Middle,0.0,0.0,Bonds
2006-08-18,EEM,0.18662611487976366,23.0,0.76,0.52,Top,1.0,0.6470588235294117,Equities
2006-08-18,QQQ,-0.07688506330444211,2.0,-0.96,-0.96,Bottom,-0.8823529411764706,-0.8823529411764706,Equities
2006-08-18,EFA,0.15565869928823983,20.0,0.52,0.43999999999999995,Middle,0.6470588235294117,0.5294117647058822,Equities
2006-08-18,EWJ,0.17439320533142166,21.0,0.6000000000000001,0.76,Top,0.7647058823529411,1.0,Equities
2006-08-18,GLD,0.4153670010126447,25.0,0.96,0.96,Top,-1.0,-1.0,Commodities
2006-08-18,LQD,-0.016227297953693265,6.0,-0.6,-0.52,Bottom,-0.5,-0.5,Bonds
2006-08-18,SHY,0.0222992607343222,10.0,-0.28,-0.28,Middle,1.0,1.0,Bonds
2006-08-18,IWM,0.03623282863538613,12.0,-0.12,-0.12,Middle,-0.2941176470588235,-0.2941176470588235,Equities
2006-08-18,IAU,0.41565575696562607,26.0,0.96,0.96,Top,1.0,1.0,Commodities
2006-08-18,VWO,0.18512658077495647,22.0,0.6799999999999999,0.6000000000000001,Top,0.8823529411764706,0.7647058823529411,Equities
2006-08-18,USO,,,,,,,,Commodities
2006-08-18,SLV,,,,,,,,Commodities
2006-08-18,DBA,,,,,,,,Commodities
2006-08-18,UUP,,,,,,,,FX
2006-08-18,MBB,,,,,,,,Bonds
2006-08-18,HYG,,,,,,,,Bonds
2006-08-18,BIL,,,,,,,,Bonds
2006-08-18,VEA,,,,,,,,Equities
2006-08-18,PDBC,,,,,,,,Commodities
2006-08-25,TIP,0.00853551671861874,7.0,-0.52,-0.36,Middle,0.5,0.5,Bonds
2006-08-25,SPY,0.07894435487293028,11.0,-0.19999999999999996,-0.19999999999999996,Middle,-0.4117647058823529,-0.4117647058823529,Equities
2006-08-25,XLV,0.04498929347244429,10.0,-0.28,-0.43999999999999995,Middle,-0.5294117647058824,-0.5294117647058824,Equities
2006-08-25,XLU,0.09183153363926855,13.0,-0.040000000000000036,0.1200000000000001,Middle,-0.17647058823529416,0.05882352941176472,Equities
2006-08-25,XLP,0.09819851447973815,14.0,0.040000000000000036,0.040000000000000036,Middle,-0.05882352941176472,-0.05882352941176472,Equities
2006-08-25,XLK,-0.03078312359210622,3.0,-0.84,-0.96,Bottom,-0.8823529411764706,-1.0,Equities
2006-08-25,XLI,0.09871614231388137,15.0,0.1200000000000001,-0.040000000000000036,Middle,0.05882352941176472,-0.17647058823529416,Equities
2006-08-25,XLF,0.16393374639179603,18.0,0.3600000000000001,0.3600000000000001,Middle,0.41176470588235303,0.41176470588235303,Equities
2006-08-25,XLE,0.21847147607696327,19.0,0.43999999999999995,0.43999999999999995,Middle,0.5294117647058822,0.5294117647058822,Equities
2006-08-25,XLB,0.15683773677159252,17.0,0.28,0.28,Middle,0.2941176470588236,0.2941176470588236,Equities
2006-08-25,VUG,0.017259995689830054,8.0,-0.43999999999999995,-0.6799999999999999,Middle,-0.6470588235294117,-0.6470588235294117,Equities
2006-08-25,VTV,0.1415830225469068,16.0,0.19999999999999996,0.19999999999999996,Middle,0.17647058823529416,0.17647058823529416,Equities
2006-08-25,VNQ,0.23441677988392362,22.0,0.6799999999999999,0.8400000000000001,Top,,,REITs
2006-08-25,TLT,-0.05300348534804855,1.0,-0.96,-0.76,Bottom,-1.0,-1.0,Bonds
2006-08-25,XLY,-0.02664817253001328,4.0,-0.76,-0.84,Bottom,-0.7647058823529411,-0.7647058823529411,Equities
2006-08-25,IEF,-0.010189864170703777,6.0,-0.6,-0.52,Bottom,0.0,0.0,Bonds
2006-08-25,EEM,0.282524228902137,23.0,0.76,0.76,Top,0.8823529411764706,1.0,Equities
2006-08-25,QQQ,-0.03144365174131436,2.0,-0.96,-0.96,Bottom,-1.0,-0.8823529411764706,Equities
2006-08-25,EFA,0.21993980328367457,20.0,0.52,0.52,Middle,0.6470588235294117,0.6470588235294117,Equities
2006-08-25,EWJ,0.2330758475662562,21.0,0.6000000000000001,0.6000000000000001,Top,0.7647058823529411,0.7647058823529411,Equities
2006-08-25,GLD,0.4471451439368095,26.0,0.96,0.96,Top,1.0,-1.0,Commodities
2006-08-25,LQD,-0.01582165286080861,5.0,-0.6799999999999999,-0.6,Bottom,-0.5,-0.5,Bonds
2006-08-25,SHY,0.024740164793373598,9.0,-0.36,-0.28,Middle,1.0,1.0,Bonds
2006-08-25,IWM,0.09179163942528534,12.0,-0.12,-0.12,Middle,-0.2941176470588235,-0.2941176470588235,Equities
2006-08-25,IAU,0.4464039861225757,25.0,0.96,0.96,Top,-1.0,1.0,Commodities
2006-08-25,VWO,0.28778738095624123,24.0,0.8400000000000001,0.6799999999999999,Top,1.0,0.8823529411764706,Equities
2006-08-25,USO,,,,,,,,Commodities
2006-08-25,SLV,,,,,,,,Commodities
2006-08-25,DBA,,,,,,,,Commodities
2006-08-25,UUP,,,,,,,,FX
2006-08-25,MBB,,,,,,,,Bonds
2006-08-25,HYG,,,,,,,,Bonds
2006-08-25,BIL,,,,,,,,Bonds
2006-08-25,VEA,,,,,,,,Equities
2006-08-25,PDBC,,,,,,,,Commodities
2006-09-01,TIP,0.00311386636474853,7.0,-0.52,-0.52,Middle,0.5,0.5,Bonds
2006-09-01,SPY,0.06745114804429297,13.0,-0.040000000000000036,-0.19999999999999996,Middle,-0.17647058823529416,-0.4117647058823529,Equities
2006-09-01,XLV,0.020045041833272714,10.0,-0.28,-0.28,Middle,-0.5294117647058824,-0.5294117647058824,Equities
2006-09-01,XLU,0.06621302343086577,12.0,-0.12,-0.040000000000000036,Middle,-0.2941176470588235,-0.17647058823529416,Equities
2006-09-01,XLP,0.0942234173579568,14.0,0.040000000000000036,0.040000000000000036,Middle,-0.05882352941176472,-0.05882352941176472,Equities
2006-09-01,XLK,-0.040724263457051935,3.0,-0.84,-0.84,Bottom,-0.8823529411764706,-0.8823529411764706,Equities
2006-09-01,XLI,0.09491338649399572,15.0,0.1200000000000001,0.1200000000000001,Middle,0.05882352941176472,0.05882352941176472,Equities
2006-09-01,XLF,0.15428599458862147,18.0,0.3600000000000001,0.3600000000000001,Middle,0.41176470588235303,0.41176470588235303,Equities
2006-09-01,XLE,0.14907283822279704,17.0,0.28,0.43999999999999995,Middle,0.2941176470588236,0.5294117647058822,Equities
2006-09-01,XLB,0.1624470538195093,19.0,0.43999999999999995,0.28,Middle,0.5294117647058822,0.2941176470588236,Equities
2006-09-01,VUG,0.009016451395294611,8.0,-0.43999999999999995,-0.43999999999999995,Middle,-0.6470588235294117,-0.6470588235294117,Equities
2006-09-01,VTV,0.12797975239165438,16.0,0.19999999999999996,0.19999999999999996,Middle,0.17647058823529416,0.17647058823529416,Equities
2006-09-01,VNQ,0.21962844951075078,23.0,0.76,0.6799999999999999,Top,,,REITs
2006-09-01,TLT,-0.05258788842766804,1.0,-0.96,-0.96,Bottom,-1.0,-1.0,Bonds
2006-09-01,XLY,-0.009065759993416744,6.0,-0.6,-0.76,Bottom,-0.7647058823529411,-0.7647058823529411,Equities
2006-09-01,IEF,-0.015372464333813562,4.0,-0.76,-0.6,Bottom,-0.5,0.0,Bonds
2006-09-01,EEM,0.21364734321926093,22.0,0.6799999999999999,0.76,Top,0.8823529411764706,0.8823529411764706,Equities
2006-09-01,QQQ,-0.04333052455664266,2.0,-0.96,-0.96,Bottom,-1.0,-1.0,Equities
2006-09-01,EFA,0.18359710150462694,20.0,0.52,0.52,Middle,0.6470588235294117,0.6470588235294117,Equities
2006-09-01,EWJ,0.20848350745792743,21.0,0.6000000000000001,0.6000000000000001,Top,0.7647058823529411,0.7647058823529411,Equities
2006-09-01,GLD,0.45265533964512716,25.0,0.96,0.96,Top,-1.0,1.0,Commodities
2006-09-01,LQD,-0.014648003705080015,5.0,-0.6799999999999999,-0.6799999999999999,Bottom,0.0,-0.5,Bonds
2006-09-01,SHY,0.01934600368692818,9.0,-0.36,-0.36,Middle,1.0,1.0,Bonds
2006-09-01,IWM,0.06347407040417674,11.0,-0.19999999999999996,-0.12,Middle,-0.4117647058823529,-0.2941176470588235,Equities
2006-09-01,IAU,0.453806144962803,26.0,0.96,0.96,Top,1.0,-1.0,Commodities
2006-09-01,VWO,0.22247584519071628,24.0,0.8400000000000001,0.8400000000000001,Top,1.0,1.0,Equities
2006-09-01,USO,,,,,,,,Commodities
2006-09-01,SLV,,,,,,,,Commodities
2006-09-01,DBA,,,,,,,,Commodities
2006-09-01,UUP,,,,,,,,FX
2006-09-01,MBB,,,,,,,,Bonds
2006-09-01,HYG,,,,,,,,Bonds
2006-09-01,BIL,,,,,,,,Bonds
2006-09-01,VEA,,,,,,,,Equities
2006-09-01,PDBC,,,,,,,,Commodities
2006-09-08,TIP,0.003386180749046064,9.0,-0.36,-0.52,Middle,0.5,0.5,Bonds
2006-09-08,SPY,0.0377672736487249,12.0,-0.12,-0.040000000000000036,Middle,-0.2941176470588235,-0.17647058823529416,Equities
2006-09-08,XLV,-0.013262707256245232,7.0,-0.52,-0.28,Middle,-0.5294117647058824,-0.5294117647058824,Equities
2006-09-08,XLU,0.046319732393393265,13.0,-0.040000000000000036,-0.12,Middle,-0.17647058823529416,-0.2941176470588235,Equities
2006-09-08,XLP,0.08547819715133809,15.0,0.1200000000000001,0.040000000000000036,Middle,0.05882352941176472,-0.05882352941176472,Equities
2006-09-08,XLK,-0.057242609826133495,2.0,-0.96,-0.84,Bottom,-0.8823529411764706,-0.8823529411764706,Equities
2006-09-08,XLI,0.04998522770240288,14.0,0.040000000000000036,0.1200000000000001,Middle,-0.05882352941176472,0.05882352941176472,Equities
2006-09-08,XLF,0.11766543928444162,18.0,0.3600000000000001,0.3600000000000001,Middle,0.41176470588235303,0.41176470588235303,Equities
2006-09-08,XLE,0.11475558823054999,17.0,0.28,0.28,Middle,0.2941176470588236,0.2941176470588236,Equities
2006-09-08,XLB,0.12631019780947583,19.0,0.43999999999999995,0.43999999999999995,Middle,0.5294117647058822,0.5294117647058822,Equities
2006-09-08,VUG,-0.019804536659903782,5.0,-0.6799999999999999,-0.43999999999999995,Bottom,-0.6470588235294117,-0.6470588235294117,Equities
2006-09-08,VTV,0.09515988639756046,16.0,0.19999999999999996,0.19999999999999996,Middle,0.17647058823529416,0.17647058823529416,Equities
2006-09-08,VNQ,0.155426222897598,21.0,0.6000000000000001,0.76,Top,,,REITs
