cik10,sec_company_name,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks,first_eligible_decision,last_eligible_decision,recent_decision_rows,tiingo_symbol,ticker,exchange,assetType,priceCurrency,startDate,endDate,inventory_interval_overlap
0001253176,VAPOTHERM INC,manufacturing,0000950170-23-061139,2023-11-09 00:00:00+00:00,VAPO,xbrl_symbol_recovered,vapo-20230930.htm,7d278371779a2b1ea22204baa86a5eca336799472a71cdee9cfea11efb587cb0,1,VAPO,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,VAPO,VAPO,PINK,Stock,USD,2018-11-14 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001397702,SILK ROAD MEDICAL INC,manufacturing,0001397702-24-000049,2024-08-08 00:00:00+00:00,SILK,xbrl_symbol_recovered,silk-20240630x10q.htm,1afcac81ae4b93509a6badddafd6c1afea1b826e9df9f282aaaed6f4b97008c0,1,SILK,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,SILK,SILK,NASDAQ,Stock,USD,2019-04-04 00:00:00+00:00,2024-09-17 00:00:00+00:00,True
0001437352,"EVERBRIDGE, INC.",technology,0000950170-24-057023,2024-05-10 00:00:00+00:00,EVBG,xbrl_symbol_recovered,evbg-20240331.htm,dd1d7c38cd706b81f3403c0c907b0ccc94cee22010bfde7866fbb44d05e63f2c,1,EVBG,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,EVBG,EVBG,NASDAQ,Stock,USD,2016-09-16 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001524741,"U.S. SILICA HOLDINGS, INC.",materials_and_mining,0001524741-24-000018,2024-08-01 00:00:00+00:00,SLCA,xbrl_symbol_recovered,slca-20240630.htm,884421f58ad172811048d42c6f210a1dff43a692cc6861824f6577534676cd78,1,SLCA,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,SLCA,SLCA,NYSE,Stock,USD,2012-02-01 00:00:00+00:00,2024-07-31 00:00:00+00:00,True
0001549922,"SUMMIT MIDSTREAM PARTNERS, LP",transport_communications_utilities,0001549922-24-000078,2024-08-10 00:00:00+00:00,SMLP,xbrl_symbol_recovered,smlp-20240630.htm,c99e42373a6aaeaf201e01ef16604efc42527eb7c396238686aef6e9311a5920,1,SMLP,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,SMLP,SMLP,NYSE,Stock,USD,2012-09-28 00:00:00+00:00,2024-07-31 00:00:00+00:00,True
0001591587,"ASSETMARK FINANCIAL HOLDINGS, INC.",finance_insurance_real_estate,0001628280-24-035238,2024-08-07 00:00:00+00:00,AMK,xbrl_symbol_recovered,amk-20240630.htm,e36bb68084fe0627f2e36342449ae5ee7304ac7b815e0b68b1cf891a0182bb26,1,AMK,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,AMK,AMK,NYSE,Stock,USD,2019-07-18 00:00:00+00:00,2024-09-05 00:00:00+00:00,True
0001635984,"NATIONAL WESTERN LIFE GROUP, INC.",finance_insurance_real_estate,0001635984-24-000015,2024-05-10 00:00:00+00:00,NWLI,xbrl_symbol_recovered,nwli-20240331.htm,582ad9b32eade093283035abd116b9053590b9b0b8ccfb8354c1abb1816c1ca1,1,NWLI,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,NWLI,NWLI,NASDAQ,Stock,USD,1990-03-26 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001679363,"MORPHIC HOLDING, INC.",manufacturing,0001679363-24-000046,2024-07-26 00:00:00+00:00,MORF,xbrl_symbol_recovered,morf-20240630.htm,2984fb59c6fc3ad354b6aadec874263479110e3d1dd66a531f11045b44fcf44a,1,MORF,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,MORF,MORF,NASDAQ,Stock,USD,2019-06-27 00:00:00+00:00,2024-08-16 00:00:00+00:00,True
0001732845,WESTROCK CO,manufacturing,0000950170-24-052908,2024-05-04 00:00:00+00:00,WRK,xbrl_symbol_recovered,wrk-20240331.htm,a233e7b30cbb21fcdb17140c5be47e7fcd0be6f23276925d9f37e09aeac98f5f,1,WRK,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,WRK,WRK,NYSE,Stock,USD,2015-06-24 00:00:00+00:00,2024-07-05 00:00:00+00:00,True
0001747009,EQUITRANS MIDSTREAM CORP,transport_communications_utilities,0001747009-24-000026,2024-07-20 00:00:00+00:00,ETRN,xbrl_symbol_recovered,etrn-20240630.htm,3e6a62956251c7c801f523e77872f3ffb058ccdf38e1e39c61857417fa019e20,1,ETRN,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,ETRN,ETRN,NYSE,Stock,USD,2018-10-31 00:00:00+00:00,2024-07-22 00:00:00+00:00,True
0001805387,"CEREVEL THERAPEUTICS HOLDINGS, INC.",manufacturing,0000950170-24-055701,2024-05-09 00:00:00+00:00,CERE,xbrl_symbol_recovered,cere-20240331.htm,73c3423df3258a7c9f8e733b8c9a8412f8057a2b95f866d30abf3f05a530d42a,1,CERE,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,CERE,CERE,NASDAQ,Stock,USD,2020-10-28 00:00:00+00:00,2024-08-01 00:00:00+00:00,True
0001820877,APARTMENT INCOME REIT CORP.,finance_insurance_real_estate,0001628280-24-021680,2024-05-09 00:00:00+00:00,AIRC,xbrl_symbol_recovered,airc-20240331.htm,1fa40fa06c79e9cec760f9d6ab64e67ef7312c6d18845624cf1592470c9d5eff,1,AIRC,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,AIRC,AIRC,NYSE,Stock,USD,2020-12-15 00:00:00+00:00,2024-06-28 00:00:00+00:00,True
0000355019,FONAR CORP,manufacturing,0001731122-26-000238,2026-02-14 00:00:00+00:00,FONR,xbrl_symbol_recovered,fonar_10-q.htm,73038ed5ece70114c16d9870311304dca97371584c54f108294ec634e313f2d2,1,FONR,True,2025-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,6,FONR,FONR,NASDAQ,Stock,USD,1993-10-27 00:00:00+00:00,2026-06-05 00:00:00+00:00,True
0001840574,"VERVE THERAPEUTICS, INC.",manufacturing,0000950170-24-121075,2024-11-06 00:00:00+00:00,VERV,xbrl_symbol_recovered,verv-20240930.htm,cfc17c940d6a9c1bef4a3d9d568cb3729f3d0ec3b5ec31af1fe7cb3d720ab9af,1,VERV,True,2024-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,6,VERV,VERV,NASDAQ,Stock,USD,2021-06-17 00:00:00+00:00,2025-07-25 00:00:00+00:00,True
0000949039,"DIAMOND OFFSHORE DRILLING, INC.",energy,0000950170-24-092631,2024-08-08 00:00:00+00:00,DO,xbrl_symbol_recovered,do-20240630.htm,d5ad2155562d29de8ae2a1adfe44b6e3ce1db159d286527c589f54ec1f768051,1,DO,True,2023-04-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,6,DO,DO,NYSE,Stock,USD,2022-03-30 00:00:00+00:00,2024-09-04 00:00:00+00:00,True
0000054381,KAMAN CORP,manufacturing,0000054381-24-000005,2024-02-23 00:00:00+00:00,KAMN,xbrl_symbol_recovered,kamn-20231231.htm,07d0a22050bf9d21731f7c204a285b9f22d8b6dde5390041c87bff8f99b59c52,1,KAMN,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,KAMN,KAMN,NYSE,Stock,USD,1990-03-26 00:00:00+00:00,2024-04-19 00:00:00+00:00,True
0000741516,AMERICAN NATIONAL BANKSHARES INC.,finance_insurance_real_estate,0001437749-24-008036,2024-03-16 00:00:00+00:00,AMNB,xbrl_symbol_recovered,amcannb20231231_10k.htm,1528561692314d0183c9fcf4953aa945d44607297c168dbeb6b89aee1b2a2fae,1,AMNB,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,AMNB,AMNB,NASDAQ,Stock,USD,1999-04-13 00:00:00+00:00,2024-04-01 00:00:00+00:00,True
0000809248,"CARROLS RESTAURANT GROUP, INC.",retail_trade,0000809248-24-000061,2024-05-10 00:00:00+00:00,TAST,xbrl_symbol_recovered,tast-20240331.htm,256f9910b1757d14de42a537b8f3426b23612def182fa6226263789ceaa213c4,1,TAST,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,TAST,TAST,NASDAQ,Stock,USD,2006-12-15 00:00:00+00:00,2024-05-16 00:00:00+00:00,True
0000811808,"SUMMIT FINANCIAL GROUP, INC.",finance_insurance_real_estate,0001437749-24-014354,2024-05-03 00:00:00+00:00,SMMF,xbrl_symbol_recovered,smmf20240331_10q.htm,65419686c20de8fb3513719d8833bc93ef071900a3f132c63a54b2554ce37077,1,SMMF,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,SMMF,SMMF,NASDAQ,Stock,USD,2000-01-07 00:00:00+00:00,2024-05-03 00:00:00+00:00,True
0000846901,LAKELAND BANCORP INC,finance_insurance_real_estate,0000846901-24-000005,2024-04-27 00:00:00+00:00,LBAI,xbrl_symbol_recovered,lbai-20240331.htm,d9b012e91318f93258dd23a34a951c0b27af1dfad229fc705a5e05aa57324805,1,LBAI,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,LBAI,LBAI,NASDAQ,Stock,USD,1999-01-04 00:00:00+00:00,2024-05-15 00:00:00+00:00,True
0000893691,MASONITE INTERNATIONAL CORP,manufacturing,0000893691-24-000030,2024-05-08 00:00:00+00:00,DOOR,xbrl_symbol_recovered,door-20240331.htm,b64c27adcd1f80e856f562d6e673082f8976d1c9f25d7fe1a5b0af1fcbe9523e,1,DOOR,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,DOOR,DOOR,NYSE,Stock,USD,2009-07-24 00:00:00+00:00,2024-05-15 00:00:00+00:00,True
0000928022,CALLON PETROLEUM CO,energy,0000928022-24-000031,2024-02-27 00:00:00+00:00,CPE,xbrl_symbol_recovered,cpe-20231231.htm,29c504ad94f1dcbd04da783f131b7f38e8456f90b17a7032cfe4d85b49d61de8,1,CPE,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,CPE,CPE,NYSE,Stock,USD,1990-03-26 00:00:00+00:00,2024-04-11 00:00:00+00:00,True
0001038357,PIONEER NATURAL RESOURCES CO,energy,0001038357-24-000043,2024-05-03 00:00:00+00:00,PXD,xbrl_symbol_recovered,pxd-20240331.htm,5dc2132b6471784bf8d760a141fafe4d35c5daa59fec838e0917c1eb4becea96,1,PXD,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,PXD,PXD,NYSE,Stock,USD,1997-08-08 00:00:00+00:00,2024-05-03 00:00:00+00:00,True
0001059262,SP PLUS CORP,services,0000950170-24-052091,2024-05-03 00:00:00+00:00,SP,xbrl_symbol_recovered,sp-20240331.htm,7a918bd534e48b9159772856a15c361c9a5e8f7c77af01bb6263c98a6d6a1204,1,SP,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,SP,SP,NASDAQ,Stock,USD,2004-06-02 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001118417,"MODEL N, INC.",technology,0001118417-24-000103,2024-05-08 00:00:00+00:00,MODN,xbrl_symbol_recovered,modn-20240331.htm,379fda8d817879f8e4ad490152cf54b76a2cbc69c9968ab283bd041c03dc31c7,1,MODN,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,MODN,MODN,NYSE,Stock,USD,2013-03-20 00:00:00+00:00,2024-06-27 00:00:00+00:00,True
0001426332,NGM BIOPHARMACEUTICALS INC,manufacturing,0001628280-23-036401,2023-11-03 00:00:00+00:00,NGM,xbrl_symbol_recovered,ngm-20230930.htm,a892a8aba07ba16c3669e80441a8bd4c0b94b0c7812c1488873c07445dc4c3e9,1,NGM,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,NGM,NGM,NASDAQ,Stock,USD,2019-04-04 00:00:00+00:00,2024-04-05 00:00:00+00:00,True
0001642453,"DASEKE, INC.",transport_communications_utilities,0000950170-24-028034,2024-03-08 00:00:00+00:00,DSKE,xbrl_symbol_recovered,dske-20231231.htm,aa92474b3eedba13ba0c2d6b1eec40be03c0129e0becf0bfec848326f9dd370e,1,DSKE,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,DSKE,DSKE,NASDAQ,Stock,USD,2015-10-12 00:00:00+00:00,2024-04-01 00:00:00+00:00,True
0001642545,"SHOCKWAVE MEDICAL, INC.",manufacturing,0001642545-24-000091,2024-05-07 00:00:00+00:00,SWAV,xbrl_symbol_recovered,swav-20240331.htm,7b9f9eb5e0fb3323dc1251428e5beeb2b4dc93e8ee2fd80546a45ac66aa52314,1,SWAV,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,SWAV,SWAV,NASDAQ,Stock,USD,2019-03-07 00:00:00+00:00,2024-05-31 00:00:00+00:00,True
0001654151,"DECIPHERA PHARMACEUTICALS, INC.",manufacturing,0001654151-24-000018,2024-05-11 00:00:00+00:00,DCPH,xbrl_symbol_recovered,dcph-20240331.htm,b453b757e80b38eea7571f72e8a1b2eb75a89e515c2ebe6c7730c2fefe29d1d0,1,DCPH,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,DCPH,DCPH,NASDAQ,Stock,USD,2017-09-28 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001676479,"CAPSTAR FINANCIAL HOLDINGS, INC.",finance_insurance_real_estate,0000950170-24-030078,2024-03-13 00:00:00+00:00,CSTR,xbrl_symbol_recovered,cstr-20231231.htm,c1f28c6d887d07e5c59bbc5d634a43615a2093822c81a03ad9f203acb04c1788,1,CSTR,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,CSTR,CSTR,NASDAQ,Stock,USD,2016-09-22 00:00:00+00:00,2024-04-12 00:00:00+00:00,True
0001739614,"INHIBRX, INC.",manufacturing,0001739614-24-000029,2024-05-10 00:00:00+00:00,INBX,xbrl_symbol_recovered,inhibrx-20240331.htm,a742b36654caa7904160dc97571355eed70edf506631c97ced82116f1f5ebe5b,1,INBX,True,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,INBX,INBX,NASDAQ,Stock,USD,2020-08-19 00:00:00+00:00,2024-05-30 00:00:00+00:00,True
0001484565,SOLENO THERAPEUTICS INC,manufacturing,0001193125-26-071808,2026-02-26 00:00:00+00:00,SLNO,xbrl_symbol_recovered,slno-20251231.htm,99dd0d65d63fc36c6eb0e62773ac8cb102465d31293c04a342dd3d05db667c62,1,SLNO,True,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,SLNO,SLNO,NASDAQ,Stock,USD,2014-11-13 00:00:00+00:00,2026-05-19 00:00:00+00:00,True
0001567925,"SILA REALTY TRUST, INC.",finance_insurance_real_estate,0001567925-26-000008,2026-02-26 00:00:00+00:00,SILA,xbrl_symbol_recovered,cik0001567925-20251231.htm,a2d97a412ac3e8c71bbc4def301c74d041091409053ee5037eebbc7e71b29ca1,1,SILA,True,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,SILA,SILA,NYSE,Stock,USD,2021-02-05 00:00:00+00:00,2026-07-01 00:00:00+00:00,True
0001540013,QUIPT HOME MEDICAL CORP.,services,0001104659-26-012059,2026-02-10 00:00:00+00:00,QIPT,xbrl_symbol_recovered,qipt-20251231x10q.htm,290fa27b3f60834ac8b2f77f9a07fcc39a72c05d6b916a536e2e0adcb529917d,1,QIPT,True,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,5,QIPT,QIPT,NASDAQ,Stock,USD,2021-05-27 00:00:00+00:00,2026-03-17 00:00:00+00:00,True
0001356570,WNS (HOLDINGS) LTD,services,0001193125-25-176012,2025-08-09 00:00:00+00:00,WNS,xbrl_symbol_recovered,d947172d10q.htm,3228cdf179af136781cb1584b5e0ee1d8617c7e3d66334991fec5f9519a9c0e9,1,WNS,True,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,5,WNS,WNS,NYSE,Stock,USD,2024-03-28 00:00:00+00:00,2025-10-16 00:00:00+00:00,True
0001828723,"ALTUS POWER, INC.",transport_communications_utilities,0001828723-25-000010,2025-03-18 00:00:00+00:00,AMPS,xbrl_symbol_recovered,amps-20241231.htm,877c704017ee727396fa65141a1fa2300b2b00608c16397f44e4983b409e49dc,1,AMPS,True,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,5,AMPS,AMPS,NYSE,Stock,USD,2021-02-01 00:00:00+00:00,2025-04-15 00:00:00+00:00,True
0001788717,F45 TRAINING HOLDINGS INC.,wholesale_trade,0001788717-23-000065,2023-11-08 00:00:00+00:00,FXLV,xbrl_symbol_recovered,f45-20230630.htm,efdae336377689458745f35d059a8f12f5a6b5d1593b0911092a7c910f49fbd9,1,FXLV,True,2024-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,5,FXLV,FXLV,PINK,Stock,USD,2021-07-15 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001449488,CSI COMPRESSCO LP,energy,0001449488-24-000013,2024-03-02 00:00:00+00:00,CCLP,xbrl_symbol_recovered,cclp-20231231.htm,4cf8e42c4f08e594d532d9918b9f9a1e43d8f99838fcc6b8ca1b582fe8634483,1,CCLP,True,2023-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,5,CCLP,CCLP,NASDAQ,Stock,USD,2011-06-15 00:00:00+00:00,2024-04-01 00:00:00+00:00,True
0001749704,"AGILITI, INC. DE",services,0001749704-24-000027,2024-05-08 00:00:00+00:00,AGTI,xbrl_symbol_recovered,agti-20240331.htm,d9603113ed16bc59d09993ba75e99efbd2b103a861d7a502f48f392a868cdbfe,1,AGTI,True,2023-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,5,AGTI,AGTI,NYSE,Stock,USD,2019-06-06 00:00:00+00:00,2024-05-06 00:00:00+00:00,True
0001856430,SNAP ONE HOLDINGS CORP.,technology,0001856430-24-000025,2024-05-09 00:00:00+00:00,SNPO,xbrl_symbol_recovered,snpo-20240329.htm,bb8c68fc981661f34258b6c708482d33939de6ca65c4c87ae3ba4707e094b40d,1,SNPO,True,2023-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,5,SNPO,SNPO,NASDAQ,Stock,USD,2021-07-28 00:00:00+00:00,2024-06-21 00:00:00+00:00,True
0001859285,HIRERIGHT HOLDINGS CORP,services,0001859285-24-000027,2024-05-08 00:00:00+00:00,HRT,xbrl_symbol_recovered,hrt-20240331.htm,9ef0f86efa36937ee0295522edcd33961762451f09e41d6c50f0667a735c0640,1,HRT,True,2023-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,5,HRT,HRT,NYSE,Stock,USD,2021-10-29 00:00:00+00:00,2024-06-28 00:00:00+00:00,True
0000315858,BLUEGREEN VACATIONS HOLDING CORP,finance_insurance_real_estate,0000315858-23-000046,2023-11-07 00:00:00+00:00,BVH,xbrl_symbol_recovered,bvh-20230930x10q.htm,b732d5e952f25e31f07d889853512e605a422f6f0a15d0a3aa0d8f8d712a491c,1,BVH,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,BVH,BVH,NYSE,Stock,USD,2016-01-04 00:00:00+00:00,2024-01-16 00:00:00+00:00,True
0000855654,"IMMUNOGEN, INC.",manufacturing,0001558370-23-017411,2023-11-03 00:00:00+00:00,IMGN,xbrl_symbol_recovered,imgn-20230930x10q.htm,2d95f4ca7e99c758d72440c862791ac15732f8a4bc10c894fe4fa468b398e2f7,1,IMGN,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,IMGN,IMGN,NASDAQ,Stock,USD,1990-03-26 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0000897429,"CHICO'S FAS, INC.",retail_trade,0000897429-23-000112,2023-12-01 00:00:00+00:00,CHS,xbrl_symbol_recovered,chs-20231028.htm,3f52ec85140601ce03d91f6974381c108890badf84427f9776155e4aa67ebe21,1,CHS,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,CHS,CHS,NYSE,Stock,USD,1993-03-24 00:00:00+00:00,2024-01-05 00:00:00+00:00,True
0001001902,INTEVAC INC,manufacturing,0001193125-22-276878,2022-11-04 00:00:00+00:00,IVAC,xbrl_symbol_recovered,d357669d10q.htm,63e65490528412b23007d9aec71e6b4a3450ca368828ee17c154e2d658efa333,1,IVAC,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,IVAC,IVAC,NASDAQ,Stock,USD,1995-11-21 00:00:00+00:00,2025-03-31 00:00:00+00:00,True
0001031029,"STARTEK, INC.",services,0001437749-22-026353,2022-11-09 00:00:00+00:00,SRT,xbrl_symbol_recovered,srt20220930_10q.htm,8ac6cb9fc2053f3f0f13aa0b857dccafa105e7f82df8ed68e0f1f4d5706f1044,1,SRT,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,SRT,SRT,NYSE,Stock,USD,1997-06-19 00:00:00+00:00,2024-01-05 00:00:00+00:00,True
0001056285,"KIRKLAND'S, INC",retail_trade,0000950170-22-026000,2022-12-03 00:00:00+00:00,KIRK,xbrl_symbol_recovered,kirk-20221029.htm,7844fe2a446191fed6476ff04c5af8d847d5443c08dcb2dd8be894f2611a5894,1,KIRK,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,KIRK,KIRK,NASDAQ,Stock,USD,2002-07-30 00:00:00+00:00,2025-07-28 00:00:00+00:00,True
0001293971,"BLUEBIRD BIO, INC.",manufacturing,0001293971-22-000063,2022-11-08 00:00:00+00:00,BLUE,xbrl_symbol_recovered,blue-20220930.htm,377ce3fb0e79a515dafcb3003560d25468cca72390517eafe70d63bd8cc05b43,1,BLUE,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,BLUE,BLUE,NASDAQ,Stock,USD,2013-06-19 00:00:00+00:00,2025-06-02 00:00:00+00:00,True
0001353283,SPLUNK INC,technology,0001353283-23-000043,2023-11-29 00:00:00+00:00,SPLK,xbrl_symbol_recovered,splk-20231031.htm,44d5fbc223bb2551965e2a43d6ac5a3204252d399415cf060a58774140edf882,1,SPLK,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,SPLK,SPLK,NASDAQ,Stock,USD,2012-04-19 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001354327,"PGT INNOVATIONS, INC.",manufacturing,0000950170-24-019325,2024-02-24 00:00:00+00:00,PGTI,xbrl_symbol_recovered,pgti-20231230.htm,9aa7eb5d7f50cbb511d2487dc23ae78de9c8bb3bafc75475cefe72026bb21cc5,1,PGTI,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,PGTI,PGTI,NYSE,Stock,USD,2006-06-28 00:00:00+00:00,2024-03-28 00:00:00+00:00,True
0001442836,"MERSANA THERAPEUTICS, INC.",manufacturing,0001628280-22-028551,2022-11-08 00:00:00+00:00,MRSN,xbrl_symbol_recovered,mrsn-20220930.htm,040668d11a55ca081bce1941b5a39d8bd140b49f79c86398fbf505469405f17c,1,MRSN,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,MRSN,MRSN,NASDAQ,Stock,USD,2017-06-28 00:00:00+00:00,2026-01-06 00:00:00+00:00,True
0001475348,LUTHER BURBANK CORP,finance_insurance_real_estate,0001475348-23-000048,2023-11-04 00:00:00+00:00,LBC,xbrl_symbol_recovered,lbc-20230930.htm,9ba28963aff02d9e25871ee8873c77c0b8f27dffc235756fae4ab105aeb16fe3,1,LBC,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,LBC,LBC,NASDAQ,Stock,USD,2001-01-02 00:00:00+00:00,2024-02-29 00:00:00+00:00,True
0001560241,"G1 THERAPEUTICS, INC.",manufacturing,0001628280-22-027826,2022-11-03 00:00:00+00:00,GTHX,xbrl_symbol_recovered,gthx-20220930.htm,79ceee62248d7680e01ae3da8dbb302f80b86184afe22217a76ac2a1b50bad35,1,GTHX,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,GTHX,GTHX,NASDAQ,Stock,USD,2017-05-17 00:00:00+00:00,2024-09-18 00:00:00+00:00,True
0001564824,ALLAKOS INC.,manufacturing,0000950170-22-022601,2022-11-08 00:00:00+00:00,ALLK,xbrl_symbol_recovered,allk-20220930.htm,977772de7b0baaacf0ac7a454e71043c9f290f6cf84c84ce6c90f61f530e3e5f,1,ALLK,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,ALLK,ALLK,NASDAQ,Stock,USD,2018-07-19 00:00:00+00:00,2025-05-15 00:00:00+00:00,True
0001576263,"MIRATI THERAPEUTICS, INC.",manufacturing,0001628280-23-036875,2023-11-07 00:00:00+00:00,MRTX,xbrl_symbol_recovered,mrtx-20230930.htm,b83effe7e8af850daf956c06f993e817689f449b2a9e732fb224d29c01e1e317,1,MRTX,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,MRTX,MRTX,NASDAQ,Stock,USD,2013-07-15 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001635650,GREEN PLAINS PARTNERS LP,manufacturing,0001635650-23-000071,2023-11-01 00:00:00+00:00,GPP,xbrl_symbol_recovered,gpp-20230930.htm,6d416f1185069d654ee421cff24a9375b4edf512f4b14ffdc4b3c4e16b8630ed,1,GPP,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,GPP,GPP,NASDAQ,Stock,USD,2015-06-26 00:00:00+00:00,2024-01-09 00:00:00+00:00,True
0001689923,"ALTERYX, INC.",technology,0001689923-24-000006,2024-02-07 00:00:00+00:00,AYX,xbrl_symbol_recovered,ayx-20231231.htm,c8bb105211fc2db75dfb55a50821b8bdbba2bce794a6640650083ca8920aef92,1,AYX,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,AYX,AYX,NYSE,Stock,USD,2017-03-24 00:00:00+00:00,2024-03-18 00:00:00+00:00,True
0001698113,"PARTS ID, INC.",services,0001213900-22-070624,2022-11-10 00:00:00+00:00,ID,xbrl_symbol_recovered,f10q0922_partsidinc.htm,202d1bbb1401c71e6eb2cdd60274bcefa84494a71c8e573dc857c369d8bfd432,1,ID,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,ID,ID,NYSE MKT,Stock,USD,2001-01-02 00:00:00+00:00,2023-12-26 00:00:00+00:00,True
0001722964,"Y-MABS THERAPEUTICS, INC.",manufacturing,0001558370-22-016659,2022-11-08 00:00:00+00:00,YMAB,xbrl_symbol_recovered,ymab-20220930x10q.htm,d7c0f7212f96c34a96d0d5b2f237d240df993acbff4a2fe49a7dc678a673e1d3,1,YMAB,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,YMAB,YMAB,NASDAQ,Stock,USD,2018-09-21 00:00:00+00:00,2025-09-16 00:00:00+00:00,True
0001741830,"KRONOS BIO, INC.",manufacturing,0001741830-22-000035,2022-11-09 00:00:00+00:00,KRON,xbrl_symbol_recovered,kron-20220930.htm,6485a5e7bd72c3a6fe6985c2bb2f32d3f5f5ac688c58d698f651b884a7dfc3d3,1,KRON,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,KRON,KRON,NASDAQ,Stock,USD,2020-10-09 00:00:00+00:00,2025-06-20 00:00:00+00:00,True
