,SPY,QQQ,EFA,VEA,LQD,HYG,GLD,TLT,PDBC,DBA,VNQ,BIL
2026-01-30,0.0,0.0,0.20812421093440653,0.2418757890655935,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-02-06,0.0,0.0,0.19780398116731734,0.25219601883268267,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-02-13,0.0,0.0,0.19518693236237172,0.2548130676376283,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-02-20,0.0,0.0,0.19634307415924537,0.25365692584075467,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-02-27,0.0,0.0,0.20217491935523535,0.24782508064476466,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-03-06,0.0,0.0,0.18795277347309908,0.26204722652690093,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-03-13,0.3287993543103306,0.12120064568966943,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-03-20,0.2919587081172146,0.15804129188278537,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-03-27,0.2495887661705395,0.20041123382946055,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-04-03,0.0,0.0,0.0,0.0,0.15,0.0,0.35,0.35,0.0,0.0,0.0,0.15
2026-04-10,0.45,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
