decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status
2018-07-01 00:00:00+00:00,0001564590-18-010055,0000889900,PATTERSON UTI ENERGY INC,1381,energy,10-Q,1-LAF,2018-05-01,2018-05-02 00:00:00+00:00,20180331,2018,Q1,2018Q2,60.0,PTEN,Nasdaq,current_ticker_available
2018-07-01 00:00:00+00:00,0000893538-18-000025,0000893538,SM ENERGY CO,1311,energy,10-Q,1-LAF,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,SM,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0000894627-18-000024,0000894627,VAALCO ENERGY INC /DE/,1311,energy,10-Q,2-ACC,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,EGY,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0000895126-18-000129,0000895126,CHESAPEAKE ENERGY CORP,1311,energy,10-Q,1-LAF,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,EXE,Nasdaq,current_ticker_available
2018-07-01 00:00:00+00:00,0000904080-18-000023,0000904080,STONE ENERGY CORP,1311,energy,10-Q,2-ACC,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0000912750-18-000011,0000912750,NEWFIELD EXPLORATION CO /DE/,1311,energy,10-Q,1-LAF,2018-05-01,2018-05-02 00:00:00+00:00,20180331,2018,Q1,2018Q2,60.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0000928022-18-000031,0000928022,CALLON PETROLEUM CO,1311,energy,10-Q,1-LAF,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0000945764-18-000066,0000945764,DENBURY RESOURCES INC,1311,energy,10-Q,1-LAF,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001193125-18-141235,0000949039,"DIAMOND OFFSHORE DRILLING, INC.",1381,energy,10-Q,1-LAF,2018-04-30,2018-05-01 00:00:00+00:00,20180331,2018,Q1,2018Q2,61.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001000229-18-000071,0001000229,CORE LABORATORIES N V,1389,energy,10-Q,1-LAF,2018-04-27,2018-04-28 00:00:00+00:00,20180331,2018,Q1,2018Q2,64.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001006655-18-000020,0001006655,EVOLUTION PETROLEUM CORP,1311,energy,10-Q,2-ACC,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q3,2018Q2,52.0,EPM,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001022321-18-000055,0001022321,GENESIS ENERGY LP,5171,energy,10-Q,1-LAF,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,GEL,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001564590-18-012851,0001022646,ULTRA PETROLEUM CORP,1311,energy,10-Q,1-LAF,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001035002-18-000015,0001035002,VALERO ENERGY CORP/TX,2911,energy,10-Q,1-LAF,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,VLO,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001628280-18-005094,0001037676,ARCH COAL INC,1221,energy,10-Q,1-LAF,2018-04-26,2018-04-27 00:00:00+00:00,20180331,2018,Q1,2018Q2,65.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001038357-18-000032,0001038357,PIONEER NATURAL RESOURCES CO,1311,energy,10-Q,1-LAF,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001040593-18-000049,0001040593,CARRIZO OIL & GAS INC,1311,energy,10-Q,1-LAF,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001064728-18-000016,0001064728,PEABODY ENERGY CORP,1221,energy,10-Q,1-LAF,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,BTU,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001070412-18-000048,0001070412,CNX RESOURCES CORP,1311,energy,10-Q,1-LAF,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,CNX,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001071993-18-000023,0001071993,CONTANGO OIL & GAS CO,1311,energy,10-Q,2-ACC,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001084991-18-000035,0001084991,NATURAL GAS SERVICES GROUP INC,1389,energy,10-Q,2-ACC,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,NGS,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001558370-18-004126,0001086600,ALLIANCE RESOURCE PARTNERS LP,1221,energy,10-Q,1-LAF,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,ARLP,Nasdaq,current_ticker_available
2018-07-01 00:00:00+00:00,0001564590-18-010177,0001090012,DEVON ENERGY CORP/DE,1311,energy,10-Q,1-LAF,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,DVN,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001493152-18-001242,0001102392,"ROYAL ENERGY RESOURCES, INC.",1221,energy,10-K/A,2-ACC,2018-01-30,2018-01-31 00:00:00+00:00,20161231,2016,FY,2018Q1,151.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001104485-18-000065,0001104485,"NORTHERN OIL & GAS, INC.",1311,energy,10-Q,2-ACC,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,NOG,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001108827-18-000023,0001108827,"QEP RESOURCES, INC.",1311,energy,10-Q,1-LAF,2018-04-25,2018-04-26 00:00:00+00:00,20180331,2018,Q1,2018Q2,66.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001109189-18-000070,0001109189,BASIC ENERGY SERVICES INC,1389,energy,10-Q,2-ACC,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001213900-18-005690,0001131312,ZION OIL & GAS INC,1382,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,ZNOG|ZNOGW,OTC,current_ticker_available
2018-07-01 00:00:00+00:00,0001193125-18-150033,0001157806,ENCANA CORP,1311,energy,10-Q,1-LAF,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001193125-18-145507,0001163165,CONOCOPHILLIPS,2911,energy,10-Q,1-LAF,2018-05-01,2018-05-02 00:00:00+00:00,20180331,2018,Q1,2018Q2,60.0,COP,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001558370-18-003789,0001163739,NABORS INDUSTRIES LTD,1381,energy,10-Q,1-LAF,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,NBR,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001168054-18-000010,0001168054,CIMAREX ENERGY CO,1311,energy,10-Q,1-LAF,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001171486-18-000025,0001171486,NATURAL RESOURCE PARTNERS LP,1221,energy,10-Q,2-ACC,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,NRP,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001172139-18-000043,0001172139,BILL BARRETT CORP,1311,energy,10-K,2-ACC,2018-02-27,2018-02-28 00:00:00+00:00,20171231,2017,FY,2018Q1,123.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001437749-18-008471,0001172358,"DORCHESTER MINERALS, L.P.",1311,energy,10-Q,2-ACC,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,DMLP,Nasdaq,current_ticker_available
2018-07-01 00:00:00+00:00,0001173911-18-000007,0001173911,ENBRIDGE ENERGY MANAGEMENT L L C,1311,energy,10-Q,1-LAF,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001176334-18-000072,0001176334,MARTIN MIDSTREAM PARTNERS LP,5171,energy,10-Q,2-ACC,2018-04-25,2018-04-26 00:00:00+00:00,20180331,2018,Q1,2018Q2,66.0,MMLP,Nasdaq,current_ticker_available
2018-07-01 00:00:00+00:00,0001255474-18-000015,0001255474,WHITING PETROLEUM CORP,1311,energy,10-Q,1-LAF,2018-05-01,2018-05-02 00:00:00+00:00,20180331,2018,Q1,2018Q2,60.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001273441-18-000018,0001273441,GRAN TIERRA ENERGY INC.,1311,energy,10-Q,1-LAF,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,GTE,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001047469-18-003430,0001282648,HALCON RESOURCES CORP,1311,energy,10-Q,2-ACC,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,BATL,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001564590-18-010716,0001288403,W&T OFFSHORE INC,1311,energy,10-Q,2-ACC,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,WTI,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001144204-18-024855,0001289790,MACQUARIE INFRASTRUCTURE CORP,5172,energy,10-Q,1-LAF,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001558370-18-004458,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,2-ACC,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,GLP|GLP-PB,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001325955-17-000025,0001325955,"ALON USA ENERGY, INC.",2911,energy,10-Q,2-ACC,2017-05-09,2017-05-10 00:00:00+00:00,20170331,2017,Q1,2017Q2,417.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001326428-18-000026,0001326428,"LINN ENERGY, INC.",1311,energy,10-Q,1-LAF,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001339048-17-000019,0001339048,"WESTERN REFINING, INC.",2911,energy,10-Q,1-LAF,2017-05-05,2017-05-06 00:00:00+00:00,20170331,2017,Q1,2017Q2,421.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001340122-18-000105,0001340122,"CALUMET SPECIALTY PRODUCTS PARTNERS, L.P.",2911,energy,10-Q,2-ACC,2018-05-15,2018-05-16 00:00:00+00:00,20180331,2018,Q1,2018Q2,46.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001558370-18-004133,0001344980,"ALLIANCE HOLDINGS GP, L.P.",1221,energy,10-Q,2-ACC,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001349436-18-000013,0001349436,SANDRIDGE ENERGY INC,1311,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,SD,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001351541-17-000129,0001351541,"DELEK US HOLDINGS, INC.",2911,energy,10-Q,1-LAF,2017-05-09,2017-05-10 00:00:00+00:00,20170331,2017,Q1,2017Q2,417.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001358071-18-000011,0001358071,CONCHO RESOURCES INC,1311,energy,10-Q,1-LAF,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001358831-18-000009,0001358831,LEGACY RESERVES LP,1311,energy,10-Q,2-ACC,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001144204-17-057379,0001361937,"EV ENERGY PARTNERS, LP",1311,energy,10-Q,2-ACC,2017-11-09,2017-11-10 00:00:00+00:00,20170930,2017,Q3,2017Q4,233.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001558370-18-004672,0001362705,SANCHEZ MIDSTREAM PARTNERS LP,1311,energy,10-Q,2-ACC,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001376139-18-000031,0001376139,CVR ENERGY INC,2911,energy,10-Q,2-ACC,2018-04-27,2018-04-28 00:00:00+00:00,20180331,2018,Q1,2018Q2,64.0,CVI,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001384072-17-000152,0001384072,"VANGUARD NATURAL RESOURCES, INC.",1311,energy,10-Q,2-ACC,2017-11-13,2017-11-14 00:00:00+00:00,20170930,2017,Q3,2017Q4,229.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001144204-18-026122,0001384195,"RING ENERGY, INC.",1311,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,REI,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001402281-18-000017,0001402281,ERIN ENERGY CORP.,1381,energy,10-K,2-ACC,2018-03-16,2018-03-17 00:00:00+00:00,20171231,2017,FY,2018Q1,106.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001558370-18-004637,0001404973,"ENERGY XXI GULF COAST, INC.",1311,energy,10-Q,2-ACC,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001564590-18-010692,0001405073,APPROACH RESOURCES INC,1311,energy,10-Q,2-ACC,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001413507-18-000100,0001413507,SRC ENERGY INC.,1311,energy,10-Q,1-LAF,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001564590-18-012977,0001431372,GASTAR EXPLORATION INC.,1311,energy,10-Q,2-ACC,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001558370-18-003259,0001433270,ANTERO RESOURCES CORP,1311,energy,10-Q,1-LAF,2018-04-25,2018-04-26 00:00:00+00:00,20180331,2018,Q1,2018Q2,66.0,AR,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001144204-18-026800,0001437557,"LILIS ENERGY, INC.",1311,energy,10-Q,2-ACC,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001104659-18-027251,0001441849,CLOUD PEAK ENERGY INC.,1221,energy,10-Q,2-ACC,2018-04-27,2018-04-28 00:00:00+00:00,20180331,2018,Q1,2018Q2,64.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001449488-18-000005,0001449488,CSI COMPRESSCO LP,1389,energy,10-Q,2-ACC,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001449732-18-000013,0001449732,"WILLBROS GROUP, INC.NEW",1389,energy,10-Q,2-ACC,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001451505-18-000045,0001451505,TRANSOCEAN LTD.,1381,energy,10-Q,1-LAF,2018-05-01,2018-05-02 00:00:00+00:00,20180331,2018,Q1,2018Q2,60.0,RIG,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001628280-18-006528,0001458891,NOBLE CORP PLC,1381,energy,10-Q,1-LAF,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001564590-18-011263,0001469510,RESOLUTE ENERGY CORP,1311,energy,10-Q,2-ACC,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001564590-18-004275,0001471261,"COBALT INTERNATIONAL ENERGY, INC.",1311,energy,10-K,2-ACC,2018-03-02,2018-03-03 00:00:00+00:00,20171231,2017,FY,2018Q1,120.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001486159-18-000028,0001486159,OASIS PETROLEUM INC.,1311,energy,10-Q,1-LAF,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,CHRD,Nasdaq,current_ticker_available
2018-07-01 00:00:00+00:00,0001489136-18-000011,0001489136,SEMGROUP CORP,1389,energy,10-Q,1-LAF,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001504461-18-000024,0001504461,NGL ENERGY PARTNERS LP,5172,energy,10-K,1-LAF,2018-05-30,2018-05-31 00:00:00+00:00,20180331,2017,FY,2018Q2,31.0,NGL|NGL-PB|NGL-PC,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001509589-18-000026,0001509589,"BONANZA CREEK ENERGY, INC.",1311,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001509991-18-000022,0001509991,KOSMOS ENERGY LTD.,1311,energy,10-Q,1-LAF,2018-05-07,2018-05-08 00:00:00+00:00,20180331,2018,Q1,2018Q2,54.0,KOS,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001510295-18-000056,0001510295,MARATHON PETROLEUM CORP,2911,energy,10-Q,1-LAF,2018-04-30,2018-05-01 00:00:00+00:00,20180331,2018,Q1,2018Q2,61.0,MPC,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001518832-18-000006,0001518832,"WPX ENERGY, INC.",1311,energy,10-Q,1-LAF,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001520006-18-000067,0001520006,MATADOR RESOURCES CO,1311,energy,10-Q,1-LAF,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,MTDR,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001564590-18-012456,0001521847,AMPLIFY ENERGY CORP,1311,energy,10-Q,2-ACC,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001525287-18-000050,0001525287,SPRAGUE RESOURCES LP,5171,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001528129-18-000076,0001528129,"LAREDO PETROLEUM, INC.",1311,energy,10-Q,1-LAF,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001558370-18-004345,0001528837,SANCHEZ ENERGY CORP,1311,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001104659-18-032088,0001533924,"MIDSTATES PETROLEUM COMPANY, INC.",1311,energy,10-Q,2-ACC,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,AMPY,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001534504-18-000023,0001534504,PBF ENERGY INC.,2911,energy,10-Q,1-LAF,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,PBF,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001534701-18-000071,0001534701,PHILLIPS 66,2911,energy,10-Q,1-LAF,2018-04-27,2018-04-28 00:00:00+00:00,20180331,2018,Q1,2018Q2,64.0,PSX,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001537028-18-000045,0001537028,"INDEPENDENCE CONTRACT DRILLING, INC.",1381,energy,10-Q,2-ACC,2018-04-26,2018-04-27 00:00:00+00:00,20180331,2018,Q1,2018Q2,65.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001564590-18-011419,0001538849,CROSSAMERICA PARTNERS LP,5172,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,CAPL,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001539838-18-000054,0001539838,"DIAMONDBACK ENERGY, INC.",1311,energy,10-Q,1-LAF,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,FANG,Nasdaq,current_ticker_available
2018-07-01 00:00:00+00:00,0001564590-18-011794,0001540729,FORESIGHT ENERGY LP,1220,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001552275-18-000027,0001552275,SUNOCO LP,5172,energy,10-Q,1-LAF,2018-05-10,2018-05-11 00:00:00+00:00,20180331,2018,Q1,2018Q2,51.0,SUN,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001556766-17-000057,0001556766,"ALON USA PARTNERS, LP",2911,energy,10-Q,2-ACC,2017-11-09,2017-11-10 00:00:00+00:00,20170930,2017,Q3,2017Q4,233.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001558785-18-000030,0001558785,"CVR REFINING, LP",2911,energy,10-Q,2-ACC,2018-04-27,2018-04-28 00:00:00+00:00,20180331,2018,Q1,2018Q2,64.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001558370-18-003955,0001573166,"JONES ENERGY, INC.",1311,energy,10-Q,2-ACC,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001144204-17-025603,0001574963,"WORLD POINT TERMINALS, LP",5171,energy,10-Q,2-ACC,2017-05-09,2017-05-10 00:00:00+00:00,20170331,2017,Q1,2017Q2,417.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001575828-18-000014,0001575828,FRANK'S INTERNATIONAL N.V.,1389,energy,10-Q,2-ACC,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001564590-17-022752,0001583744,ARC LOGISTICS PARTNERS LP,5171,energy,10-Q,2-ACC,2017-11-08,2017-11-09 00:00:00+00:00,20170930,2017,Q3,2017Q4,234.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001584952-18-000011,0001584952,EP ENERGY CORP,1311,energy,10-Q,2-ACC,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001588216-18-000104,0001588216,"RSP PERMIAN, INC.",1311,energy,10-Q,1-LAF,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001588238-17-000020,0001588238,RICE ENERGY INC.,1311,energy,10-Q,1-LAF,2017-11-02,2017-11-03 00:00:00+00:00,20170930,2017,Q3,2017Q4,240.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001594466-18-000039,0001594466,"PARSLEY ENERGY, INC.",1311,energy,10-Q,1-LAF,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001594590-17-000045,0001594590,PARAGON OFFSHORE PLC,1381,energy,10-Q,2-ACC,2017-05-10,2017-05-11 00:00:00+00:00,20170331,2017,Q1,2017Q2,416.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001564590-18-010917,0001600470,ECLIPSE RESOURCES CORP,1311,energy,10-Q,2-ACC,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001602065-18-000015,0001602065,VIPER ENERGY PARTNERS LP,1311,energy,10-Q,2-ACC,2018-05-02,2018-05-03 00:00:00+00:00,20180331,2018,Q1,2018Q2,59.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001609253-18-000058,0001609253,CALIFORNIA RESOURCES CORP,1311,energy,10-Q,2-ACC,2018-05-09,2018-05-10 00:00:00+00:00,20180331,2018,Q1,2018Q2,52.0,CRC,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001628280-18-006212,0001615817,"C&J ENERGY SERVICES, INC.",1389,energy,10-Q,1-LAF,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001628280-18-006223,0001621434,"BLACK STONE MINERALS, L.P.",1311,energy,10-Q,1-LAF,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,BSM,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001637558-18-000011,0001637558,CONSOL COAL RESOURCES LP,1220,energy,10-Q,2-ACC,2018-05-03,2018-05-04 00:00:00+00:00,20180331,2018,Q1,2018Q2,58.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001655020-18-000071,0001655020,"EXTRACTION OIL & GAS, INC.",1311,energy,10-Q,1-LAF,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,,,former_or_unmapped
2018-07-01 00:00:00+00:00,0001658566-18-000028,0001658566,"CENTENNIAL RESOURCE DEVELOPMENT, INC.",1311,energy,10-Q,1-LAF,2018-05-08,2018-05-09 00:00:00+00:00,20180331,2018,Q1,2018Q2,53.0,PR,NYSE,current_ticker_available
2018-07-01 00:00:00+00:00,0001679268-18-000025,0001679268,"MAMMOTH ENERGY SERVICES, INC.",1389,energy,10-Q,2-ACC,2018-05-04,2018-05-05 00:00:00+00:00,20180331,2018,Q1,2018Q2,57.0,TUSK,Nasdaq,current_ticker_available
