Date,Ticker,recovery_momentum_13w_observed,recovery_vol_13w_observed,recovery_drawdown_26w_observed,contained_recovery_multiplier_observed,contained_recovery_quality_observed,contained_recovery_quality_tradable,contained_recovery_quality_score_observed,contained_recovery_quality_score_tradable,asset_class
2011-12-09,IAU,-0.07947022446818708,0.2866471971386061,-0.09199784740609418,0.9080021525939058,-0.2517350094630186,-0.2368986829498519,-0.8787878787878788,-0.8181818181818181,Commodities
2011-12-09,VWO,-0.023085938759822122,0.4562308096333315,-0.18259447443821242,0.8174055255617876,-0.041361901709851094,-0.08984992210062867,-0.6363636363636364,-0.7575757575757576,Equities
2011-12-09,USO,0.13737080459350426,0.3138206679953443,-0.013579267124599781,0.9864207328754002,0.43179249667781017,0.5165921567702534,0.9696969696969697,0.9696969696969697,Commodities
2011-12-09,SLV,-0.22680159008479983,0.6569875706323203,-0.25723092230841815,0.7427690776915818,-0.25641460419735923,-0.2847614217771659,-0.9696969696969697,-0.9696969696969697,Commodities
2011-12-09,DBA,-0.15377651874937615,0.18127510831066287,-0.1752061529044746,0.8247938470955254,-0.6996764623353121,-0.7130160973947922,-0.9696969696969697,-0.9696969696969697,Commodities
2011-12-09,UUP,0.009584559664840064,0.11506927754563821,-0.013381096948720028,0.98661890305128,0.08217925709148155,0.3196870732204386,-0.21212121212121215,0.9696969696969697,FX
2011-12-09,MBB,0.00249105790972437,0.03,0.0,1.0,0.08303526365747901,-0.037615608080599335,-0.1515151515151515,-0.4545454545454546,Bonds
2011-12-09,HYG,0.04055697706874306,0.19614550192929786,-0.014840167052356912,0.9851598329476431,0.20370135619172355,0.08880689569918308,0.2727272727272727,0.030303030303030276,Bonds
2011-12-09,BIL,-0.00043607699469039307,0.03,-0.0006541780310513889,0.9993458219689486,-0.014526390756687324,-0.014526392139480022,-0.5151515151515151,-0.3939393939393939,Bonds
2011-12-09,VEA,0.042003279302840424,0.383897013311278,-0.16190260377462595,0.838097396225374,0.09169865301372879,-0.0392629414150124,-0.030303030303030276,-0.5757575757575757,Equities
2011-12-09,PDBC,,,,,,,,,Commodities
2011-12-16,TIP,0.022078397380693282,0.06240312140186799,-0.0016004180892604802,0.9983995819107395,0.35323654039978036,0.03238733708753209,0.9696969696969697,-0.3939393939393939,Bonds
2011-12-16,SPY,0.006921778163880399,0.29607831052064065,-0.0860889069113957,0.9139110930886043,0.0213655969488105,0.28701136928893956,0.09090909090909083,0.6363636363636365,Equities
2011-12-16,XLV,0.017485412504362863,0.22551724638604642,-0.06066646327593139,0.9393335367240686,0.07283094588999324,0.25477674906031583,0.33333333333333326,0.4545454545454546,Equities
2011-12-16,XLU,0.027865240905986965,0.1421697968410053,-0.012249543246970807,0.9877504567530292,0.19359881665444736,0.4650569443595232,0.7575757575757576,0.9696969696969697,Equities
2011-12-16,XLP,0.03030751158975198,0.16737985121481197,-0.007351244034371152,0.9926487559656288,0.17973915891089579,0.4199413006555348,0.6363636363636365,0.8787878787878789,Equities
2011-12-16,XLK,0.00437574987649092,0.2897051767501811,-0.0574566923577462,0.9425433076422538,0.014236313649166978,0.36252126435148774,0.030303030303030276,0.8181818181818181,Equities
2011-12-16,XLI,0.02874341026103422,0.33943120073832994,-0.12759126077420135,0.8724087392257986,0.07387653890488997,0.3386426804644507,0.39393939393939403,0.696969696969697,Equities
2011-12-16,XLF,-0.02243821846973626,0.4178940010991879,-0.1894207223164166,0.8105792776835834,-0.043522890665732034,0.1486736297510139,-0.33333333333333337,0.09090909090909083,Equities
2011-12-16,XLE,-0.009986811097808301,0.48171363439670956,-0.16366791740587905,0.836332082594121,-0.017338704839368665,0.16094668478251903,-0.21212121212121215,0.21212121212121215,Equities
2011-12-16,XLB,-0.051088293326743806,0.4549991630809066,-0.18144040762141866,0.8185595923785813,-0.0919096472127372,0.06238828200062111,-0.4545454545454546,-0.2727272727272727,Equities
2011-12-16,VUG,-0.007933013485623586,0.3037859825770052,-0.09139861633280866,0.9086013836671913,-0.02372705602985145,0.26386929498304573,-0.2727272727272727,0.5151515151515151,Equities
2011-12-16,VTV,0.017114294188000034,0.30436542296247115,-0.09752745791306094,0.9024725420869391,0.05074551646351937,0.2727043636497827,0.2727272727272727,0.5757575757575757,Equities
2011-12-16,VNQ,-0.0017637662796016196,0.3422489836131615,-0.09624686893198098,0.903753131068019,-0.004657455168555995,0.08518581020792751,-0.1515151515151515,-0.09090909090909094,REITs
2011-12-16,TLT,0.09810320864278599,0.2358523398884399,0.0,1.0,0.4159518141273884,0.14908443887622497,0.9696969696969697,0.1515151515151516,Bonds
2011-12-16,XLY,0.009266521022169849,0.2937270654431302,-0.07540171461906509,0.9245982853809349,0.029169288283389334,0.3501791191032054,0.1515151515151516,0.7575757575757576,Equities
2011-12-16,IEF,0.02329231690391742,0.0754306271484304,0.0,1.0,0.3087912401693733,-0.05706048894939135,0.8787878787878789,-0.696969696969697,Bonds
2011-12-16,EEM,-0.07426585399521368,0.4715962944832701,-0.22093020727421064,0.7790697927257894,-0.12268604345598264,-0.028202532701519872,-0.6363636363636364,-0.5757575757575757,Equities
2011-12-16,QQQ,-0.02771113758777366,0.29834643450603526,-0.07510266009562461,0.9248973399043754,-0.0859066993144761,0.22510957188137906,-0.3939393939393939,0.33333333333333326,Equities
2011-12-16,EFA,-0.050294702725871665,0.38833714340859565,-0.20493393679380867,0.7950660632061913,-0.10297137931591267,0.10311059472121058,-0.5757575757575757,0.030303030303030276,Equities
2011-12-16,EWJ,-0.06988698244397329,0.24493200782056876,-0.1681985931966974,0.8318014068033026,-0.2373397043179463,0.06127052935072969,-0.7575757575757576,-0.33333333333333337,Equities
2011-12-16,GLD,-0.1181616951428629,0.31207643810163277,-0.15285968634545777,0.8471403136545422,-0.3207532619065533,-0.25028210127087375,-0.9696969696969697,-0.8181818181818181,Commodities
2011-12-16,LQD,0.015915499727261917,0.08513090620066102,-0.018814412504097322,0.9811855874959027,0.18343583602147898,-0.07750784603988324,0.696969696969697,-0.7575757575757576,Bonds
2011-12-16,SHY,0.00014357490582850296,0.03,-9.335177021496666e-05,0.999906648229785,0.004785383428562848,-0.007069589873110991,-0.030303030303030276,-0.4545454545454546,Bonds
2011-12-16,IWM,0.014264442300817803,0.40596772911875073,-0.14788927985943923,0.8521107201405608,0.029940518246951292,0.230356189458416,0.21212121212121215,0.39393939393939403,Equities
2011-12-16,IAU,-0.11684626001155218,0.3108038183067332,-0.1524224832058323,0.8475775167941677,-0.31864557986072706,-0.2517350094630186,-0.8787878787878788,-0.8787878787878788,Commodities
2011-12-16,VWO,-0.07536700617635117,0.46369062239567005,-0.21919451559850567,0.7808054844014943,-0.1269099889520772,-0.041361901709851094,-0.696969696969697,-0.6363636363636364,Equities
2011-12-16,USO,0.062390190573965665,0.3433620042686975,-0.07071479394965341,0.9292852060503466,0.16885467926636763,0.43179249667781017,0.5757575757575757,0.9696969696969697,Commodities
2011-12-16,SLV,-0.2675805831809327,0.6688541651937175,-0.3160265487734093,0.6839734512265907,-0.2736291773057578,-0.25641460419735923,-0.8181818181818181,-0.9696969696969697,Commodities
2011-12-16,DBA,-0.13772646673775635,0.17596169416050614,-0.1869846014041776,0.8130153985958224,-0.6363529220732138,-0.6996764623353121,-0.9696969696969697,-0.9696969696969697,Commodities
2011-12-16,UUP,0.034498631262580126,0.11754734831609223,0.0,1.0,0.29348710759353863,0.08217925709148155,0.8181818181818181,-0.21212121212121215,FX
2011-12-16,MBB,0.00369299264688272,0.03,0.0,1.0,0.12309975489609068,0.08303526365747901,0.4545454545454546,-0.1515151515151515,Bonds
2011-12-16,HYG,0.025763893739434218,0.19550371599285865,-0.017424088590526132,0.9825759114094739,0.12948593454564372,0.20370135619172355,0.5151515151515151,0.2727272727272727,Bonds
2011-12-16,BIL,0.0,0.03,-0.00043598184435300613,0.999564018155647,0.0,-0.014526390756687324,-0.09090909090909094,-0.5151515151515151,Bonds
2011-12-16,VEA,-0.04911387535990863,0.39079368716939467,-0.20504155714156225,0.7949584428584378,-0.09990818982173691,0.09169865301372879,-0.5151515151515151,-0.030303030303030276,Equities
2011-12-16,PDBC,,,,,,,,,Commodities
2011-12-23,TIP,0.020585531812517877,0.06259773904672934,-0.002625835667409482,0.9973741643325905,0.3279907214144777,0.35323654039978036,0.2727272727272727,0.9696969696969697,Bonds
2011-12-23,SPY,0.12023590047397481,0.2643572872100248,-0.05001039533487983,0.9499896046651202,0.43207757487342896,0.0213655969488105,0.5757575757575757,0.09090909090909083,Equities
2011-12-23,XLV,0.11166354367709275,0.21104045544868666,-0.02158615005601172,0.9784138499439883,0.5176882197075116,0.07283094588999324,0.7575757575757576,0.33333333333333326,Equities
2011-12-23,XLU,0.08353708424613449,0.15047049864941162,0.0,1.0,0.5551725088701375,0.19359881665444736,0.8787878787878789,0.7575757575757576,Equities
2011-12-23,XLP,0.11404931421457687,0.14422698480878426,0.0,1.0,0.7907626604396059,0.17973915891089579,0.9696969696969697,0.6363636363636365,Equities
2011-12-23,XLK,0.06965957965608371,0.27886579245439064,-0.03557231729977195,0.964427682700228,0.24091024716334303,0.014236313649166978,0.030303030303030276,0.030303030303030276,Equities
2011-12-23,XLI,0.17087801335089092,0.286931654108375,-0.08967212570791772,0.9103278742920823,0.5421326522525011,0.07387653890488997,0.8181818181818181,0.39393939393939403,Equities
2011-12-23,XLF,0.13306717842921634,0.36869970246184297,-0.1499912050188974,0.8500087949811026,0.3067761412144324,-0.043522890665732034,0.1515151515151516,-0.33333333333333337,Equities
2011-12-23,XLE,0.19070859578847266,0.3947825124145296,-0.11991675276616598,0.880083247233834,0.4251440602837263,-0.017338704839368665,0.5151515151515151,-0.21212121212121215,Equities
2011-12-23,XLB,0.12916794932187825,0.3668377561030129,-0.1467152123602128,0.8532847876397872,0.3004517511442723,-0.0919096472127372,0.09090909090909083,-0.4545454545454546,Equities
2011-12-23,VUG,0.09317326031558104,0.2734046693127724,-0.06298212373254752,0.9370178762674525,0.3193252358318143,-0.02372705602985145,0.21212121212121215,-0.2727272727272727,Equities
2011-12-23,VTV,0.14322134015754173,0.26965101370780303,-0.05639498047982816,0.9436050195201718,0.50118252335408,0.05074551646351937,0.696969696969697,0.2727272727272727,Equities
2011-12-23,VNQ,0.1408999652206986,0.28227008784219315,-0.05989218093991533,0.9401078190600847,0.4692709738458965,-0.004657455168555995,0.6363636363636365,-0.1515151515151515,REITs
2011-12-23,TLT,-0.013736453358971001,0.19957030907947482,-0.033110060549789266,0.9668899394502107,-0.06655117496073512,0.4159518141273884,-0.7575757575757576,0.9696969696969697,Bonds
2011-12-23,XLY,0.10292262259229323,0.27299538323096956,-0.0441749097172236,0.9558250902827764,0.3603578341403199,0.029169288283389334,0.39393939393939403,0.1515151515151516,Equities
2011-12-23,IEF,-0.0034622027318297333,0.07435485337137154,-0.011723467398530696,0.9882765326014693,-0.04601735536867361,0.3087912401693733,-0.6363636363636364,0.8787878787878789,Bonds
2011-12-23,EEM,0.08302441604874078,0.40403413278534817,-0.19312869814122058,0.8068713018587794,0.16580286967710794,-0.12268604345598264,-0.030303030303030276,-0.6363636363636364,Equities
2011-12-23,QQQ,0.038696804479964486,0.2871793726986808,-0.0545343152866995,0.9454656847133005,0.12739947301944365,-0.0859066993144761,-0.33333333333333337,-0.3939393939393939,Equities
2011-12-23,EFA,0.06177856361008738,0.3622853473044231,-0.1758990384005904,0.8241009615994096,0.14052948609738522,-0.10297137931591267,-0.2727272727272727,-0.5757575757575757,Equities
2011-12-23,EWJ,-0.016145818624664576,0.23539542512360262,-0.15540471446856519,0.8445952855314348,-0.0579309571724978,-0.2373397043179463,-0.696969696969697,-0.7575757575757576,Equities
2011-12-23,GLD,-0.021839833707848477,0.2493218525922272,-0.1469657669027683,0.8530342330972317,-0.07472319655997296,-0.3207532619065533,-0.8181818181818181,-0.9696969696969697,Commodities
2011-12-23,LQD,0.012581626455930861,0.08491931347360052,-0.018119747726656144,0.9818802522733439,0.14547515816173948,0.18343583602147898,-0.21212121212121215,0.696969696969697,Bonds
2011-12-23,SHY,0.00037949888729449377,0.03,-0.0006846911796295485,0.9993153088203705,0.012641301591789467,0.004785383428562848,-0.5151515151515151,-0.030303030303030276,Bonds
2011-12-23,IWM,0.15004132078928523,0.35949208181393405,-0.11659632157274769,0.8834036784272523,0.3687064650562781,0.029940518246951292,0.4545454545454546,0.21212121212121215,Equities
2011-12-23,IAU,-0.021847713574821293,0.24903938073003035,-0.14697880455035006,0.8530211954496499,-0.07483379815997238,-0.31864557986072706,-0.8787878787878788,-0.8787878787878788,Commodities
2011-12-23,VWO,0.07784219400959702,0.3949829469182364,-0.19370069586991445,0.8062993041300855,0.15890333329982903,-0.1269099889520772,-0.09090909090909094,-0.696969696969697,Equities
2011-12-23,USO,0.238018703427473,0.28507063622780504,-0.013835437297438857,0.9861645627025611,0.8233945582280564,0.16885467926636763,0.9696969696969697,0.5757575757575757,Commodities
2011-12-23,SLV,-0.05670443233982825,0.39669142899487475,-0.329540054954069,0.670459945045931,-0.09583784224113688,-0.2736291773057578,-0.9696969696969697,-0.8181818181818181,Commodities
2011-12-23,DBA,-0.050779891036187186,0.1634470951699486,-0.15783263427625993,0.8421673657237401,-0.2616453172276819,-0.6363529220732138,-0.9696969696969697,-0.9696969696969697,Commodities
2011-12-23,UUP,0.008558332022062354,0.11118845757029308,-0.004446618297091698,0.9955533817029083,0.07662914453970159,0.29348710759353863,-0.3939393939393939,0.8181818181818181,FX
2011-12-23,MBB,0.0015637946787625534,0.03,-0.0006482722039800048,0.99935172779602,0.052092697137986,0.12309975489609068,-0.4545454545454546,0.4545454545454546,Bonds
2011-12-23,HYG,0.0696657994485892,0.19350705544148433,0.0,1.0,0.3600168442935964,0.12948593454564372,0.33333333333333326,0.5151515151515151,Bonds
2011-12-23,BIL,-0.00021783318802570673,0.03,-0.00043598184435300613,0.999564018155647,-0.007257940557021,0.0,-0.5757575757575757,-0.09090909090909094,Bonds
2011-12-23,VEA,0.06726081871297285,0.36145991429305746,-0.17570209697060457,0.8242979030293954,0.15338616988713408,-0.09990818982173691,-0.1515151515151515,-0.5151515151515151,Equities
2011-12-23,PDBC,,,,,,,,,Commodities
2011-12-30,TIP,0.027748535384614303,0.05926352730110702,-0.0039910511666486626,0.9960089488333513,0.46635411050834435,0.3279907214144777,0.6363636363636365,0.2727272727272727,Bonds
2011-12-30,SPY,0.11618127096238728,0.26517910331972655,-0.056700073091278114,0.9432999269087219,0.4132821290780408,0.43207757487342896,0.39393939393939403,0.5757575757575757,Equities
2011-12-30,XLV,0.0994185647869903,0.21225248312528347,-0.019772096445492493,0.9802279035545075,0.45913644872661996,0.5176882197075116,0.5757575757575757,0.7575757575757576,Equities
2011-12-30,XLU,0.08218267757523323,0.15048790576047685,0.0,1.0,0.5461081882954686,0.5551725088701375,0.8181818181818181,0.8787878787878789,Equities
2011-12-30,XLP,0.1053177865032997,0.14576267231219928,-0.00245647765212309,0.9975435223478769,0.7207543196612388,0.7907626604396059,0.9696969696969697,0.9696969696969697,Equities
2011-12-30,XLK,0.08310868487516987,0.27569837883806425,-0.039722721512523984,0.960277278487476,0.2894735256222798,0.24091024716334303,-0.030303030303030276,0.030303030303030276,Equities
2011-12-30,XLI,0.16277078789902655,0.2888577725115569,-0.09660711505694974,0.9033928849430503,0.5090601176697496,0.5421326522525011,0.696969696969697,0.8181818181818181,Equities
2011-12-30,XLF,0.1078131163145648,0.37106169202971234,-0.150446339035048,0.849553660964952,0.24684043012918866,0.3067761412144324,-0.09090909090909094,0.1515151515151516,Equities
2011-12-30,XLE,0.18650805988117547,0.3954917469338601,-0.12586006381132064,0.8741399361886794,0.4122314683610075,0.4251440602837263,0.33333333333333326,0.5151515151515151,Equities
2011-12-30,XLB,0.1489502566019958,0.36045075252063236,-0.15703211447443555,0.8429678855255645,0.34834240732813426,0.3004517511442723,0.1515151515151516,0.09090909090909083,Equities
2011-12-30,VUG,0.10811441357482088,0.26928383291886987,-0.06751173879447381,0.9324882612055262,0.37438349132535426,0.3193252358318143,0.2727272727272727,0.21212121212121215,Equities
2011-12-30,VTV,0.12430461512993096,0.27177634873416845,-0.06033187861118117,0.9396681213888188,0.4297838451474395,0.50118252335408,0.4545454545454546,0.696969696969697,Equities
2011-12-30,VNQ,0.1527977069816624,0.2792558772906224,-0.06280082040104984,0.9371991795989502,0.5127981083770858,0.4692709738458965,0.7575757575757576,0.6363636363636365,REITs
2011-12-30,TLT,0.01462625686436958,0.20795193116842797,-0.00555173003821785,0.9944482699617821,0.06994431719419038,-0.06655117496073512,-0.5151515151515151,-0.7575757575757576,Bonds
2011-12-30,XLY,0.12583206571955263,0.2654849158466694,-0.04807834285031487,0.9519216571496851,0.45118295380482104,0.3603578341403199,0.5151515151515151,0.39393939393939403,Equities
2011-12-30,IEF,0.012593047421684211,0.07734520643471138,-0.00017849467208574943,0.9998215053279143,0.1627870712381156,-0.04601735536867361,-0.33333333333333337,-0.6363636363636364,Bonds
2011-12-30,EEM,0.09127249176803232,0.4020263767473236,-0.2008417579406807,0.7991582420593193,0.1814337772060126,0.16580286967710794,-0.2727272727272727,-0.030303030303030276,Equities
2011-12-30,QQQ,0.06770170331562042,0.2781676739742444,-0.05792592574258548,0.9420740742574145,0.2292862379207249,0.12739947301944365,-0.1515151515151515,-0.33333333333333337,Equities
