,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_sector_blend_spy_qqq_sleeve,cash::BIL
2022-11-11,0.053808364954983104,0.03613612795803687,0.06570874858766927,0.04063618872185062,0.15851551316587453,0.04514834230407466,4.6714307510986774e-05,0.6
2022-11-18,0.053808364954983104,0.03613612795803687,0.06570874858766927,0.04063618872185062,0.15851551316587453,0.04514834230407466,4.6714307510986774e-05,0.6
2022-11-25,0.05465412203751874,0.03611555041124838,0.07408976055504736,0.03482161412042351,0.15511901559621633,0.04517658012579021,2.3357153755493387e-05,0.6
2022-12-02,0.05465412203751874,0.03611555041124838,0.07408976055504736,0.03482161412042351,0.15511901559621633,0.04517658012579021,2.3357153755493387e-05,0.6
2022-12-09,0.05465412203751874,0.03611555041124838,0.07408976055504736,0.03482161412042351,0.15511901559621633,0.04517658012579021,2.3357153755493387e-05,0.6
2022-12-16,0.05465412203751874,0.03611555041124838,0.07408976055504736,0.03482161412042351,0.15511901559621633,0.04517658012579021,2.3357153755493387e-05,0.6
2022-12-23,0.05465412203751874,0.03611555041124838,0.07408976055504736,0.03482161412042351,0.15511901559621633,0.04517658012579021,2.3357153755493387e-05,0.6
2022-12-30,0.11020556382901328,0.07221544253373584,0.15679588728617697,0.06365430949087506,0.30673129324756093,0.09037414645888253,2.3357153755493387e-05,0.20000000000000007
2023-01-06,0.11020556382901328,0.07221544253373584,0.15679588728617697,0.06365430949087506,0.30673129324756093,0.09037414645888253,2.3357153755493387e-05,0.20000000000000007
2023-01-13,0.11020556382901328,0.07221544253373584,0.15679588728617697,0.06365430949087506,0.30673129324756093,0.09037414645888253,2.3357153755493387e-05,0.20000000000000007
2023-01-20,0.11020556382901328,0.07221544253373584,0.15679588728617697,0.06365430949087506,0.30673129324756093,0.09037414645888253,2.3357153755493387e-05,0.20000000000000007
2023-01-27,0.12588489686729423,0.09738884842240914,0.1544059576090497,0.13062330228249652,0.29377338905035366,0.08799415485832726,7.796136286456453e-06,0.10992165477378302
2023-02-03,0.12588489686729423,0.09738884842240914,0.1544059576090497,0.13062330228249652,0.29377338905035366,0.08799415485832726,7.796136286456453e-06,0.10992165477378302
2023-02-10,0.12588489686729423,0.09738884842240914,0.1544059576090497,0.13062330228249652,0.29377338905035366,0.08799415485832726,7.796136286456453e-06,0.10992165477378302
2023-02-17,0.12588489686729423,0.09738884842240914,0.1544059576090497,0.13062330228249652,0.29377338905035366,0.08799415485832726,7.796136286456453e-06,0.10992165477378302
2023-02-24,0.12121627903093611,0.0873157100741997,0.15323273934140857,0.08872034630395247,0.2737089241236442,0.08395885047056109,3.539293692733361e-06,0.19184361136160522
2023-03-03,0.12121627903093611,0.0873157100741997,0.15323273934140857,0.08872034630395247,0.2737089241236442,0.08395885047056109,3.539293692733361e-06,0.19184361136160522
2023-03-10,0.12121627903093611,0.0873157100741997,0.15323273934140857,0.08872034630395247,0.2737089241236442,0.08395885047056109,3.539293692733361e-06,0.19184361136160522
2023-03-17,0.12121627903093611,0.0873157100741997,0.15323273934140857,0.08872034630395247,0.2737089241236442,0.08395885047056109,3.539293692733361e-06,0.19184361136160522
2023-03-24,0.12121627903093611,0.0873157100741997,0.15323273934140857,0.08872034630395247,0.2737089241236442,0.08395885047056109,3.539293692733361e-06,0.19184361136160522
2023-03-31,0.12233095978147109,0.10050247537443878,0.2050243105875116,0.14071291561191115,0.31918457748718854,0.07977868943201417,1.2675927343106263e-06,0.03246480413273034
2023-04-07,0.12233095978147109,0.10050247537443878,0.2050243105875116,0.14071291561191115,0.31918457748718854,0.07977868943201417,1.2675927343106263e-06,0.03246480413273034
2023-04-14,0.12233095978147109,0.10050247537443878,0.2050243105875116,0.14071291561191115,0.31918457748718854,0.07977868943201417,1.2675927343106263e-06,0.03246480413273034
2023-04-21,0.12233095978147109,0.10050247537443878,0.2050243105875116,0.14071291561191115,0.31918457748718854,0.07977868943201417,1.2675927343106263e-06,0.03246480413273034
2023-04-28,0.15931656537810954,0.10415363206656343,0.16433991287534278,0.12339868952751452,0.2599817754099702,0.06205139760758062,0.07563261929642257,0.051125407838496395
2023-05-05,0.15931656537810954,0.10415363206656343,0.16433991287534278,0.12339868952751452,0.2599817754099702,0.06205139760758062,0.07563261929642257,0.051125407838496395
2023-05-12,0.15931656537810954,0.10415363206656343,0.16433991287534278,0.12339868952751452,0.2599817754099702,0.06205139760758062,0.07563261929642257,0.051125407838496395
2023-05-19,0.15931656537810954,0.10415363206656343,0.16433991287534278,0.12339868952751452,0.2599817754099702,0.06205139760758062,0.07563261929642257,0.051125407838496395
2023-05-26,0.20257731251657327,0.08082339221099129,0.18967042972496695,0.06425703580277334,0.37245473416705344,0.08224632473803754,0.007970770839604213,0.0
2023-06-02,0.20257731251657327,0.08082339221099129,0.18967042972496695,0.06425703580277334,0.37245473416705344,0.08224632473803754,0.007970770839604213,0.0
2023-06-09,0.20257731251657327,0.08082339221099129,0.18967042972496695,0.06425703580277334,0.37245473416705344,0.08224632473803754,0.007970770839604213,0.0
2023-06-16,0.20257731251657327,0.08082339221099129,0.18967042972496695,0.06425703580277334,0.37245473416705344,0.08224632473803754,0.007970770839604213,0.0
2023-06-23,0.20257731251657327,0.08082339221099129,0.18967042972496695,0.06425703580277334,0.37245473416705344,0.08224632473803754,0.007970770839604213,0.0
2023-06-30,0.20289817638700477,0.07705989964899293,0.15244331326639368,0.048504211357842705,0.30713194799339194,0.06716537426241351,0.14479707708396045,0.0
2023-07-07,0.20289817638700477,0.07705989964899293,0.15244331326639368,0.048504211357842705,0.30713194799339194,0.06716537426241351,0.14479707708396045,0.0
2023-07-14,0.20289817638700477,0.07705989964899293,0.15244331326639368,0.048504211357842705,0.30713194799339194,0.06716537426241351,0.14479707708396045,0.0
2023-07-21,0.20289817638700477,0.07705989964899293,0.15244331326639368,0.048504211357842705,0.30713194799339194,0.06716537426241351,0.14479707708396045,0.0
2023-07-28,0.19814817781359742,0.07535463548188966,0.14871099813121444,0.048230294213714095,0.3058331835190698,0.06524300313211853,0.15847970770839606,0.0
2023-08-04,0.19814817781359742,0.07535463548188966,0.14871099813121444,0.048230294213714095,0.3058331835190698,0.06524300313211853,0.15847970770839606,0.0
2023-08-11,0.19814817781359742,0.07535463548188966,0.14871099813121444,0.048230294213714095,0.3058331835190698,0.06524300313211853,0.15847970770839606,0.0
2023-08-18,0.19814817781359742,0.07535463548188966,0.14871099813121444,0.048230294213714095,0.3058331835190698,0.06524300313211853,0.15847970770839606,0.0
2023-08-25,0.166819348719228,0.07075186108879827,0.14309229972933338,0.046636678144324005,0.3510345078590674,0.06181733368840938,0.15984797077083965,0.0
2023-09-01,0.166819348719228,0.07075186108879827,0.14309229972933338,0.046636678144324005,0.3510345078590674,0.06181733368840938,0.15984797077083965,0.0
2023-09-08,0.166819348719228,0.07075186108879827,0.14309229972933338,0.046636678144324005,0.3510345078590674,0.06181733368840938,0.15984797077083965,0.0
2023-09-15,0.166819348719228,0.07075186108879827,0.14309229972933338,0.046636678144324005,0.3510345078590674,0.06181733368840938,0.15984797077083965,0.0
2023-09-22,0.166819348719228,0.07075186108879827,0.14309229972933338,0.046636678144324005,0.3510345078590674,0.06181733368840938,0.15984797077083965,0.0
2023-09-29,0.15163119994362528,0.06531312450830958,0.14865755242001435,0.04945174460744195,0.36981231564390615,0.06467409690704262,0.07379675612195224,0.0766632098477078
2023-10-06,0.15163119994362528,0.06531312450830958,0.14865755242001435,0.04945174460744195,0.36981231564390615,0.06467409690704262,0.07379675612195224,0.0766632098477078
2023-10-13,0.15163119994362528,0.06531312450830958,0.14865755242001435,0.04945174460744195,0.36981231564390615,0.06467409690704262,0.07379675612195224,0.0766632098477078
2023-10-20,0.15163119994362528,0.06531312450830958,0.14865755242001435,0.04945174460744195,0.36981231564390615,0.06467409690704262,0.07379675612195224,0.0766632098477078
2023-10-27,0.1367857198813298,0.05665061756428668,0.1322811390717905,0.04560686670116935,0.3364303882811168,0.060275674346138924,0.031969594154167925,0.19999999999999996
2023-11-03,0.1367857198813298,0.05665061756428668,0.1322811390717905,0.04560686670116935,0.3364303882811168,0.060275674346138924,0.031969594154167925,0.19999999999999996
2023-11-10,0.1367857198813298,0.05665061756428668,0.1322811390717905,0.04560686670116935,0.3364303882811168,0.060275674346138924,0.031969594154167925,0.19999999999999996
2023-11-17,0.1367857198813298,0.05665061756428668,0.1322811390717905,0.04560686670116935,0.3364303882811168,0.060275674346138924,0.031969594154167925,0.19999999999999996
2023-11-24,0.20570055290712735,0.08127444077466126,0.14921396187967104,0.05408437209593119,0.28914610255688444,0.07258437051645378,0.14799619926927102,0.0
2023-12-01,0.20570055290712735,0.08127444077466126,0.14921396187967104,0.05408437209593119,0.28914610255688444,0.07258437051645378,0.14799619926927102,0.0
2023-12-08,0.20570055290712735,0.08127444077466126,0.14921396187967104,0.05408437209593119,0.28914610255688444,0.07258437051645378,0.14799619926927102,0.0
2023-12-15,0.20570055290712735,0.08127444077466126,0.14921396187967104,0.05408437209593119,0.28914610255688444,0.07258437051645378,0.14799619926927102,0.0
2023-12-22,0.20570055290712735,0.08127444077466126,0.14921396187967104,0.05408437209593119,0.28914610255688444,0.07258437051645378,0.14799619926927102,0.0
2023-12-29,0.20376976132856778,0.08493753964154396,0.14766329404019485,0.05379020687542021,0.2778057941933923,0.07323378399395385,0.15879961992692712,0.0
2024-01-05,0.20376976132856778,0.08493753964154396,0.14766329404019485,0.05379020687542021,0.2778057941933923,0.07323378399395385,0.15879961992692712,0.0
2024-01-12,0.20376976132856778,0.08493753964154396,0.14766329404019485,0.05379020687542021,0.2778057941933923,0.07323378399395385,0.15879961992692712,0.0
2024-01-19,0.20376976132856778,0.08493753964154396,0.14766329404019485,0.05379020687542021,0.2778057941933923,0.07323378399395385,0.15879961992692712,0.0
2024-01-26,0.16951009249059723,0.09972776628652508,0.14984030070778884,0.12584491613841903,0.26360144963346266,0.07055230759153816,0.0755415270779425,0.04538164007372658
2024-02-02,0.16951009249059723,0.09972776628652508,0.14984030070778884,0.12584491613841903,0.26360144963346266,0.07055230759153816,0.0755415270779425,0.04538164007372658
2024-02-09,0.16951009249059723,0.09972776628652508,0.14984030070778884,0.12584491613841903,0.26360144963346266,0.07055230759153816,0.0755415270779425,0.04538164007372658
2024-02-16,0.16951009249059723,0.09972776628652508,0.14984030070778884,0.12584491613841903,0.26360144963346266,0.07055230759153816,0.0755415270779425,0.04538164007372658
2024-02-23,0.1304412849536895,0.08999774120701184,0.13887083389624794,0.11242396211892647,0.29661432366649965,0.07973858428464874,0.15191326987297593,0.0
2024-03-01,0.1304412849536895,0.08999774120701184,0.13887083389624794,0.11242396211892647,0.29661432366649965,0.07973858428464874,0.15191326987297593,0.0
2024-03-08,0.1304412849536895,0.08999774120701184,0.13887083389624794,0.11242396211892647,0.29661432366649965,0.07973858428464874,0.15191326987297593,0.0
2024-03-15,0.1304412849536895,0.08999774120701184,0.13887083389624794,0.11242396211892647,0.29661432366649965,0.07973858428464874,0.15191326987297593,0.0
2024-03-22,0.1304412849536895,0.08999774120701184,0.13887083389624794,0.11242396211892647,0.29661432366649965,0.07973858428464874,0.15191326987297593,0.0
2024-03-29,0.12729871265293172,0.0905604815758654,0.13672734721594257,0.11031846789371605,0.29388953056258926,0.08201413311165746,0.1591913269872976,0.0
2024-04-05,0.12729871265293172,0.0905604815758654,0.13672734721594257,0.11031846789371605,0.29388953056258926,0.08201413311165746,0.1591913269872976,0.0
2024-04-12,0.12729871265293172,0.0905604815758654,0.13672734721594257,0.11031846789371605,0.29388953056258926,0.08201413311165746,0.1591913269872976,0.0
2024-04-19,0.12729871265293172,0.0905604815758654,0.13672734721594257,0.11031846789371605,0.29388953056258926,0.08201413311165746,0.1591913269872976,0.0
2024-04-26,0.1573612735378026,0.10250486221580744,0.12472302701074338,0.11308434812247645,0.2359595635457544,0.07188606274278028,0.1524217303823394,0.04205913244229598
2024-05-03,0.1573612735378026,0.10250486221580744,0.12472302701074338,0.11308434812247645,0.2359595635457544,0.07188606274278028,0.1524217303823394,0.04205913244229598
2024-05-10,0.1573612735378026,0.10250486221580744,0.12472302701074338,0.11308434812247645,0.2359595635457544,0.07188606274278028,0.1524217303823394,0.04205913244229598
2024-05-17,0.1573612735378026,0.10250486221580744,0.12472302701074338,0.11308434812247645,0.2359595635457544,0.07188606274278028,0.1524217303823394,0.04205913244229598
2024-05-24,0.1573612735378026,0.10250486221580744,0.12472302701074338,0.11308434812247645,0.2359595635457544,0.07188606274278028,0.1524217303823394,0.04205913244229598
2024-05-31,0.20158500925975995,0.0954649420374827,0.1387557486925058,0.06813779585425508,0.2516944832527824,0.08445062850475198,0.15991139239846222,0.0
2024-06-07,0.20158500925975995,0.0954649420374827,0.1387557486925058,0.06813779585425508,0.2516944832527824,0.08445062850475198,0.15991139239846222,0.0
2024-06-14,0.20158500925975995,0.0954649420374827,0.1387557486925058,0.06813779585425508,0.2516944832527824,0.08445062850475198,0.15991139239846222,0.0
2024-06-21,0.20158500925975995,0.0954649420374827,0.1387557486925058,0.06813779585425508,0.2516944832527824,0.08445062850475198,0.15991139239846222,0.0
2024-06-28,0.20544498857055848,0.09610088997198192,0.14024625334458896,0.06714802881815315,0.2440829001846643,0.08698579987020684,0.15999113923984623,2.220446049250313e-16
2024-07-05,0.20544498857055848,0.09610088997198192,0.14024625334458896,0.06714802881815315,0.2440829001846643,0.08698579987020684,0.15999113923984623,2.220446049250313e-16
2024-07-12,0.20544498857055848,0.09610088997198192,0.14024625334458896,0.06714802881815315,0.2440829001846643,0.08698579987020684,0.15999113923984623,2.220446049250313e-16
2024-07-19,0.20544498857055848,0.09610088997198192,0.14024625334458896,0.06714802881815315,0.2440829001846643,0.08698579987020684,0.15999113923984623,2.220446049250313e-16
2024-07-26,0.2044436193260678,0.09485740579779525,0.14088889025239737,0.07028308496687907,0.24264489656371566,0.08688298916916018,0.15999911392398464,0.0
2024-08-02,0.2044436193260678,0.09485740579779525,0.14088889025239737,0.07028308496687907,0.24264489656371566,0.08688298916916018,0.15999911392398464,0.0
2024-08-09,0.2044436193260678,0.09485740579779525,0.14088889025239737,0.07028308496687907,0.24264489656371566,0.08688298916916018,0.15999911392398464,0.0
2024-08-16,0.2044436193260678,0.09485740579779525,0.14088889025239737,0.07028308496687907,0.24264489656371566,0.08688298916916018,0.15999911392398464,0.0
2024-08-23,0.2044436193260678,0.09485740579779525,0.14088889025239737,0.07028308496687907,0.24264489656371566,0.08688298916916018,0.15999911392398464,0.0
2024-08-30,0.16977773574896948,0.10381825378117916,0.12872398749044023,0.11266849764109822,0.2154030867889562,0.07199268356480754,0.15221133509943166,0.045404419885117564
2024-09-06,0.16977773574896948,0.10381825378117916,0.12872398749044023,0.11266849764109822,0.2154030867889562,0.07199268356480754,0.15221133509943166,0.045404419885117564
2024-09-13,0.16977773574896948,0.10381825378117916,0.12872398749044023,0.11266849764109822,0.2154030867889562,0.07199268356480754,0.15221133509943166,0.045404419885117564
2024-09-20,0.16977773574896948,0.10381825378117916,0.12872398749044023,0.11266849764109822,0.2154030867889562,0.07199268356480754,0.15221133509943166,0.045404419885117564
2024-09-27,0.15729575630344933,0.11101176719512734,0.1266265343304598,0.1342455596618241,0.20696523934514774,0.06698432908928516,0.1520709796883884,0.04479983438631807
2024-10-04,0.15729575630344933,0.11101176719512734,0.1266265343304598,0.1342455596618241,0.20696523934514774,0.06698432908928516,0.1520709796883884,0.04479983438631807
2024-10-11,0.15729575630344933,0.11101176719512734,0.1266265343304598,0.1342455596618241,0.20696523934514774,0.06698432908928516,0.1520709796883884,0.04479983438631807
2024-10-18,0.15729575630344933,0.11101176719512734,0.1266265343304598,0.1342455596618241,0.20696523934514774,0.06698432908928516,0.1520709796883884,0.04479983438631807
2024-10-25,0.1515678481166233,0.11509837267426598,0.12594807643396833,0.1434388873156128,0.20169593401955496,0.06524710634472652,0.15190768663251852,0.0450960884627295
2024-11-01,0.1515678481166233,0.11509837267426598,0.12594807643396833,0.1434388873156128,0.20169593401955496,0.06524710634472652,0.15190768663251852,0.0450960884627295
2024-11-08,0.1515678481166233,0.11509837267426598,0.12594807643396833,0.1434388873156128,0.20169593401955496,0.06524710634472652,0.15190768663251852,0.0450960884627295
2024-11-15,0.1515678481166233,0.11509837267426598,0.12594807643396833,0.1434388873156128,0.20169593401955496,0.06524710634472652,0.15190768663251852,0.0450960884627295
2024-11-22,0.1515678481166233,0.11509837267426598,0.12594807643396833,0.1434388873156128,0.20169593401955496,0.06524710634472652,0.15190768663251852,0.0450960884627295
2024-11-29,0.1494611865104822,0.1177300784226551,0.1248336153375242,0.14678513619405595,0.1969635574257161,0.06587040670204915,0.15155653521270068,0.04679948419481672
2024-12-06,0.1494611865104822,0.1177300784226551,0.1248336153375242,0.14678513619405595,0.1969635574257161,0.06587040670204915,0.15155653521270068,0.04679948419481672
2024-12-13,0.1494611865104822,0.1177300784226551,0.1248336153375242,0.14678513619405595,0.1969635574257161,0.06587040670204915,0.15155653521270068,0.04679948419481672
2024-12-20,0.1494611865104822,0.1177300784226551,0.1248336153375242,0.14678513619405595,0.1969635574257161,0.06587040670204915,0.15155653521270068,0.04679948419481672
2024-12-27,0.14922068766052338,0.11991003685606473,0.1246697394423607,0.14912452155373526,0.1953245771623994,0.06677677732671006,0.15220091694347976,0.04277274305472667
2025-01-03,0.14922068766052338,0.11991003685606473,0.1246697394423607,0.14912452155373526,0.1953245771623994,0.06677677732671006,0.15220091694347976,0.04277274305472667
2025-01-10,0.14922068766052338,0.11991003685606473,0.1246697394423607,0.14912452155373526,0.1953245771623994,0.06677677732671006,0.15220091694347976,0.04277274305472667
2025-01-17,0.14922068766052338,0.11991003685606473,0.1246697394423607,0.14912452155373526,0.1953245771623994,0.06677677732671006,0.15220091694347976,0.04277274305472667
2025-01-24,0.14922068766052338,0.11991003685606473,0.1246697394423607,0.14912452155373526,0.1953245771623994,0.06677677732671006,0.15220091694347976,0.04277274305472667
2025-01-31,0.14883955184959374,0.12086479923704542,0.12345778288896192,0.14880918649256877,0.19310563446995105,0.06696097042331552,0.1515849305084935,0.0463771441300701
2025-02-07,0.14883955184959374,0.12086479923704542,0.12345778288896192,0.14880918649256877,0.19310563446995105,0.06696097042331552,0.1515849305084935,0.0463771441300701
2025-02-14,0.14883955184959374,0.12086479923704542,0.12345778288896192,0.14880918649256877,0.19310563446995105,0.06696097042331552,0.1515849305084935,0.0463771441300701
2025-02-21,0.14883955184959374,0.12086479923704542,0.12345778288896192,0.14880918649256877,0.19310563446995105,0.06696097042331552,0.1515849305084935,0.0463771441300701
2025-02-28,0.1482360646592116,0.12129869401531719,0.12250724684168823,0.14874586337301055,0.1872832774749694,0.0714713608764109,0.15103440511521454,0.049423087644177466
2025-03-07,0.1482360646592116,0.12129869401531719,0.12250724684168823,0.14874586337301055,0.1872832774749694,0.0714713608764109,0.15103440511521454,0.049423087644177466
2025-03-14,0.1482360646592116,0.12129869401531719,0.12250724684168823,0.14874586337301055,0.1872832774749694,0.0714713608764109,0.15103440511521454,0.049423087644177466
2025-03-21,0.1482360646592116,0.12129869401531719,0.12250724684168823,0.14874586337301055,0.1872832774749694,0.0714713608764109,0.15103440511521454,0.049423087644177466
2025-03-28,0.055770437899875125,0.044344277824128336,0.0615979720579343,0.055821361259815606,0.10855756921637089,0.04213096254474742,0.031777419197128356,0.6
2025-04-04,0.055770437899875125,0.044344277824128336,0.0615979720579343,0.055821361259815606,0.10855756921637089,0.04213096254474742,0.031777419197128356,0.6
2025-04-11,0.055770437899875125,0.044344277824128336,0.0615979720579343,0.055821361259815606,0.10855756921637089,0.04213096254474742,0.031777419197128356,0.6
2025-04-18,0.055770437899875125,0.044344277824128336,0.0615979720579343,0.055821361259815606,0.10855756921637089,0.04213096254474742,0.031777419197128356,0.6
2025-04-25,0.05153267520430624,0.040880779804359266,0.06708444351906842,0.052201020389239565,0.12418561462598464,0.048226756858477715,0.015888709598564178,0.5999999999999999
2025-05-02,0.05153267520430624,0.040880779804359266,0.06708444351906842,0.052201020389239565,0.12418561462598464,0.048226756858477715,0.015888709598564178,0.5999999999999999
2025-05-09,0.05153267520430624,0.040880779804359266,0.06708444351906842,0.052201020389239565,0.12418561462598464,0.048226756858477715,0.015888709598564178,0.5999999999999999
2025-05-16,0.05153267520430624,0.040880779804359266,0.06708444351906842,0.052201020389239565,0.12418561462598464,0.048226756858477715,0.015888709598564178,0.5999999999999999
2025-05-23,0.05153267520430624,0.040880779804359266,0.06708444351906842,0.052201020389239565,0.12418561462598464,0.048226756858477715,0.015888709598564178,0.5999999999999999
2025-05-30,0.0511828785097794,0.038680415996752995,0.06950154268360724,0.0500240617040075,0.13152992624124246,0.05113682006532834,0.007944354799282089,0.6
2025-06-06,0.0511828785097794,0.038680415996752995,0.06950154268360724,0.0500240617040075,0.13152992624124246,0.05113682006532834,0.007944354799282089,0.6
2025-06-13,0.0511828785097794,0.038680415996752995,0.06950154268360724,0.0500240617040075,0.13152992624124246,0.05113682006532834,0.007944354799282089,0.6
2025-06-20,0.0511828785097794,0.038680415996752995,0.06950154268360724,0.0500240617040075,0.13152992624124246,0.05113682006532834,0.007944354799282089,0.6
2025-06-27,0.1250742489192033,0.10667083615339626,0.15143561869171865,0.17564375913349708,0.2887823560922045,0.1145749004712894,0.005748535132760521,0.03206974540593033
2025-07-04,0.1250742489192033,0.10667083615339626,0.15143561869171865,0.17564375913349708,0.2887823560922045,0.1145749004712894,0.005748535132760521,0.03206974540593033
2025-07-11,0.1250742489192033,0.10667083615339626,0.15143561869171865,0.17564375913349708,0.2887823560922045,0.1145749004712894,0.005748535132760521,0.03206974540593033
2025-07-18,0.1250742489192033,0.10667083615339626,0.15143561869171865,0.17564375913349708,0.2887823560922045,0.1145749004712894,0.005748535132760521,0.03206974540593033
2025-07-25,0.02973024601836523,0.18647241411688678,0.07040842929587132,0.26277042126782135,0.17567865040914238,0.07742588935548891,0.1346458394251259,0.06286811011129811
2025-08-01,0.02973024601836523,0.18647241411688678,0.07040842929587132,0.26277042126782135,0.17567865040914238,0.07742588935548891,0.1346458394251259,0.06286811011129811
2025-08-08,0.02973024601836523,0.18647241411688678,0.07040842929587132,0.26277042126782135,0.17567865040914238,0.07742588935548891,0.1346458394251259,0.06286811011129811
2025-08-15,0.02973024601836523,0.18647241411688678,0.07040842929587132,0.26277042126782135,0.17567865040914238,0.07742588935548891,0.1346458394251259,0.06286811011129811
2025-08-22,0.02973024601836523,0.18647241411688678,0.07040842929587132,0.26277042126782135,0.17567865040914238,0.07742588935548891,0.1346458394251259,0.06286811011129811
2025-08-29,0.1094216440543017,0.10220435954464255,0.1603683609082194,0.11980963799884428,0.22960703634313695,0.12022109672559085,0.15836786442526432,0.0
2025-09-05,0.1094216440543017,0.10220435954464255,0.1603683609082194,0.11980963799884428,0.22960703634313695,0.12022109672559085,0.15836786442526432,0.0
2025-09-12,0.1094216440543017,0.10220435954464255,0.1603683609082194,0.11980963799884428,0.22960703634313695,0.12022109672559085,0.15836786442526432,0.0
2025-09-19,0.1094216440543017,0.10220435954464255,0.1603683609082194,0.11980963799884428,0.22960703634313695,0.12022109672559085,0.15836786442526432,0.0
2025-09-26,0.02784877705092083,0.1837464035837516,0.07280906068967337,0.2567549361151068,0.1668349413006914,0.08026196977321969,0.14884001553528062,0.0629038959513557
2025-10-03,0.02784877705092083,0.1837464035837516,0.07280906068967337,0.2567549361151068,0.1668349413006914,0.08026196977321969,0.14884001553528062,0.0629038959513557
2025-10-10,0.02784877705092083,0.1837464035837516,0.07280906068967337,0.2567549361151068,0.1668349413006914,0.08026196977321969,0.14884001553528062,0.0629038959513557
2025-10-17,0.02784877705092083,0.1837464035837516,0.07280906068967337,0.2567549361151068,0.1668349413006914,0.08026196977321969,0.14884001553528062,0.0629038959513557
2025-10-24,0.02784877705092083,0.1837464035837516,0.07280906068967337,0.2567549361151068,0.1668349413006914,0.08026196977321969,0.14884001553528062,0.0629038959513557
2025-10-31,0.07665211827753396,0.15163347836477356,0.1085963443107379,0.20554368327899547,0.17057022210973397,0.08503706911987073,0.15071146627838608,0.05125561825996838
2025-11-07,0.07665211827753396,0.15163347836477356,0.1085963443107379,0.20554368327899547,0.17057022210973397,0.08503706911987073,0.15071146627838608,0.05125561825996838
2025-11-14,0.07665211827753396,0.15163347836477356,0.1085963443107379,0.20554368327899547,0.17057022210973397,0.08503706911987073,0.15071146627838608,0.05125561825996838
2025-11-21,0.07665211827753396,0.15163347836477356,0.1085963443107379,0.20554368327899547,0.17057022210973397,0.08503706911987073,0.15071146627838608,0.05125561825996838
2025-11-28,0.10047834595781541,0.13438631162682693,0.1465592794215996,0.19875198368880437,0.19573940802345027,0.09818767506301715,0.07511228704367436,0.050784709174811926
2025-12-05,0.10047834595781541,0.13438631162682693,0.1465592794215996,0.19875198368880437,0.19573940802345027,0.09818767506301715,0.07511228704367436,0.050784709174811926
2025-12-12,0.10047834595781541,0.13438631162682693,0.1465592794215996,0.19875198368880437,0.19573940802345027,0.09818767506301715,0.07511228704367436,0.050784709174811926
2025-12-19,0.10047834595781541,0.13438631162682693,0.1465592794215996,0.19875198368880437,0.19573940802345027,0.09818767506301715,0.07511228704367436,0.050784709174811926
2025-12-26,0.1125429265604154,0.1258622727326032,0.14534018016177286,0.17579329558673856,0.18351200783656546,0.09455852457615631,0.11328625328058556,0.04910453926516256
2026-01-02,0.1125429265604154,0.1258622727326032,0.14534018016177286,0.17579329558673856,0.18351200783656546,0.09455852457615631,0.11328625328058556,0.04910453926516256
2026-01-09,0.1125429265604154,0.1258622727326032,0.14534018016177286,0.17579329558673856,0.18351200783656546,0.09455852457615631,0.11328625328058556,0.04910453926516256
2026-01-16,0.1125429265604154,0.1258622727326032,0.14534018016177286,0.17579329558673856,0.18351200783656546,0.09455852457615631,0.11328625328058556,0.04910453926516256
2026-01-23,0.1125429265604154,0.1258622727326032,0.14534018016177286,0.17579329558673856,0.18351200783656546,0.09455852457615631,0.11328625328058556,0.04910453926516256
2026-01-30,0.11702325603948809,0.1216263353710165,0.1452679703126621,0.1647764225473479,0.17460758333454326,0.09548702205949594,0.13225957211217623,0.048951838223270094
2026-02-06,0.11702325603948809,0.1216263353710165,0.1452679703126621,0.1647764225473479,0.17460758333454326,0.09548702205949594,0.13225957211217623,0.048951838223270094
2026-02-13,0.11702325603948809,0.1216263353710165,0.1452679703126621,0.1647764225473479,0.17460758333454326,0.09548702205949594,0.13225957211217623,0.048951838223270094
2026-02-20,0.11702325603948809,0.1216263353710165,0.1452679703126621,0.1647764225473479,0.17460758333454326,0.09548702205949594,0.13225957211217623,0.048951838223270094
2026-02-27,0.1179635995568469,0.1193554115959931,0.14855970107122632,0.15646763720277213,0.16659278970511054,0.09926971042937469,0.14148099610372705,0.05031015433494912
2026-03-06,0.1179635995568469,0.1193554115959931,0.14855970107122632,0.15646763720277213,0.16659278970511054,0.09926971042937469,0.14148099610372705,0.05031015433494912
2026-03-13,0.1179635995568469,0.1193554115959931,0.14855970107122632,0.15646763720277213,0.16659278970511054,0.09926971042937469,0.14148099610372705,0.05031015433494912
2026-03-20,0.1179635995568469,0.1193554115959931,0.14855970107122632,0.15646763720277213,0.16659278970511054,0.09926971042937469,0.14148099610372705,0.05031015433494912
2026-03-27,0.08598999365909642,0.08831409831791572,0.1547083395617131,0.11941494921293327,0.18028549426795923,0.11169672428292071,0.05959040069746159,0.20000000000000007
2026-04-03,0.08598999365909642,0.08831409831791572,0.1547083395617131,0.11941494921293327,0.18028549426795923,0.11169672428292071,0.05959040069746159,0.20000000000000007
2026-04-10,0.027664955246700654,0.18391034301741374,0.09541039056595203,0.3193799067392067,0.20080240080325829,0.10346003107392115,0.006936322641184528,0.062435649912363056
