,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2025-04-18,0.07219335084024571,0.02861609808874634,0.06874330277232313,0.11844626209232434,0.07817197600478235,0.03382901020157816,0.6
2025-04-25,0.05834172524738939,0.030246650253969883,0.06741183124555336,0.11902973227341518,0.07771729565219598,0.04725276532747621,0.6000000000000001
2025-05-02,0.05834172524738939,0.030246650253969883,0.06741183124555336,0.11902973227341518,0.07771729565219598,0.04725276532747621,0.6000000000000001
2025-05-09,0.05834172524738939,0.030246650253969883,0.06741183124555336,0.11902973227341518,0.07771729565219598,0.04725276532747621,0.6000000000000001
2025-05-16,0.05834172524738939,0.030246650253969883,0.06741183124555336,0.11902973227341518,0.07771729565219598,0.04725276532747621,0.6000000000000001
2025-05-23,0.05834172524738939,0.030246650253969883,0.06741183124555336,0.11902973227341518,0.07771729565219598,0.04725276532747621,0.6000000000000001
2025-05-30,0.05120085150056454,0.03083389074038911,0.06664677376544335,0.11847452083639852,0.07775923616126268,0.055084726995941795,0.6
2025-06-06,0.05120085150056454,0.03083389074038911,0.06664677376544335,0.11847452083639852,0.07775923616126268,0.055084726995941795,0.6
2025-06-13,0.05120085150056454,0.03083389074038911,0.06664677376544335,0.11847452083639852,0.07775923616126268,0.055084726995941795,0.6
2025-06-20,0.05120085150056454,0.03083389074038911,0.06664677376544335,0.11847452083639852,0.07775923616126268,0.055084726995941795,0.6
2025-06-27,0.11606365980974301,0.07696450330344122,0.19040983422226332,0.2655808137901746,0.1839567335892512,0.13734674417651727,0.029677711108609506
2025-07-04,0.11606365980974301,0.07696450330344122,0.19040983422226332,0.2655808137901746,0.1839567335892512,0.13734674417651727,0.029677711108609506
2025-07-11,0.11606365980974301,0.07696450330344122,0.19040983422226332,0.2655808137901746,0.1839567335892512,0.13734674417651727,0.029677711108609506
2025-07-18,0.11606365980974301,0.07696450330344122,0.19040983422226332,0.2655808137901746,0.1839567335892512,0.13734674417651727,0.029677711108609506
2025-07-25,0.09922405963030342,0.07003787772086953,0.19302807547338316,0.23395177744048257,0.21021478949196812,0.13194809073823616,0.0615953295047571
2025-08-01,0.09922405963030342,0.07003787772086953,0.19302807547338316,0.23395177744048257,0.21021478949196812,0.13194809073823616,0.0615953295047571
2025-08-08,0.09922405963030342,0.07003787772086953,0.19302807547338316,0.23395177744048257,0.21021478949196812,0.13194809073823616,0.0615953295047571
2025-08-15,0.09922405963030342,0.07003787772086953,0.19302807547338316,0.23395177744048257,0.21021478949196812,0.13194809073823616,0.0615953295047571
2025-08-22,0.09922405963030342,0.07003787772086953,0.19302807547338316,0.23395177744048257,0.21021478949196812,0.13194809073823616,0.0615953295047571
2025-08-29,0.16745078010915573,0.06374809117556064,0.3499648184229265,0.23114019124550716,0.13096010299143349,0.05673601605541652,0.0
2025-09-05,0.16745078010915573,0.06374809117556064,0.3499648184229265,0.23114019124550716,0.13096010299143349,0.05673601605541652,0.0
2025-09-12,0.16745078010915573,0.06374809117556064,0.3499648184229265,0.23114019124550716,0.13096010299143349,0.05673601605541652,0.0
2025-09-19,0.16745078010915573,0.06374809117556064,0.3499648184229265,0.23114019124550716,0.13096010299143349,0.05673601605541652,0.0
2025-09-26,0.15217937056142453,0.06367548036035843,0.3417100746624691,0.19724405226712383,0.1313743031193673,0.05167712669239861,0.062139592336858174
2025-10-03,0.15217937056142453,0.06367548036035843,0.3417100746624691,0.19724405226712383,0.1313743031193673,0.05167712669239861,0.062139592336858174
2025-10-10,0.15217937056142453,0.06367548036035843,0.3417100746624691,0.19724405226712383,0.1313743031193673,0.05167712669239861,0.062139592336858174
2025-10-17,0.15217937056142453,0.06367548036035843,0.3417100746624691,0.19724405226712383,0.1313743031193673,0.05167712669239861,0.062139592336858174
2025-10-24,0.15217937056142453,0.06367548036035843,0.3417100746624691,0.19724405226712383,0.1313743031193673,0.05167712669239861,0.062139592336858174
2025-10-31,0.1546741822204422,0.0651178039436076,0.3477321524806455,0.2053025875117824,0.1298741025174538,0.05257387975284649,0.044725291573222026
2025-11-07,0.1546741822204422,0.0651178039436076,0.3477321524806455,0.2053025875117824,0.1298741025174538,0.05257387975284649,0.044725291573222026
2025-11-14,0.1546741822204422,0.0651178039436076,0.3477321524806455,0.2053025875117824,0.1298741025174538,0.05257387975284649,0.044725291573222026
2025-11-21,0.1546741822204422,0.0651178039436076,0.3477321524806455,0.2053025875117824,0.1298741025174538,0.05257387975284649,0.044725291573222026
2025-11-28,0.15666053247518472,0.06535007890310941,0.35003551341848393,0.20750314224615007,0.12370426600540817,0.05221251563510402,0.04453395131655968
2025-12-05,0.15666053247518472,0.06535007890310941,0.35003551341848393,0.20750314224615007,0.12370426600540817,0.05221251563510402,0.04453395131655968
2025-12-12,0.15666053247518472,0.06535007890310941,0.35003551341848393,0.20750314224615007,0.12370426600540817,0.05221251563510402,0.04453395131655968
2025-12-19,0.15666053247518472,0.06535007890310941,0.35003551341848393,0.20750314224615007,0.12370426600540817,0.05221251563510402,0.04453395131655968
2025-12-26,0.15803973338098798,0.06561356474609938,0.35128451991148735,0.21020412160427013,0.1174399692273746,0.05431716351215671,0.04310092761762396
2026-01-02,0.15803973338098798,0.06561356474609938,0.35128451991148735,0.21020412160427013,0.1174399692273746,0.05431716351215671,0.04310092761762396
2026-01-09,0.15803973338098798,0.06561356474609938,0.35128451991148735,0.21020412160427013,0.1174399692273746,0.05431716351215671,0.04310092761762396
2026-01-16,0.15803973338098798,0.06561356474609938,0.35128451991148735,0.21020412160427013,0.1174399692273746,0.05431716351215671,0.04310092761762396
2026-01-23,0.15803973338098798,0.06561356474609938,0.35128451991148735,0.21020412160427013,0.1174399692273746,0.05431716351215671,0.04310092761762396
2026-01-30,0.1608797215381816,0.06528352200169399,0.3428820772645639,0.21244648853856235,0.1178967695780309,0.05766064947593255,0.04295077160303473
2026-02-06,0.1608797215381816,0.06528352200169399,0.3428820772645639,0.21244648853856235,0.1178967695780309,0.05766064947593255,0.04295077160303473
2026-02-13,0.1608797215381816,0.06528352200169399,0.3428820772645639,0.21244648853856235,0.1178967695780309,0.05766064947593255,0.04295077160303473
2026-02-20,0.1608797215381816,0.06528352200169399,0.3428820772645639,0.21244648853856235,0.1178967695780309,0.05766064947593255,0.04295077160303473
2026-02-27,0.1519505702974788,0.06394552984748433,0.3444376363417778,0.2102231979473434,0.12887611078991928,0.05640793338329231,0.04415902139270411
2026-03-06,0.1519505702974788,0.06394552984748433,0.3444376363417778,0.2102231979473434,0.12887611078991928,0.05640793338329231,0.04415902139270411
2026-03-13,0.1519505702974788,0.06394552984748433,0.3444376363417778,0.2102231979473434,0.12887611078991928,0.05640793338329231,0.04415902139270411
2026-03-20,0.1519505702974788,0.06394552984748433,0.3444376363417778,0.2102231979473434,0.12887611078991928,0.05640793338329231,0.04415902139270411
2026-03-27,0.09897034793259599,0.05586129685044364,0.24357111473829196,0.18159680949026444,0.14337717767328562,0.07662325331511849,0.19999999999999996
2026-04-03,0.09897034793259599,0.05586129685044364,0.24357111473829196,0.18159680949026444,0.14337717767328562,0.07662325331511849,0.19999999999999996
2026-04-10,0.06287127174900374,0.06287957277205501,0.1785954090539281,0.2473537756202949,0.24562368498530035,0.14094421036804852,0.061732075451369495
