,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_top5_smooth_sector_sleeve,cash::BIL
2022-11-18,0.055460297533335125,0.037684583966023255,0.053417320818979985,0.026740284945514045,0.1770974424399579,0.04937952361829274,0.00022054667789694543,0.6000000000000001
2022-11-25,0.05610752180167372,0.03762364469417026,0.05341979389789179,0.026547051712763683,0.17660601907542395,0.049563640811338384,0.00013232800673816726,0.6000000000000001
2022-12-02,0.05610752180167372,0.03762364469417026,0.05341979389789179,0.026547051712763683,0.17660601907542395,0.049563640811338384,0.00013232800673816726,0.6000000000000001
2022-12-09,0.05610752180167372,0.03762364469417026,0.05341979389789179,0.026547051712763683,0.17660601907542395,0.049563640811338384,0.00013232800673816726,0.6000000000000001
2022-12-16,0.05610752180167372,0.03762364469417026,0.05341979389789179,0.026547051712763683,0.17660601907542395,0.049563640811338384,0.00013232800673816726,0.6000000000000001
2022-12-23,0.05610752180167372,0.03762364469417026,0.05341979389789179,0.026547051712763683,0.17660601907542395,0.049563640811338384,0.00013232800673816726,0.6000000000000001
2022-12-30,0.11331172505664688,0.07492218243543536,0.10687349806688931,0.052900053674780546,0.3524661350744771,0.09936761208368507,0.00015879360808580074,0.19999999999999996
2023-01-06,0.11331172505664688,0.07492218243543536,0.10687349806688931,0.052900053674780546,0.3524661350744771,0.09936761208368507,0.00015879360808580074,0.19999999999999996
2023-01-13,0.11331172505664688,0.07492218243543536,0.10687349806688931,0.052900053674780546,0.3524661350744771,0.09936761208368507,0.00015879360808580074,0.19999999999999996
2023-01-20,0.11331172505664688,0.07492218243543536,0.10687349806688931,0.052900053674780546,0.3524661350744771,0.09936761208368507,0.00015879360808580074,0.19999999999999996
2023-01-27,0.13832994164852344,0.1034392726733857,0.11678354609762133,0.1200701391604601,0.32524941403616925,0.09234782850679049,7.116266509161163e-05,0.10370869521195802
2023-02-03,0.13832994164852344,0.1034392726733857,0.11678354609762133,0.1200701391604601,0.32524941403616925,0.09234782850679049,7.116266509161163e-05,0.10370869521195802
2023-02-10,0.13832994164852344,0.1034392726733857,0.11678354609762133,0.1200701391604601,0.32524941403616925,0.09234782850679049,7.116266509161163e-05,0.10370869521195802
2023-02-17,0.13832994164852344,0.1034392726733857,0.11678354609762133,0.1200701391604601,0.32524941403616925,0.09234782850679049,7.116266509161163e-05,0.10370869521195802
2023-02-24,0.13255113152020637,0.09294930512736135,0.12385047910429771,0.08967008819516299,0.27837840410838544,0.09071848156232608,3.849902065484438e-05,0.19184361136160522
2023-03-03,0.13255113152020637,0.09294930512736135,0.12385047910429771,0.08967008819516299,0.27837840410838544,0.09071848156232608,3.849902065484438e-05,0.19184361136160522
2023-03-10,0.13255113152020637,0.09294930512736135,0.12385047910429771,0.08967008819516299,0.27837840410838544,0.09071848156232608,3.849902065484438e-05,0.19184361136160522
2023-03-17,0.13255113152020637,0.09294930512736135,0.12385047910429771,0.08967008819516299,0.27837840410838544,0.09071848156232608,3.849902065484438e-05,0.19184361136160522
2023-03-24,0.13255113152020637,0.09294930512736135,0.12385047910429771,0.08967008819516299,0.27837840410838544,0.09071848156232608,3.849902065484438e-05,0.19184361136160522
2023-03-31,0.13926872310248575,0.10914448034403634,0.17229351973166318,0.13851287582727914,0.3253260423372738,0.08323360348338847,1.8384488769741655e-05,0.032202370685103565
2023-04-07,0.13926872310248575,0.10914448034403634,0.17229351973166318,0.13851287582727914,0.3253260423372738,0.08323360348338847,1.8384488769741655e-05,0.032202370685103565
2023-04-14,0.13926872310248575,0.10914448034403634,0.17229351973166318,0.13851287582727914,0.3253260423372738,0.08323360348338847,1.8384488769741655e-05,0.032202370685103565
2023-04-21,0.13926872310248575,0.10914448034403634,0.17229351973166318,0.13851287582727914,0.3253260423372738,0.08323360348338847,1.8384488769741655e-05,0.032202370685103565
2023-04-28,0.14984825405332985,0.11144959161748462,0.16252545750920264,0.129800756696572,0.2823836756120554,0.06751197957473591,0.04538997541119534,0.05109030952542415
2023-05-05,0.14984825405332985,0.11144959161748462,0.16252545750920264,0.129800756696572,0.2823836756120554,0.06751197957473591,0.04538997541119534,0.05109030952542415
2023-05-12,0.14984825405332985,0.11144959161748462,0.16252545750920264,0.129800756696572,0.2823836756120554,0.06751197957473591,0.04538997541119534,0.05109030952542415
2023-05-19,0.14984825405332985,0.11144959161748462,0.16252545750920264,0.129800756696572,0.2823836756120554,0.06751197957473591,0.04538997541119534,0.05109030952542415
2023-05-26,0.14440307661962692,0.08631967139059103,0.1881095017571264,0.071085055370293,0.41467647533274427,0.08583945551259287,0.009566764017025595,0.0
2023-06-02,0.14440307661962692,0.08631967139059103,0.1881095017571264,0.071085055370293,0.41467647533274427,0.08583945551259287,0.009566764017025595,0.0
2023-06-09,0.14440307661962692,0.08631967139059103,0.1881095017571264,0.071085055370293,0.41467647533274427,0.08583945551259287,0.009566764017025595,0.0
2023-06-16,0.14440307661962692,0.08631967139059103,0.1881095017571264,0.071085055370293,0.41467647533274427,0.08583945551259287,0.009566764017025595,0.0
2023-06-23,0.14440307661962692,0.08631967139059103,0.1881095017571264,0.071085055370293,0.41467647533274427,0.08583945551259287,0.009566764017025595,0.0
2023-06-30,0.1374949235238835,0.07966669342012334,0.1907238777245549,0.058785616003219625,0.4418408764355457,0.08957466008926783,0.0019133528034051186,0.0
2023-07-07,0.1374949235238835,0.07966669342012334,0.1907238777245549,0.058785616003219625,0.4418408764355457,0.08957466008926783,0.0019133528034051186,0.0
2023-07-14,0.1374949235238835,0.07966669342012334,0.1907238777245549,0.058785616003219625,0.4418408764355457,0.08957466008926783,0.0019133528034051186,0.0
2023-07-21,0.1374949235238835,0.07966669342012334,0.1907238777245549,0.058785616003219625,0.4418408764355457,0.08957466008926783,0.0019133528034051186,0.0
2023-07-28,0.13479540200874526,0.07742467000839855,0.1921291460809327,0.05661489797906846,0.44836817528710915,0.09028503807506484,0.00038267056068102363,0.0
2023-08-04,0.13479540200874526,0.07742467000839855,0.1921291460809327,0.05661489797906846,0.44836817528710915,0.09028503807506484,0.00038267056068102363,0.0
2023-08-11,0.13479540200874526,0.07742467000839855,0.1921291460809327,0.05661489797906846,0.44836817528710915,0.09028503807506484,0.00038267056068102363,0.0
2023-08-18,0.13479540200874526,0.07742467000839855,0.1921291460809327,0.05661489797906846,0.44836817528710915,0.09028503807506484,0.00038267056068102363,0.0
2023-08-25,0.11909344367446234,0.07330397885708251,0.1890700668298012,0.04742681049493001,0.3965082151750092,0.07852095085657845,0.09607653411213621,0.0
2023-09-01,0.11909344367446234,0.07330397885708251,0.1890700668298012,0.04742681049493001,0.3965082151750092,0.07852095085657845,0.09607653411213621,0.0
2023-09-08,0.11909344367446234,0.07330397885708251,0.1890700668298012,0.04742681049493001,0.3965082151750092,0.07852095085657845,0.09607653411213621,0.0
2023-09-15,0.11909344367446234,0.07330397885708251,0.1890700668298012,0.04742681049493001,0.3965082151750092,0.07852095085657845,0.09607653411213621,0.0
2023-09-22,0.11909344367446234,0.07330397885708251,0.1890700668298012,0.04742681049493001,0.3965082151750092,0.07852095085657845,0.09607653411213621,0.0
2023-09-29,0.10844015169641498,0.06769275851582869,0.18781109396779175,0.04636448961586583,0.3830433934830891,0.07675830370366758,0.05322659916963423,0.07666320984770791
2023-10-06,0.10844015169641498,0.06769275851582869,0.18781109396779175,0.04636448961586583,0.3830433934830891,0.07675830370366758,0.05322659916963423,0.07666320984770791
2023-10-13,0.10844015169641498,0.06769275851582869,0.18781109396779175,0.04636448961586583,0.3830433934830891,0.07675830370366758,0.05322659916963423,0.07666320984770791
2023-10-20,0.10844015169641498,0.06769275851582869,0.18781109396779175,0.04636448961586583,0.3830433934830891,0.07675830370366758,0.05322659916963423,0.07666320984770791
2023-10-27,0.09460815415655804,0.05960292016726237,0.1736685683180893,0.04223986576856026,0.3311759042164024,0.07103454554883225,0.02767004182429523,0.20000000000000007
2023-11-03,0.09460815415655804,0.05960292016726237,0.1736685683180893,0.04223986576856026,0.3311759042164024,0.07103454554883225,0.02767004182429523,0.20000000000000007
2023-11-10,0.09460815415655804,0.05960292016726237,0.1736685683180893,0.04223986576856026,0.3311759042164024,0.07103454554883225,0.02767004182429523,0.20000000000000007
2023-11-17,0.09460815415655804,0.05960292016726237,0.1736685683180893,0.04223986576856026,0.3311759042164024,0.07103454554883225,0.02767004182429523,0.20000000000000007
2023-11-24,0.11965488230344867,0.07799663616780307,0.20063418850688242,0.05007265863040604,0.36309932631728803,0.08562479761809799,0.10291751045607381,0.0
2023-12-01,0.11965488230344867,0.07799663616780307,0.20063418850688242,0.05007265863040604,0.36309932631728803,0.08562479761809799,0.10291751045607381,0.0
2023-12-08,0.11965488230344867,0.07799663616780307,0.20063418850688242,0.05007265863040604,0.36309932631728803,0.08562479761809799,0.10291751045607381,0.0
2023-12-15,0.11965488230344867,0.07799663616780307,0.20063418850688242,0.05007265863040604,0.36309932631728803,0.08562479761809799,0.10291751045607381,0.0
2023-12-22,0.11965488230344867,0.07799663616780307,0.20063418850688242,0.05007265863040604,0.36309932631728803,0.08562479761809799,0.10291751045607381,0.0
2023-12-29,0.11929095157722344,0.08020764760741234,0.19168587352467892,0.05038775690161609,0.35730713626361044,0.08453713203424401,0.11658350209121476,0.0
2024-01-05,0.11929095157722344,0.08020764760741234,0.19168587352467892,0.05038775690161609,0.35730713626361044,0.08453713203424401,0.11658350209121476,0.0
2024-01-12,0.11929095157722344,0.08020764760741234,0.19168587352467892,0.05038775690161609,0.35730713626361044,0.08453713203424401,0.11658350209121476,0.0
2024-01-19,0.11929095157722344,0.08020764760741234,0.19168587352467892,0.05038775690161609,0.35730713626361044,0.08453713203424401,0.11658350209121476,0.0
2024-01-26,0.134545096085232,0.09611007013310499,0.18081353460780505,0.09014600473262468,0.3124375081909049,0.07368004162876698,0.06655100900708019,0.045716735614481196
2024-02-02,0.134545096085232,0.09611007013310499,0.18081353460780505,0.09014600473262468,0.3124375081909049,0.07368004162876698,0.06655100900708019,0.045716735614481196
2024-02-09,0.134545096085232,0.09611007013310499,0.18081353460780505,0.09014600473262468,0.3124375081909049,0.07368004162876698,0.06655100900708019,0.045716735614481196
2024-02-16,0.134545096085232,0.09611007013310499,0.18081353460780505,0.09014600473262468,0.3124375081909049,0.07368004162876698,0.06655100900708019,0.045716735614481196
2024-02-23,0.1429387732761527,0.09298056302224622,0.1615152443196186,0.06271434139485345,0.3494025693531831,0.08050065656720483,0.10994785206674114,0.0
2024-03-01,0.1429387732761527,0.09298056302224622,0.1615152443196186,0.06271434139485345,0.3494025693531831,0.08050065656720483,0.10994785206674114,0.0
2024-03-08,0.1429387732761527,0.09298056302224622,0.1615152443196186,0.06271434139485345,0.3494025693531831,0.08050065656720483,0.10994785206674114,0.0
2024-03-15,0.1429387732761527,0.09298056302224622,0.1615152443196186,0.06271434139485345,0.3494025693531831,0.08050065656720483,0.10994785206674114,0.0
2024-03-22,0.1429387732761527,0.09298056302224622,0.1615152443196186,0.06271434139485345,0.3494025693531831,0.08050065656720483,0.10994785206674114,0.0
2024-03-29,0.1442511572206365,0.09323638715306605,0.15564492072414177,0.05652560983030118,0.349822060494472,0.08253029416403435,0.11798957041334823,0.0
2024-04-05,0.1442511572206365,0.09323638715306605,0.15564492072414177,0.05652560983030118,0.349822060494472,0.08253029416403435,0.11798957041334823,0.0
2024-04-12,0.1442511572206365,0.09323638715306605,0.15564492072414177,0.05652560983030118,0.349822060494472,0.08253029416403435,0.11798957041334823,0.0
2024-04-19,0.1442511572206365,0.09323638715306605,0.15564492072414177,0.05652560983030118,0.349822060494472,0.08253029416403435,0.11798957041334823,0.0
2024-04-26,0.1488492700537726,0.10474694202073176,0.1479437170702183,0.08378895058953197,0.2896447021250243,0.06943741168505387,0.11345388311729225,0.04213512333837499
2024-05-03,0.1488492700537726,0.10474694202073176,0.1479437170702183,0.08378895058953197,0.2896447021250243,0.06943741168505387,0.11345388311729225,0.04213512333837499
2024-05-10,0.1488492700537726,0.10474694202073176,0.1479437170702183,0.08378895058953197,0.2896447021250243,0.06943741168505387,0.11345388311729225,0.04213512333837499
2024-05-17,0.1488492700537726,0.10474694202073176,0.1479437170702183,0.08378895058953197,0.2896447021250243,0.06943741168505387,0.11345388311729225,0.04213512333837499
2024-05-24,0.1488492700537726,0.10474694202073176,0.1479437170702183,0.08378895058953197,0.2896447021250243,0.06943741168505387,0.11345388311729225,0.04213512333837499
2024-05-31,0.14547486993875705,0.09765801356460087,0.15792573028663742,0.06303134439854122,0.33458961413159755,0.08163151583403139,0.11968891184583458,0.0
2024-06-07,0.14547486993875705,0.09765801356460087,0.15792573028663742,0.06303134439854122,0.33458961413159755,0.08163151583403139,0.11968891184583458,0.0
2024-06-14,0.14547486993875705,0.09765801356460087,0.15792573028663742,0.06303134439854122,0.33458961413159755,0.08163151583403139,0.11968891184583458,0.0
2024-06-21,0.14547486993875705,0.09765801356460087,0.15792573028663742,0.06303134439854122,0.33458961413159755,0.08163151583403139,0.11968891184583458,0.0
2024-06-28,0.14625240193535727,0.0966488268542281,0.15857689591651547,0.059037131120599565,0.3354755951187169,0.08407136668541584,0.11993778236916691,0.0
2024-07-05,0.14625240193535727,0.0966488268542281,0.15857689591651547,0.059037131120599565,0.3354755951187169,0.08407136668541584,0.11993778236916691,0.0
2024-07-12,0.14625240193535727,0.0966488268542281,0.15857689591651547,0.059037131120599565,0.3354755951187169,0.08407136668541584,0.11993778236916691,0.0
2024-07-19,0.14625240193535727,0.0966488268542281,0.15857689591651547,0.059037131120599565,0.3354755951187169,0.08407136668541584,0.11993778236916691,0.0
2024-07-26,0.1462827073096699,0.09571608155890159,0.15957803478140167,0.05746550439505066,0.33638989909201045,0.08458021638913243,0.11998755647383338,0.0
2024-08-02,0.1462827073096699,0.09571608155890159,0.15957803478140167,0.05746550439505066,0.33638989909201045,0.08458021638913243,0.11998755647383338,0.0
2024-08-09,0.1462827073096699,0.09571608155890159,0.15957803478140167,0.05746550439505066,0.33638989909201045,0.08458021638913243,0.11998755647383338,0.0
2024-08-16,0.1462827073096699,0.09571608155890159,0.15957803478140167,0.05746550439505066,0.33638989909201045,0.08458021638913243,0.11998755647383338,0.0
2024-08-23,0.1462827073096699,0.09571608155890159,0.15957803478140167,0.05746550439505066,0.33638989909201045,0.08458021638913243,0.11998755647383338,0.0
2024-08-30,0.15041188114231344,0.10470721707119016,0.14834034734586327,0.08552253928301053,0.2784425260322378,0.07285255307444496,0.11415171473775858,0.045571221313181365
2024-09-06,0.15041188114231344,0.10470721707119016,0.14834034734586327,0.08552253928301053,0.2784425260322378,0.07285255307444496,0.11415171473775858,0.045571221313181365
2024-09-13,0.15041188114231344,0.10470721707119016,0.14834034734586327,0.08552253928301053,0.2784425260322378,0.07285255307444496,0.11415171473775858,0.045571221313181365
2024-09-20,0.15041188114231344,0.10470721707119016,0.14834034734586327,0.08552253928301053,0.2784425260322378,0.07285255307444496,0.11415171473775858,0.045571221313181365
2024-09-27,0.15690848302918936,0.11305430169151776,0.1464403558446353,0.10351133848686823,0.25319233586197165,0.06809721938661019,0.11402191872179308,0.04477404697741438
2024-10-04,0.15690848302918936,0.11305430169151776,0.1464403558446353,0.10351133848686823,0.25319233586197165,0.06809721938661019,0.11402191872179308,0.04477404697741438
2024-10-11,0.15690848302918936,0.11305430169151776,0.1464403558446353,0.10351133848686823,0.25319233586197165,0.06809721938661019,0.11402191872179308,0.04477404697741438
2024-10-18,0.15690848302918936,0.11305430169151776,0.1464403558446353,0.10351133848686823,0.25319233586197165,0.06809721938661019,0.11402191872179308,0.04477404697741438
2024-10-25,0.16072700766185785,0.11828578955400851,0.14532664904084014,0.11379407676624671,0.2376430628539472,0.06539107458218722,0.11385332716697412,0.0449790123739382
2024-11-01,0.16072700766185785,0.11828578955400851,0.14532664904084014,0.11379407676624671,0.2376430628539472,0.06539107458218722,0.11385332716697412,0.0449790123739382
2024-11-08,0.16072700766185785,0.11828578955400851,0.14532664904084014,0.11379407676624671,0.2376430628539472,0.06539107458218722,0.11385332716697412,0.0449790123739382
2024-11-15,0.16072700766185785,0.11828578955400851,0.14532664904084014,0.11379407676624671,0.2376430628539472,0.06539107458218722,0.11385332716697412,0.0449790123739382
2024-11-22,0.16072700766185785,0.11828578955400851,0.14532664904084014,0.11379407676624671,0.2376430628539472,0.06539107458218722,0.11385332716697412,0.0449790123739382
2024-11-29,0.16319745548816872,0.12161612987559778,0.14343964320542818,0.12001036133156362,0.22709425861630456,0.06445317922712496,0.11354741902901605,0.046641553226796084
2024-12-06,0.16319745548816872,0.12161612987559778,0.14343964320542818,0.12001036133156362,0.22709425861630456,0.06445317922712496,0.11354741902901605,0.046641553226796084
2024-12-13,0.16319745548816872,0.12161612987559778,0.14343964320542818,0.12001036133156362,0.22709425861630456,0.06445317922712496,0.11354741902901605,0.046641553226796084
2024-12-20,0.16319745548816872,0.12161612987559778,0.14343964320542818,0.12001036133156362,0.22709425861630456,0.06445317922712496,0.11354741902901605,0.046641553226796084
2024-12-27,0.16576290299767374,0.12448724335699915,0.14285125697387027,0.12412424541367897,0.22193291226526368,0.06423807812482485,0.11399557644838355,0.042607784419305794
2025-01-03,0.16576290299767374,0.12448724335699915,0.14285125697387027,0.12412424541367897,0.22193291226526368,0.06423807812482485,0.11399557644838355,0.042607784419305794
2025-01-10,0.16576290299767374,0.12448724335699915,0.14285125697387027,0.12412424541367897,0.22193291226526368,0.06423807812482485,0.11399557644838355,0.042607784419305794
2025-01-17,0.16576290299767374,0.12448724335699915,0.14285125697387027,0.12412424541367897,0.22193291226526368,0.06423807812482485,0.11399557644838355,0.042607784419305794
2025-01-24,0.16576290299767374,0.12448724335699915,0.14285125697387027,0.12412424541367897,0.22193291226526368,0.06423807812482485,0.11399557644838355,0.042607784419305794
2025-01-31,0.16696788857395684,0.12577407809430804,0.14098165838613222,0.12553500321232094,0.21740153222841851,0.0636397312211565,0.11351345237684266,0.04618665590686433
2025-02-07,0.16696788857395684,0.12577407809430804,0.14098165838613222,0.12553500321232094,0.21740153222841851,0.0636397312211565,0.11351345237684266,0.04618665590686433
2025-02-14,0.16696788857395684,0.12577407809430804,0.14098165838613222,0.12553500321232094,0.21740153222841851,0.0636397312211565,0.11351345237684266,0.04618665590686433
2025-02-21,0.16696788857395684,0.12577407809430804,0.14098165838613222,0.12553500321232094,0.21740153222841851,0.0636397312211565,0.11351345237684266,0.04618665590686433
2025-02-28,0.16680807721082055,0.1267934866618384,0.13996093918059319,0.12637125291549559,0.21069649451473274,0.0670661094458203,0.11308378229478501,0.04921985777591431
2025-03-07,0.16680807721082055,0.1267934866618384,0.13996093918059319,0.12637125291549559,0.21069649451473274,0.0670661094458203,0.11308378229478501,0.04921985777591431
2025-03-14,0.16680807721082055,0.1267934866618384,0.13996093918059319,0.12637125291549559,0.21069649451473274,0.0670661094458203,0.11308378229478501,0.04921985777591431
2025-03-21,0.16680807721082055,0.1267934866618384,0.13996093918059319,0.12637125291549559,0.21069649451473274,0.0670661094458203,0.11308378229478501,0.04921985777591431
2025-03-28,0.062119333809945665,0.046761409189283176,0.06341116312976207,0.042940291307715955,0.11752286403794057,0.03869984534822579,0.028545093177126803,0.6
2025-04-04,0.062119333809945665,0.046761409189283176,0.06341116312976207,0.042940291307715955,0.11752286403794057,0.03869984534822579,0.028545093177126803,0.6
2025-04-11,0.062119333809945665,0.046761409189283176,0.06341116312976207,0.042940291307715955,0.11752286403794057,0.03869984534822579,0.028545093177126803,0.6
2025-04-18,0.062119333809945665,0.046761409189283176,0.06341116312976207,0.042940291307715955,0.11752286403794057,0.03869984534822579,0.028545093177126803,0.6
2025-04-25,0.056361291354605825,0.04278412509274166,0.06661029478429811,0.03687432616703292,0.13503750408688428,0.04520540260816116,0.01712705590627608,0.6000000000000001
2025-05-02,0.056361291354605825,0.04278412509274166,0.06661029478429811,0.03687432616703292,0.13503750408688428,0.04520540260816116,0.01712705590627608,0.6000000000000001
2025-05-09,0.056361291354605825,0.04278412509274166,0.06661029478429811,0.03687432616703292,0.13503750408688428,0.04520540260816116,0.01712705590627608,0.6000000000000001
2025-05-16,0.056361291354605825,0.04278412509274166,0.06661029478429811,0.03687432616703292,0.13503750408688428,0.04520540260816116,0.01712705590627608,0.6000000000000001
2025-05-23,0.056361291354605825,0.04278412509274166,0.06661029478429811,0.03687432616703292,0.13503750408688428,0.04520540260816116,0.01712705590627608,0.6000000000000001
2025-05-30,0.05581838718596355,0.04145979844423574,0.0710940570589316,0.03786720661613388,0.1329684632700265,0.050515853880943096,0.010276233543765646,0.6
2025-06-06,0.05581838718596355,0.04145979844423574,0.0710940570589316,0.03786720661613388,0.1329684632700265,0.050515853880943096,0.010276233543765646,0.6
2025-06-13,0.05581838718596355,0.04145979844423574,0.0710940570589316,0.03786720661613388,0.1329684632700265,0.050515853880943096,0.010276233543765646,0.6
2025-06-20,0.05581838718596355,0.04145979844423574,0.0710940570589316,0.03786720661613388,0.1329684632700265,0.050515853880943096,0.010276233543765646,0.6
2025-06-27,0.13455977599699606,0.11126185309648576,0.16291966354063986,0.13978841623968022,0.30014717239730976,0.10941949800444771,0.009914510123025093,0.031989110601415516
2025-07-04,0.13455977599699606,0.11126185309648576,0.16291966354063986,0.13978841623968022,0.30014717239730976,0.10941949800444771,0.009914510123025093,0.031989110601415516
2025-07-11,0.13455977599699606,0.11126185309648576,0.16291966354063986,0.13978841623968022,0.30014717239730976,0.10941949800444771,0.009914510123025093,0.031989110601415516
2025-07-18,0.13455977599699606,0.11126185309648576,0.16291966354063986,0.13978841623968022,0.30014717239730976,0.10941949800444771,0.009914510123025093,0.031989110601415516
2025-07-25,0.04193287768802864,0.18142404618721705,0.08822966490044665,0.25280218901310075,0.19961312166324652,0.08206555410397977,0.09130269751426805,0.06262984892971268
2025-08-01,0.04193287768802864,0.18142404618721705,0.08822966490044665,0.25280218901310075,0.19961312166324652,0.08206555410397977,0.09130269751426805,0.06262984892971268
2025-08-08,0.04193287768802864,0.18142404618721705,0.08822966490044665,0.25280218901310075,0.19961312166324652,0.08206555410397977,0.09130269751426805,0.06262984892971268
2025-08-15,0.04193287768802864,0.18142404618721705,0.08822966490044665,0.25280218901310075,0.19961312166324652,0.08206555410397977,0.09130269751426805,0.06262984892971268
2025-08-22,0.04193287768802864,0.18142404618721705,0.08822966490044665,0.25280218901310075,0.19961312166324652,0.08206555410397977,0.09130269751426805,0.06262984892971268
2025-08-29,0.10442482985450958,0.11267133169178206,0.16482234358359252,0.10522090096764548,0.27293414070884897,0.12444584621888066,0.11548060697474072,0.0
2025-09-05,0.10442482985450958,0.11267133169178206,0.16482234358359252,0.10522090096764548,0.27293414070884897,0.12444584621888066,0.11548060697474072,0.0
2025-09-12,0.10442482985450958,0.11267133169178206,0.16482234358359252,0.10522090096764548,0.27293414070884897,0.12444584621888066,0.11548060697474072,0.0
2025-09-19,0.10442482985450958,0.11267133169178206,0.16482234358359252,0.10522090096764548,0.27293414070884897,0.12444584621888066,0.11548060697474072,0.0
2025-09-26,0.03535959965874518,0.17793780786185298,0.09567196964343025,0.24021389058530984,0.19032561731221387,0.08685243997827775,0.11090230824297571,0.0627363667171944
2025-10-03,0.03535959965874518,0.17793780786185298,0.09567196964343025,0.24021389058530984,0.19032561731221387,0.08685243997827775,0.11090230824297571,0.0627363667171944
2025-10-10,0.03535959965874518,0.17793780786185298,0.09567196964343025,0.24021389058530984,0.19032561731221387,0.08685243997827775,0.11090230824297571,0.0627363667171944
2025-10-17,0.03535959965874518,0.17793780786185298,0.09567196964343025,0.24021389058530984,0.19032561731221387,0.08685243997827775,0.11090230824297571,0.0627363667171944
2025-10-24,0.03535959965874518,0.17793780786185298,0.09567196964343025,0.24021389058530984,0.19032561731221387,0.08685243997827775,0.11090230824297571,0.0627363667171944
2025-10-31,0.07269829584660728,0.15617171647658404,0.13230057907337303,0.19545551143211687,0.1921956913968719,0.0874564201182791,0.11249822936787039,0.051223556288297445
2025-11-07,0.07269829584660728,0.15617171647658404,0.13230057907337303,0.19545551143211687,0.1921956913968719,0.0874564201182791,0.11249822936787039,0.051223556288297445
2025-11-14,0.07269829584660728,0.15617171647658404,0.13230057907337303,0.19545551143211687,0.1921956913968719,0.0874564201182791,0.11249822936787039,0.051223556288297445
2025-11-21,0.07269829584660728,0.15617171647658404,0.13230057907337303,0.19545551143211687,0.1921956913968719,0.0874564201182791,0.11249822936787039,0.051223556288297445
2025-11-28,0.09428470425887614,0.14155593912405504,0.169011230930054,0.17641408761212157,0.2076162877396148,0.09300983065380047,0.06727860026276065,0.050829319418717156
2025-12-05,0.09428470425887614,0.14155593912405504,0.169011230930054,0.17641408761212157,0.2076162877396148,0.09300983065380047,0.06727860026276065,0.050829319418717156
2025-12-12,0.09428470425887614,0.14155593912405504,0.169011230930054,0.17641408761212157,0.2076162877396148,0.09300983065380047,0.06727860026276065,0.050829319418717156
2025-12-19,0.09428470425887614,0.14155593912405504,0.169011230930054,0.17641408761212157,0.2076162877396148,0.09300983065380047,0.06727860026276065,0.050829319418717156
2025-12-26,0.10746548578216009,0.13294818200639438,0.17668398881086397,0.1557422568248911,0.2013940991057639,0.09086965097237205,0.08577457555182721,0.04912176094572729
2026-01-02,0.10746548578216009,0.13294818200639438,0.17668398881086397,0.1557422568248911,0.2013940991057639,0.09086965097237205,0.08577457555182721,0.04912176094572729
2026-01-09,0.10746548578216009,0.13294818200639438,0.17668398881086397,0.1557422568248911,0.2013940991057639,0.09086965097237205,0.08577457555182721,0.04912176094572729
2026-01-16,0.10746548578216009,0.13294818200639438,0.17668398881086397,0.1557422568248911,0.2013940991057639,0.09086965097237205,0.08577457555182721,0.04912176094572729
2026-01-23,0.10746548578216009,0.13294818200639438,0.17668398881086397,0.1557422568248911,0.2013940991057639,0.09086965097237205,0.08577457555182721,0.04912176094572729
2026-01-30,0.11462453550553771,0.1282476605217076,0.17885032288714423,0.14555644438625331,0.19616441629802284,0.09082469756815853,0.0967755916582277,0.04895633117494824
2026-02-06,0.11462453550553771,0.1282476605217076,0.17885032288714423,0.14555644438625331,0.19616441629802284,0.09082469756815853,0.0967755916582277,0.04895633117494824
2026-02-13,0.11462453550553771,0.1282476605217076,0.17885032288714423,0.14555644438625331,0.19616441629802284,0.09082469756815853,0.0967755916582277,0.04895633117494824
2026-02-20,0.11462453550553771,0.1282476605217076,0.17885032288714423,0.14555644438625331,0.19616441629802284,0.09082469756815853,0.0967755916582277,0.04895633117494824
2026-02-27,0.11745333825269948,0.12490489187168818,0.1821611209405322,0.13843967315923597,0.19088826326614822,0.09264424245092232,0.10318162701142136,0.05032684304735224
2026-03-06,0.11745333825269948,0.12490489187168818,0.1821611209405322,0.13843967315923597,0.19088826326614822,0.09264424245092232,0.10318162701142136,0.05032684304735224
2026-03-13,0.11745333825269948,0.12490489187168818,0.1821611209405322,0.13843967315923597,0.19088826326614822,0.09264424245092232,0.10318162701142136,0.05032684304735224
2026-03-20,0.11745333825269948,0.12490489187168818,0.1821611209405322,0.13843967315923597,0.19088826326614822,0.09264424245092232,0.10318162701142136,0.05032684304735224
2026-03-27,0.08740916329006154,0.09251789427678402,0.16324225184262714,0.09614981349422098,0.2077199737029158,0.10080908610458016,0.05215181728881041,0.19999999999999996
2026-04-03,0.08740916329006154,0.09251789427678402,0.16324225184262714,0.09614981349422098,0.2077199737029158,0.10080908610458016,0.05215181728881041,0.19999999999999996
2026-04-10,0.036278945197718626,0.17890701021167252,0.11202137469250086,0.28598615272845945,0.21321477100721759,0.09899795275753373,0.012140943064835059,0.062452850340062205
