,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_stretch_sector_momentum_sleeve,cash::BIL
2023-06-30,0.14969323749306127,0.05122859930052445,0.12568674781058725,0.036587920705616506,0.28435293545119167,0.05944123955523918,0.2930093196837797,0.0
2023-07-07,0.14969323749306127,0.05122859930052445,0.12568674781058725,0.036587920705616506,0.28435293545119167,0.05944123955523918,0.2930093196837797,0.0
2023-07-14,0.14969323749306127,0.05122859930052445,0.12568674781058725,0.036587920705616506,0.28435293545119167,0.05944123955523918,0.2930093196837797,0.0
2023-07-21,0.14969323749306127,0.05122859930052445,0.12568674781058725,0.036587920705616506,0.28435293545119167,0.05944123955523918,0.2930093196837797,0.0
2023-07-28,0.14785476403637143,0.04957721603688234,0.12414947342897559,0.036166457014767034,0.2932232475475286,0.05834819811728942,0.2906806438181856,0.0
2023-08-04,0.14785476403637143,0.04957721603688234,0.12414947342897559,0.036166457014767034,0.2932232475475286,0.05834819811728942,0.2906806438181856,0.0
2023-08-11,0.14785476403637143,0.04957721603688234,0.12414947342897559,0.036166457014767034,0.2932232475475286,0.05834819811728942,0.2906806438181856,0.0
2023-08-18,0.14785476403637143,0.04957721603688234,0.12414947342897559,0.036166457014767034,0.2932232475475286,0.05834819811728942,0.2906806438181856,0.0
2023-08-25,0.07218974836027704,0.04530277466821396,0.22830105175540102,0.03318985640441219,0.2779783025154724,0.05558384093476366,0.2874544253614597,0.0
2023-09-01,0.07218974836027704,0.04530277466821396,0.22830105175540102,0.03318985640441219,0.2779783025154724,0.05558384093476366,0.2874544253614597,0.0
2023-09-08,0.07218974836027704,0.04530277466821396,0.22830105175540102,0.03318985640441219,0.2779783025154724,0.05558384093476366,0.2874544253614597,0.0
2023-09-15,0.07218974836027704,0.04530277466821396,0.22830105175540102,0.03318985640441219,0.2779783025154724,0.05558384093476366,0.2874544253614597,0.0
2023-09-22,0.07218974836027704,0.04530277466821396,0.22830105175540102,0.03318985640441219,0.2779783025154724,0.05558384093476366,0.2874544253614597,0.0
2023-09-29,0.0719770543158105,0.04561087555151262,0.22756699069892872,0.0336682168234894,0.2681100456588382,0.05599156729017024,0.29707524966125026,0.0
2023-10-06,0.0719770543158105,0.04561087555151262,0.22756699069892872,0.0336682168234894,0.2681100456588382,0.05599156729017024,0.29707524966125026,0.0
2023-10-13,0.0719770543158105,0.04561087555151262,0.22756699069892872,0.0336682168234894,0.2681100456588382,0.05599156729017024,0.29707524966125026,0.0
2023-10-20,0.0719770543158105,0.04561087555151262,0.22756699069892872,0.0336682168234894,0.2681100456588382,0.05599156729017024,0.29707524966125026,0.0
2023-10-27,0.0651771768084782,0.04149033430156873,0.2018189071712737,0.030746400982683175,0.2195955409373242,0.052127299905797564,0.2890443398928744,0.10000000000000009
2023-11-03,0.0651771768084782,0.04149033430156873,0.2018189071712737,0.030746400982683175,0.2195955409373242,0.052127299905797564,0.2890443398928744,0.10000000000000009
2023-11-10,0.0651771768084782,0.04149033430156873,0.2018189071712737,0.030746400982683175,0.2195955409373242,0.052127299905797564,0.2890443398928744,0.10000000000000009
2023-11-17,0.0651771768084782,0.04149033430156873,0.2018189071712737,0.030746400982683175,0.2195955409373242,0.052127299905797564,0.2890443398928744,0.10000000000000009
2023-11-24,0.07242938852468352,0.047602734668314974,0.21390502935115643,0.03506232061414138,0.22347813120415758,0.06022229749850162,0.3473000981390445,0.0
2023-12-01,0.07242938852468352,0.047602734668314974,0.21390502935115643,0.03506232061414138,0.22347813120415758,0.06022229749850162,0.3473000981390445,0.0
2023-12-08,0.07242938852468352,0.047602734668314974,0.21390502935115643,0.03506232061414138,0.22347813120415758,0.06022229749850162,0.3473000981390445,0.0
2023-12-15,0.07242938852468352,0.047602734668314974,0.21390502935115643,0.03506232061414138,0.22347813120415758,0.06022229749850162,0.3473000981390445,0.0
2023-12-22,0.07242938852468352,0.047602734668314974,0.21390502935115643,0.03506232061414138,0.22347813120415758,0.06022229749850162,0.3473000981390445,0.0
2023-12-29,0.07227259742891459,0.04896615297174227,0.2053703467453591,0.035997990335764604,0.22153083740821372,0.06010673469854155,0.35575534041146417,0.0
2024-01-05,0.07227259742891459,0.04896615297174227,0.2053703467453591,0.035997990335764604,0.22153083740821372,0.06010673469854155,0.35575534041146417,0.0
2024-01-12,0.07227259742891459,0.04896615297174227,0.2053703467453591,0.035997990335764604,0.22153083740821372,0.06010673469854155,0.35575534041146417,0.0
2024-01-19,0.07227259742891459,0.04896615297174227,0.2053703467453591,0.035997990335764604,0.22153083740821372,0.06010673469854155,0.35575534041146417,0.0
2024-01-26,0.1185611537197715,0.07080055743901978,0.1533880904608148,0.08028375914152344,0.20723770997739,0.055104632740613696,0.3146240965208668,0.0
2024-02-02,0.1185611537197715,0.07080055743901978,0.1533880904608148,0.08028375914152344,0.20723770997739,0.055104632740613696,0.3146240965208668,0.0
2024-02-09,0.1185611537197715,0.07080055743901978,0.1533880904608148,0.08028375914152344,0.20723770997739,0.055104632740613696,0.3146240965208668,0.0
2024-02-16,0.1185611537197715,0.07080055743901978,0.1533880904608148,0.08028375914152344,0.20723770997739,0.055104632740613696,0.3146240965208668,0.0
2024-02-23,0.12411247219963198,0.052112319219772156,0.10488646420351246,0.037180634413670546,0.20341894799426655,0.055199570750030166,0.423089591219116,2.220446049250313e-16
2024-03-01,0.12411247219963198,0.052112319219772156,0.10488646420351246,0.037180634413670546,0.20341894799426655,0.055199570750030166,0.423089591219116,2.220446049250313e-16
2024-03-08,0.12411247219963198,0.052112319219772156,0.10488646420351246,0.037180634413670546,0.20341894799426655,0.055199570750030166,0.423089591219116,2.220446049250313e-16
2024-03-15,0.12411247219963198,0.052112319219772156,0.10488646420351246,0.037180634413670546,0.20341894799426655,0.055199570750030166,0.423089591219116,2.220446049250313e-16
2024-03-22,0.12411247219963198,0.052112319219772156,0.10488646420351246,0.037180634413670546,0.20341894799426655,0.055199570750030166,0.423089591219116,2.220446049250313e-16
2024-03-29,0.11893233569705061,0.052652430687916,0.10326730678468403,0.03682430951072389,0.1910083557486376,0.055618290069597606,0.44169697150139026,0.0
2024-04-05,0.11893233569705061,0.052652430687916,0.10326730678468403,0.03682430951072389,0.1910083557486376,0.055618290069597606,0.44169697150139026,0.0
2024-04-12,0.11893233569705061,0.052652430687916,0.10326730678468403,0.03682430951072389,0.1910083557486376,0.055618290069597606,0.44169697150139026,0.0
2024-04-19,0.11893233569705061,0.052652430687916,0.10326730678468403,0.03682430951072389,0.1910083557486376,0.055618290069597606,0.44169697150139026,0.0
2024-04-26,0.131535423759895,0.0727270667330665,0.11196782158174856,0.0801568606344584,0.18892206615049179,0.05603754121212,0.35865321992821975,0.0
2024-05-03,0.131535423759895,0.0727270667330665,0.11196782158174856,0.0801568606344584,0.18892206615049179,0.05603754121212,0.35865321992821975,0.0
2024-05-10,0.131535423759895,0.0727270667330665,0.11196782158174856,0.0801568606344584,0.18892206615049179,0.05603754121212,0.35865321992821975,0.0
2024-05-17,0.131535423759895,0.0727270667330665,0.11196782158174856,0.0801568606344584,0.18892206615049179,0.05603754121212,0.35865321992821975,0.0
2024-05-24,0.131535423759895,0.0727270667330665,0.11196782158174856,0.0801568606344584,0.18892206615049179,0.05603754121212,0.35865321992821975,0.0
2024-05-31,0.12060569114989601,0.05520701637413202,0.10982845309248768,0.03936849014865904,0.19171640457177863,0.05803994846685784,0.4252339961961888,0.0
2024-06-07,0.12060569114989601,0.05520701637413202,0.10982845309248768,0.03936849014865904,0.19171640457177863,0.05803994846685784,0.4252339961961888,0.0
2024-06-14,0.12060569114989601,0.05520701637413202,0.10982845309248768,0.03936849014865904,0.19171640457177863,0.05803994846685784,0.4252339961961888,0.0
2024-06-21,0.12060569114989601,0.05520701637413202,0.10982845309248768,0.03936849014865904,0.19171640457177863,0.05803994846685784,0.4252339961961888,0.0
2024-06-28,0.11531296803219165,0.05468839828664883,0.10701849518113148,0.039128219057476814,0.17676179538527395,0.05709012405727725,0.45,0.0
2024-07-05,0.11531296803219165,0.05468839828664883,0.10701849518113148,0.039128219057476814,0.17676179538527395,0.05709012405727725,0.45,0.0
2024-07-12,0.11531296803219165,0.05468839828664883,0.10701849518113148,0.039128219057476814,0.17676179538527395,0.05709012405727725,0.45,0.0
2024-07-19,0.11531296803219165,0.05468839828664883,0.10701849518113148,0.039128219057476814,0.17676179538527395,0.05709012405727725,0.45,0.0
2024-07-26,0.1149438780790094,0.05434914642940089,0.10807990973213581,0.03859391895291107,0.17675186343479768,0.05728128337174514,0.45,0.0
2024-08-02,0.1149438780790094,0.05434914642940089,0.10807990973213581,0.03859391895291107,0.17675186343479768,0.05728128337174514,0.45,0.0
2024-08-09,0.1149438780790094,0.05434914642940089,0.10807990973213581,0.03859391895291107,0.17675186343479768,0.05728128337174514,0.45,0.0
2024-08-16,0.1149438780790094,0.05434914642940089,0.10807990973213581,0.03859391895291107,0.17675186343479768,0.05728128337174514,0.45,0.0
2024-08-23,0.1149438780790094,0.05434914642940089,0.10807990973213581,0.03859391895291107,0.17675186343479768,0.05728128337174514,0.45,0.0
2024-08-30,0.12780221481666368,0.07234337493065368,0.1127946560645608,0.08241201270688403,0.17685888648519982,0.06158195844431388,0.36620689655172417,0.0
2024-09-06,0.12780221481666368,0.07234337493065368,0.1127946560645608,0.08241201270688403,0.17685888648519982,0.06158195844431388,0.36620689655172417,0.0
2024-09-13,0.12780221481666368,0.07234337493065368,0.1127946560645608,0.08241201270688403,0.17685888648519982,0.06158195844431388,0.36620689655172417,0.0
2024-09-20,0.12780221481666368,0.07234337493065368,0.1127946560645608,0.08241201270688403,0.17685888648519982,0.06158195844431388,0.36620689655172417,0.0
2024-09-27,0.13177640462467416,0.08002501087896394,0.11566734274324347,0.09963766240200264,0.17620016944311517,0.06400375473558684,0.33268965517241383,0.0
2024-10-04,0.13177640462467416,0.08002501087896394,0.11566734274324347,0.09963766240200264,0.17620016944311517,0.06400375473558684,0.33268965517241383,0.0
2024-10-11,0.13177640462467416,0.08002501087896394,0.11566734274324347,0.09963766240200264,0.17620016944311517,0.06400375473558684,0.33268965517241383,0.0
2024-10-18,0.13177640462467416,0.08002501087896394,0.11566734274324347,0.09963766240200264,0.17620016944311517,0.06400375473558684,0.33268965517241383,0.0
2024-10-25,0.13286416557650987,0.08350395963994939,0.11727358176463415,0.10616637851983962,0.17514196296267193,0.06576719291570542,0.31928275862068967,0.0
2024-11-01,0.13286416557650987,0.08350395963994939,0.11727358176463415,0.10616637851983962,0.17514196296267193,0.06576719291570542,0.31928275862068967,0.0
2024-11-08,0.13286416557650987,0.08350395963994939,0.11727358176463415,0.10616637851983962,0.17514196296267193,0.06576719291570542,0.31928275862068967,0.0
2024-11-15,0.13286416557650987,0.08350395963994939,0.11727358176463415,0.10616637851983962,0.17514196296267193,0.06576719291570542,0.31928275862068967,0.0
2024-11-22,0.13286416557650987,0.08350395963994939,0.11727358176463415,0.10616637851983962,0.17514196296267193,0.06576719291570542,0.31928275862068967,0.0
2024-11-29,0.13283695372929816,0.08547112427331036,0.11724349681932097,0.10933717661982306,0.17278791337965357,0.06840333517859393,0.31392000000000003,0.0
2024-12-06,0.13283695372929816,0.08547112427331036,0.11724349681932097,0.10933717661982306,0.17278791337965357,0.06840333517859393,0.31392000000000003,0.0
2024-12-13,0.13283695372929816,0.08547112427331036,0.11724349681932097,0.10933717661982306,0.17278791337965357,0.06840333517859393,0.31392000000000003,0.0
2024-12-20,0.13283695372929816,0.08547112427331036,0.11724349681932097,0.10933717661982306,0.17278791337965357,0.06840333517859393,0.31392000000000003,0.0
2024-12-27,0.13263203703837523,0.08667937637294076,0.11721433933541892,0.11039526507134545,0.17136243354432168,0.06994165208587388,0.3117748965517242,0.0
2025-01-03,0.13263203703837523,0.08667937637294076,0.11721433933541892,0.11039526507134545,0.17136243354432168,0.06994165208587388,0.3117748965517242,0.0
2025-01-10,0.13263203703837523,0.08667937637294076,0.11721433933541892,0.11039526507134545,0.17136243354432168,0.06994165208587388,0.3117748965517242,0.0
2025-01-17,0.13263203703837523,0.08667937637294076,0.11721433933541892,0.11039526507134545,0.17136243354432168,0.06994165208587388,0.3117748965517242,0.0
2025-01-24,0.13263203703837523,0.08667937637294076,0.11721433933541892,0.11039526507134545,0.17136243354432168,0.06994165208587388,0.3117748965517242,0.0
2025-01-31,0.13224796434360336,0.08769772563456761,0.11702372953803207,0.11076450485240844,0.1701824876274239,0.07116673283155087,0.31091685517241385,0.0
2025-02-07,0.13224796434360336,0.08769772563456761,0.11702372953803207,0.11076450485240844,0.1701824876274239,0.07116673283155087,0.31091685517241385,0.0
2025-02-14,0.13224796434360336,0.08769772563456761,0.11702372953803207,0.11076450485240844,0.1701824876274239,0.07116673283155087,0.31091685517241385,0.0
2025-02-21,0.13224796434360336,0.08769772563456761,0.11702372953803207,0.11076450485240844,0.1701824876274239,0.07116673283155087,0.31091685517241385,0.0
2025-02-28,0.1330911734104151,0.08792812313914602,0.11631963291519418,0.11072015752406864,0.16533449380600695,0.07603278058447949,0.3105736386206897,0.0
2025-03-07,0.1330911734104151,0.08792812313914602,0.11631963291519418,0.11072015752406864,0.16533449380600695,0.07603278058447949,0.3105736386206897,0.0
2025-03-14,0.1330911734104151,0.08792812313914602,0.11631963291519418,0.11072015752406864,0.16533449380600695,0.07603278058447949,0.3105736386206897,0.0
2025-03-21,0.1330911734104151,0.08792812313914602,0.11631963291519418,0.11072015752406864,0.16533449380600695,0.07603278058447949,0.3105736386206897,0.0
2025-03-28,0.04460667127028894,0.027135706596244636,0.04347946518460911,0.027492939857970924,0.06814862126940216,0.03144481364217394,0.15769178217931035,0.6
2025-04-04,0.04460667127028894,0.027135706596244636,0.04347946518460911,0.027492939857970924,0.06814862126940216,0.03144481364217394,0.15769178217931035,0.6
2025-04-11,0.04460667127028894,0.027135706596244636,0.04347946518460911,0.027492939857970924,0.06814862126940216,0.03144481364217394,0.15769178217931035,0.6
2025-04-18,0.04460667127028894,0.027135706596244636,0.04347946518460911,0.027492939857970924,0.06814862126940216,0.03144481364217394,0.15769178217931035,0.6
2025-04-25,0.039976854686826324,0.023950026896271355,0.04279101599665311,0.020876509080509406,0.06920108338815438,0.032127797079861305,0.17107671287172416,0.6
2025-05-02,0.039976854686826324,0.023950026896271355,0.04279101599665311,0.020876509080509406,0.06920108338815438,0.032127797079861305,0.17107671287172416,0.6
2025-05-09,0.039976854686826324,0.023950026896271355,0.04279101599665311,0.020876509080509406,0.06920108338815438,0.032127797079861305,0.17107671287172416,0.6
2025-05-16,0.039976854686826324,0.023950026896271355,0.04279101599665311,0.020876509080509406,0.06920108338815438,0.032127797079861305,0.17107671287172416,0.6
2025-05-23,0.039976854686826324,0.023950026896271355,0.04279101599665311,0.020876509080509406,0.06920108338815438,0.032127797079861305,0.17107671287172416,0.6
2025-05-30,0.03387055563008428,0.022411350422274857,0.04241276608931074,0.021603204343484898,0.07141009681200834,0.03186134155414725,0.17643068514868965,0.6
2025-06-06,0.03387055563008428,0.022411350422274857,0.04241276608931074,0.021603204343484898,0.07141009681200834,0.03186134155414725,0.17643068514868965,0.6
2025-06-13,0.03387055563008428,0.022411350422274857,0.04241276608931074,0.021603204343484898,0.07141009681200834,0.03186134155414725,0.17643068514868965,0.6
2025-06-20,0.03387055563008428,0.022411350422274857,0.04241276608931074,0.021603204343484898,0.07141009681200834,0.03186134155414725,0.17643068514868965,0.6
2025-06-27,0.08930185294756254,0.07557259348609718,0.1058090564448114,0.11491508299070846,0.18578522690770344,0.08249160010881966,0.3296275569205264,0.016497030193771023
2025-07-04,0.08930185294756254,0.07557259348609718,0.1058090564448114,0.11491508299070846,0.18578522690770344,0.08249160010881966,0.3296275569205264,0.016497030193771023
2025-07-11,0.08930185294756254,0.07557259348609718,0.1058090564448114,0.11491508299070846,0.18578522690770344,0.08249160010881966,0.3296275569205264,0.016497030193771023
2025-07-18,0.08930185294756254,0.07557259348609718,0.1058090564448114,0.11491508299070846,0.18578522690770344,0.08249160010881966,0.3296275569205264,0.016497030193771023
2025-07-25,0.014277419599340164,0.1454892110472085,0.06111406711589711,0.25503328888222637,0.15387950531561603,0.07008001781128852,0.3001264902284234,0.0
2025-08-01,0.014277419599340164,0.1454892110472085,0.06111406711589711,0.25503328888222637,0.15387950531561603,0.07008001781128852,0.3001264902284234,0.0
2025-08-08,0.014277419599340164,0.1454892110472085,0.06111406711589711,0.25503328888222637,0.15387950531561603,0.07008001781128852,0.3001264902284234,0.0
2025-08-15,0.014277419599340164,0.1454892110472085,0.06111406711589711,0.25503328888222637,0.15387950531561603,0.07008001781128852,0.3001264902284234,0.0
2025-08-22,0.014277419599340164,0.1454892110472085,0.06111406711589711,0.25503328888222637,0.15387950531561603,0.07008001781128852,0.3001264902284234,0.0
2025-08-29,0.07354138577979703,0.05696899678002788,0.13264901191761175,0.06206456188050596,0.1663354629289081,0.09715904274392649,0.4112815379692228,0.0
2025-09-05,0.07354138577979703,0.05696899678002788,0.13264901191761175,0.06206456188050596,0.1663354629289081,0.09715904274392649,0.4112815379692228,0.0
2025-09-12,0.07354138577979703,0.05696899678002788,0.13264901191761175,0.06206456188050596,0.1663354629289081,0.09715904274392649,0.4112815379692228,0.0
2025-09-19,0.07354138577979703,0.05696899678002788,0.13264901191761175,0.06206456188050596,0.1663354629289081,0.09715904274392649,0.4112815379692228,0.0
2025-09-26,0.014660823354798319,0.14554535091785895,0.07934099436217884,0.24914694319177452,0.15222719942879023,0.07774650025432063,0.2813321884902786,0.0
2025-10-03,0.014660823354798319,0.14554535091785895,0.07934099436217884,0.24914694319177452,0.15222719942879023,0.07774650025432063,0.2813321884902786,0.0
2025-10-10,0.014660823354798319,0.14554535091785895,0.07934099436217884,0.24914694319177452,0.15222719942879023,0.07774650025432063,0.2813321884902786,0.0
2025-10-17,0.014660823354798319,0.14554535091785895,0.07934099436217884,0.24914694319177452,0.15222719942879023,0.07774650025432063,0.2813321884902786,0.0
2025-10-24,0.014660823354798319,0.14554535091785895,0.07934099436217884,0.24914694319177452,0.15222719942879023,0.07774650025432063,0.2813321884902786,0.0
2025-10-31,0.06102004983376636,0.10947404607516492,0.14005082476082345,0.16632299246220028,0.15277273335404074,0.09073458335067862,0.27962477016332576,0.0
2025-11-07,0.06102004983376636,0.10947404607516492,0.14005082476082345,0.16632299246220028,0.15277273335404074,0.09073458335067862,0.27962477016332576,0.0
2025-11-14,0.06102004983376636,0.10947404607516492,0.14005082476082345,0.16632299246220028,0.15277273335404074,0.09073458335067862,0.27962477016332576,0.0
2025-11-21,0.06102004983376636,0.10947404607516492,0.14005082476082345,0.16632299246220028,0.15277273335404074,0.09073458335067862,0.27962477016332576,0.0
2025-11-28,0.07972654204409176,0.09573651419422619,0.1673111735217232,0.13408692369171787,0.15533241246577661,0.09613189247709872,0.27167454160536575,0.0
2025-12-05,0.07972654204409176,0.09573651419422619,0.1673111735217232,0.13408692369171787,0.15533241246577661,0.09613189247709872,0.27167454160536575,0.0
2025-12-12,0.07972654204409176,0.09573651419422619,0.1673111735217232,0.13408692369171787,0.15533241246577661,0.09613189247709872,0.27167454160536575,0.0
2025-12-19,0.07972654204409176,0.09573651419422619,0.1673111735217232,0.13408692369171787,0.15533241246577661,0.09613189247709872,0.27167454160536575,0.0
2025-12-26,0.08737030090550497,0.09045144797890001,0.1773402450954722,0.12132913944187404,0.15448121221447017,0.09996810240016712,0.26905955196361153,0.0
2026-01-02,0.08737030090550497,0.09045144797890001,0.1773402450954722,0.12132913944187404,0.15448121221447017,0.09996810240016712,0.26905955196361153,0.0
2026-01-09,0.08737030090550497,0.09045144797890001,0.1773402450954722,0.12132913944187404,0.15448121221447017,0.09996810240016712,0.26905955196361153,0.0
2026-01-16,0.08737030090550497,0.09045144797890001,0.1773402450954722,0.12132913944187404,0.15448121221447017,0.09996810240016712,0.26905955196361153,0.0
2026-01-23,0.08737030090550497,0.09045144797890001,0.1773402450954722,0.12132913944187404,0.15448121221447017,0.09996810240016712,0.26905955196361153,0.0
2026-01-30,0.09001934159536615,0.08936608778188813,0.18337485798457104,0.11743947670028464,0.15107794641483938,0.10664202365054372,0.2620802658725069,0.0
2026-02-06,0.09001934159536615,0.08936608778188813,0.18337485798457104,0.11743947670028464,0.15107794641483938,0.10664202365054372,0.2620802658725069,0.0
2026-02-13,0.09001934159536615,0.08936608778188813,0.18337485798457104,0.11743947670028464,0.15107794641483938,0.10664202365054372,0.2620802658725069,0.0
2026-02-20,0.09001934159536615,0.08936608778188813,0.18337485798457104,0.11743947670028464,0.15107794641483938,0.10664202365054372,0.2620802658725069,0.0
2026-02-27,0.09022995297700331,0.08914565392546248,0.18999390818067488,0.11543063654360484,0.1475822301931886,0.11278551183106303,0.2548321063490028,1.1102230246251565e-16
2026-03-06,0.09022995297700331,0.08914565392546248,0.18999390818067488,0.11543063654360484,0.1475822301931886,0.11278551183106303,0.2548321063490028,1.1102230246251565e-16
2026-03-13,0.09022995297700331,0.08914565392546248,0.18999390818067488,0.11543063654360484,0.1475822301931886,0.11278551183106303,0.2548321063490028,1.1102230246251565e-16
2026-03-20,0.09022995297700331,0.08914565392546248,0.18999390818067488,0.11543063654360484,0.1475822301931886,0.11278551183106303,0.2548321063490028,1.1102230246251565e-16
2026-03-27,0.06670873068845246,0.06795675287382197,0.1552582193302215,0.08217442821587669,0.1516333708889455,0.10648621611678108,0.2697822818859009,0.09999999999999987
2026-04-03,0.06670873068845246,0.06795675287382197,0.1552582193302215,0.08217442821587669,0.1516333708889455,0.10648621611678108,0.2697822818859009,0.09999999999999987
2026-04-10,0.01530818009472475,0.15352638533197482,0.07191714342869981,0.2692855423376176,0.15978392971247854,0.08017881909450444,0.25,0.0
