cik10,company_name_as_filed,sector,current_tickers,first_recent_decision,last_recent_decision,recent_decision_rows,validated_price_rows,batch_price_attempted,companyfacts_cached,single_current_ticker,queue_status,priority
0001638287,GEMPHIRE THERAPEUTICS INC.,manufacturing,MTVA,2019-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001671584,APTEVO THERAPEUTICS INC.,manufacturing,APVO,2019-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001071840,"SOLARWINDOW TECHNOLOGIES, INC.",manufacturing,WNDW,2019-01-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0000025895,CROWN CRAFTS INC,manufacturing,CRWS,2017-10-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,11,0,False,False,True,acquire_price_and_facts,2
0000872912,"DELCATH SYSTEMS, INC.",manufacturing,DCTH,2012-04-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0000894158,"SYNTHETIC BIOLOGICS, INC.",manufacturing,TOVX,2015-04-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0000925741,"BIOCARDIA, INC.",manufacturing,BCDA,2018-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,7,0,False,False,True,acquire_price_and_facts,2
0001006045,IRIDEX CORP,manufacturing,IRIX,2017-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,11,0,False,False,True,acquire_price_and_facts,2
0001228627,"REXAHN PHARMACEUTICALS, INC.",manufacturing,IRD,2012-04-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,25,0,False,False,True,acquire_price_and_facts,2
0001427570,OBALON THERAPEUTICS INC,manufacturing,HIND,2018-04-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001472091,"EDGE THERAPEUTICS, INC.",manufacturing,PDSB,2017-04-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,11,0,False,False,True,acquire_price_and_facts,2
0001535955,LIPOCINE INC.,manufacturing,LPCN,2016-07-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,14,0,False,False,True,acquire_price_and_facts,2
0001359931,PROTEON THERAPEUTICS INC,manufacturing,TARA,2016-07-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,13,0,False,False,True,acquire_price_and_facts,2
0001213037,"TROVAGENE, INC.",manufacturing,CRDF,2014-07-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0001103795,"QS ENERGY, INC.",manufacturing,QSEP,2014-04-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0001266806,SECOND SIGHT MEDICAL PRODUCTS INC,manufacturing,VANI,2016-04-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0001390478,"GALENA BIOPHARMA, INC.",manufacturing,SLS,2013-04-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,24,0,False,False,True,acquire_price_and_facts,2
0001615219,"FLEX PHARMA, INC.",manufacturing,DCOY,2017-04-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0000863894,VERU INC.,manufacturing,VERU,2012-04-01 00:00:00+00:00,2018-10-01 00:00:00+00:00,27,0,False,False,True,acquire_price_and_facts,2
0001607962,REWALK ROBOTICS LTD.,manufacturing,LFWD,2016-04-01 00:00:00+00:00,2018-10-01 00:00:00+00:00,11,0,False,False,True,acquire_price_and_facts,2
0000315545,"PROVECTUS BIOPHARMACEUTICALS, INC.",manufacturing,PVCT,2012-04-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,26,0,False,False,True,acquire_price_and_facts,2
0000728387,"ISORAY, INC.",manufacturing,CATX,2015-10-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0000814586,LIFEWAY FOODS INC,manufacturing,LWAY,2014-07-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,17,0,False,False,True,acquire_price_and_facts,2
0001133818,BIO-PATH HOLDINGS INC,manufacturing,BPTH,2015-04-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,14,0,False,False,True,acquire_price_and_facts,2
0001326190,"PHARMATHENE, INC",manufacturing,ALT,2012-07-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,25,0,False,False,True,acquire_price_and_facts,2
0001404281,TOKAI PHARMACEUTICALS INC,manufacturing,ELDN,2016-04-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,10,0,False,False,True,acquire_price_and_facts,2
0001009759,CAPSTONE TURBINE CORP,manufacturing,CEPL,2012-04-01 00:00:00+00:00,2018-04-01 00:00:00+00:00,25,0,False,False,True,acquire_price_and_facts,2
0001157075,"PHARMACYTE BIOTECH, INC.",manufacturing,PMCB,2015-10-01 00:00:00+00:00,2018-04-01 00:00:00+00:00,11,0,False,False,True,acquire_price_and_facts,2
0000029332,DIXIE GROUP INC,manufacturing,DXYN,2014-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0000883975,STEMCELLS INC,manufacturing,MBOT,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0001095981,"CYTORI THERAPEUTICS, INC.",manufacturing,CNSY,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,24,0,False,False,True,acquire_price_and_facts,2
0001357459,"NEURALSTEM, INC.",manufacturing,PALI,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,24,0,False,False,True,acquire_price_and_facts,2
0001401914,CERULEAN PHARMA INC.,manufacturing,DARE,2016-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001574235,"PULMATRIX, INC.",manufacturing,PULM,2016-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,7,0,False,False,True,acquire_price_and_facts,2
0001540159,"STELLAR BIOTECHNOLOGIES, INC.",manufacturing,EDSA,2015-01-01 00:00:00+00:00,2017-10-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0001430306,TONIX PHARMACEUTICALS HOLDING CORP.,manufacturing,TNXP,2015-07-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,9,0,False,False,True,acquire_price_and_facts,2
0001506492,"SUNSHINE HEART, INC.",manufacturing,NUWE,2015-07-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,9,0,False,False,True,acquire_price_and_facts,2
0001553643,"RELMADA THERAPEUTICS, INC.",manufacturing,RLMD,2015-10-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0000090168,SIFCO INDUSTRIES INC,manufacturing,SIF,2015-01-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,10,0,False,False,True,acquire_price_and_facts,2
0000101538,UNITED STATES ANTIMONY CORP,manufacturing,UAMY,2013-01-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,18,0,False,False,True,acquire_price_and_facts,2
0000749647,CELSION CORP,manufacturing,IMNN,2013-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,15,0,False,False,True,acquire_price_and_facts,2
0000846913,"FUEL TECH, INC.",manufacturing,FTEK,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0000946486,DISCOVERY LABORATORIES INC /DE/,manufacturing,WINT,2013-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0001120370,"BROADWIND ENERGY, INC.",manufacturing,BWEN,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0001433607,"INSPIREMD, INC.",manufacturing,NSPR,2012-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,17,0,False,False,True,acquire_price_and_facts,2
0001176309,ORAMED PHARMACEUTICALS INC.,manufacturing,ORMP,2015-10-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,4,0,False,False,True,acquire_price_and_facts,2
0000949858,"ONCOGENEX PHARMACEUTICALS, INC.",manufacturing,ACHV,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0001087294,CUMBERLAND PHARMACEUTICALS INC,manufacturing,CPIX,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0000727510,ENZON PHARMACEUTICALS INC,manufacturing,VISK,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,True,acquire_price_and_facts,2
0000091388,SMITHFIELD FOODS INC,manufacturing,SFD,2012-04-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0001091596,CYTOMEDIX INC,manufacturing,AURX,2013-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,7,0,False,False,True,acquire_price_and_facts,2
0001358190,ORIENT PAPER INC.,manufacturing,ITP,2012-04-01 00:00:00+00:00,2014-04-01 00:00:00+00:00,9,0,False,False,True,acquire_price_and_facts,2
0000885462,"GULF RESOURCES, INC.",manufacturing,GURE,2012-04-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001355790,INTERNATIONAL STEM CELL CORP,manufacturing,ISCO,2012-04-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0000946644,HEMISPHERX BIOPHARMA INC,manufacturing,AIM,2012-04-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,6,0,False,False,True,acquire_price_and_facts,2
0001543418,TRILOGY METALS INC.,materials_and_mining,TMQ,2013-07-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,25,0,False,False,True,acquire_price_and_facts,2
0000783324,VISTA GOLD CORP,materials_and_mining,VGZ,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,37,0,False,False,True,acquire_price_and_facts,2
0001375205,UR-ENERGY INC,materials_and_mining,URG,2014-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,32,0,False,False,True,acquire_price_and_facts,2
0001529628,"SMART SAND, INC.",materials_and_mining,SND,2018-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0001348362,LEXARIA BIOSCIENCE CORP.,materials_and_mining,LEXX,2019-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,11,0,False,False,True,acquire_price_and_facts,2
0001556801,"DIAMANTE MINERALS, INC.",materials_and_mining,MYCB,2016-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,7,0,False,False,True,acquire_price_and_facts,2
0001419806,RARE ELEMENT RESOURCES LTD,materials_and_mining,REEMF,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0000711034,THUNDER MOUNTAIN GOLD INC,materials_and_mining,THMG,2015-07-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,5,0,False,False,True,acquire_price_and_facts,2
0001120970,COMSTOCK MINING INC.,materials_and_mining,LODE,2013-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,14,0,False,False,True,acquire_price_and_facts,2
0001134115,INTERNATIONAL TOWER HILL MINES LTD,materials_and_mining,THM,2013-07-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,13,0,False,False,True,acquire_price_and_facts,2
0001031093,"SILVER BULL RESOURCES, INC.",materials_and_mining,SVBL,2012-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,15,0,False,False,True,acquire_price_and_facts,2
0000839470,URANIUM RESOURCES INC /DE/,materials_and_mining,WWR,2012-04-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0001011509,GOLDEN MINERALS CO,materials_and_mining,AUMN,2012-04-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0000917225,SOLITARIO EXPLORATION & ROYALTY CORP.,materials_and_mining,XPL,2013-01-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,5,0,False,False,True,acquire_price_and_facts,2
0001072725,GOLD RESERVE INC,materials_and_mining,GDRZF,2012-04-01 00:00:00+00:00,2013-04-01 00:00:00+00:00,5,0,False,False,True,acquire_price_and_facts,2
0001527613,"NUZEE, INC.",retail_trade,CIMG,2020-01-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0000922358,FERRELLGAS PARTNERS L P,retail_trade,FGPR,2012-04-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,38,0,False,False,True,acquire_price_and_facts,2
0001491419,"LIVEXLIVE MEDIA, INC.",retail_trade,LVO,2019-07-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001713539,KAIXIN AUTO HOLDINGS,retail_trade,KXIN,2019-04-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,6,0,False,False,True,acquire_price_and_facts,2
0001579157,VINCE HOLDING CORP.,retail_trade,VNCE,2015-04-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0001842167,LIMITLESS PROJECTS INC.,services,LLPS,2021-10-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,5,0,False,False,True,acquire_price_and_facts,2
0001035354,"ELOXX PHARMACEUTICALS, INC.",services,ELOX,2019-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0001133311,TRAVELZOO,services,TZOO,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,40,0,False,False,True,acquire_price_and_facts,2
0001224133,MARCHEX INC,services,MCHX,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,40,0,False,False,True,acquire_price_and_facts,2
0001583648,"PIERIS PHARMACEUTICALS, INC.",services,PVLA,2018-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,15,0,False,False,True,acquire_price_and_facts,2
0001603454,CELCUITY INC.,services,CELC,2019-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0001708341,"ALLIED ESPORTS ENTERTAINMENT, INC.",services,AIFA,2019-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0001496443,"PAYSIGN, INC.",services,PAYS,2020-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,7,0,False,False,True,acquire_price_and_facts,2
0001713210,AGAPE ATP CORP,services,ATPC,2019-10-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001089872,"GAIA, INC",services,GAIA,2012-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,37,0,False,False,True,acquire_price_and_facts,2
0001362988,AIRCASTLE LTD,services,AYR,2012-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,37,0,False,False,True,acquire_price_and_facts,2
0001173204,CINEDIGM CORP.,services,CNVS,2016-01-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,21,0,False,False,True,acquire_price_and_facts,2
0001477009,GENERAL CANNABIS CORP,services,CANN,2019-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0000045919,HARTE HANKS INC,services,HHS,2012-04-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,32,0,False,False,True,acquire_price_and_facts,2
0000034956,"TENAX THERAPEUTICS, INC.",services,TENX,2016-07-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0000320017,"CALADRIUS BIOSCIENCES, INC.",services,LSTA,2014-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,15,0,False,False,True,acquire_price_and_facts,2
0001352952,ACCELERIZE INC.,services,CNFN,2016-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001379006,"NANOVIRICIDES, INC.",services,NNVC,2015-07-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,9,0,False,False,True,acquire_price_and_facts,2
0000926423,MITCHAM INDUSTRIES INC,services,MIND,2012-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,19,0,False,False,True,acquire_price_and_facts,2
0000744452,APPLIED DNA SCIENCES INC,services,BNBX,2014-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,11,0,False,False,True,acquire_price_and_facts,2
0000880984,"ACORN ENERGY, INC.",services,ACFN,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,True,acquire_price_and_facts,2
0000875355,INSIGNIA SYSTEMS INC/MN,services,TULP,2012-04-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0001017655,PAID INC,services,PAYD,2012-07-01 00:00:00+00:00,2013-10-01 00:00:00+00:00,6,0,False,False,True,acquire_price_and_facts,2
0000728385,BIRCHTECH CORP.,technology,BCHT,2026-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,1,0,False,False,True,acquire_price_and_facts,2
0001643303,NANO DIMENSION LTD.,technology,NNDM,2026-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,1,0,False,False,True,acquire_price_and_facts,2
0000882508,QUICKLOGIC CORP,technology,QUIK,2012-04-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,42,0,False,False,True,acquire_price_and_facts,2
0000771266,KOPIN CORP,technology,KOPN,2012-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,41,0,False,False,True,acquire_price_and_facts,2
0000948708,"SMITH MICRO SOFTWARE, INC.",technology,SMSI,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0001017303,TRANSACT TECHNOLOGIES INC,technology,TACT,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,30,0,False,False,True,acquire_price_and_facts,2
0001040161,"PIXELWORKS, INC",technology,PXLW,2015-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,26,0,False,False,True,acquire_price_and_facts,2
0001058811,IMMERSION CORP,technology,IMMR,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,40,0,False,False,True,acquire_price_and_facts,2
0001272842,AIRGAIN INC,technology,AIRG,2018-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0001314102,"EYEPOINT PHARMACEUTICALS, INC.",technology,EYPT,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,36,0,False,False,True,acquire_price_and_facts,2
0001351636,"SHOTSPOTTER, INC",technology,SSTI,2019-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0001420520,ATOMERA INC,technology,ATOM,2020-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,7,0,False,False,True,acquire_price_and_facts,2
0001438423,EVERSPIN TECHNOLOGIES INC,technology,MRAM,2018-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0001575793,ENERGOUS CORP,technology,WATT,2016-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,24,0,False,False,True,acquire_price_and_facts,2
0001646188,ONDAS HOLDINGS INC.,technology,ONDS,2020-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,8,0,False,False,True,acquire_price_and_facts,2
0000050471,PARK CITY GROUP INC,technology,TRAK,2015-10-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,24,0,False,False,True,acquire_price_and_facts,2
0001066194,EGAIN CORP,technology,EGAN,2014-10-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,27,0,False,False,True,acquire_price_and_facts,2
0001738758,GLORY STAR NEW MEDIA GROUP HOLDINGS LTD,technology,CHR,2020-07-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,5,0,False,False,True,acquire_price_and_facts,2
0000724910,NVE CORP /NEW/,technology,NVEC,2012-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,37,0,False,False,True,acquire_price_and_facts,2
0001126741,GSI TECHNOLOGY INC,technology,GSIT,2012-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,37,0,False,False,True,acquire_price_and_facts,2
0001015739,AWARE INC /MA/,technology,AWRE,2012-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,36,0,False,False,True,acquire_price_and_facts,2
0001597846,GREENPRO CAPITAL CORP.,technology,GRNQ,2019-07-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,4,0,False,False,True,acquire_price_and_facts,2
0000840715,CLEARONE INC,technology,CLRO,2016-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,15,0,False,False,True,acquire_price_and_facts,2
0000087050,"NEONODE, INC",technology,NEON,2013-04-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,25,0,False,False,True,acquire_price_and_facts,2
0000903651,INNODATA INC,technology,INOD,2012-04-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,26,0,False,False,True,acquire_price_and_facts,2
0000890394,"MOSYS, INC.",technology,PRSO,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,24,0,False,False,True,acquire_price_and_facts,2
0000022701,COMMUNICATIONS SYSTEMS INC,technology,SUNE,2012-04-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,22,0,False,False,True,acquire_price_and_facts,2
0001034760,WIDEPOINT CORP,technology,WYY,2015-07-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,9,0,False,False,True,acquire_price_and_facts,2
0000914139,PARKERVISION INC,technology,PRKR,2013-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,16,0,False,False,True,acquire_price_and_facts,2
0000836690,INNOVATIVE SOLUTIONS & SUPPORT INC,technology,IA,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,14,0,False,False,True,acquire_price_and_facts,2
0001437283,"VIRTUAL PIGGY, INC.",technology,RPMT,2013-07-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,13,0,False,False,True,acquire_price_and_facts,2
0001043961,TRANSGENOMIC INC,technology,PRPO,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,True,acquire_price_and_facts,2
0001377149,CAREVIEW COMMUNICATIONS INC,technology,CRVW,2012-04-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,12,0,False,False,True,acquire_price_and_facts,2
0000924383,LRAD CORP,technology,GNSS,2012-04-01 00:00:00+00:00,2013-10-01 00:00:00+00:00,7,0,False,False,True,acquire_price_and_facts,2
0001936224,SURF AIR MOBILITY INC.,transport_communications_utilities,SRFM,2026-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,1,0,False,False,True,acquire_price_and_facts,2
0001434728,"GLOBAL WATER RESOURCES, INC.",transport_communications_utilities,GWRS,2017-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,19,0,False,False,True,acquire_price_and_facts,2
0000276720,PURE CYCLE CORP,transport_communications_utilities,PCYO,2015-01-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,28,0,False,False,True,acquire_price_and_facts,2
0000108985,YORK WATER CO,transport_communications_utilities,YORW,2012-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,37,0,False,False,True,acquire_price_and_facts,2
0001069533,RGC RESOURCES INC,transport_communications_utilities,RGCO,2013-01-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,34,0,False,False,True,acquire_price_and_facts,2
0000798528,ODYSSEY MARINE EXPLORATION INC,transport_communications_utilities,OMEX,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,True,acquire_price_and_facts,2
0001378140,"OCEAN POWER TECHNOLOGIES, INC.",transport_communications_utilities,OPTT,2012-04-01 00:00:00+00:00,2013-04-01 00:00:00+00:00,5,0,False,False,True,acquire_price_and_facts,2
