cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision_x,last_recent_decision_x,recent_decision_rows_x,symbol_count,current_tickers,first_recent_decision_y,last_recent_decision_y,recent_decision_rows_y,first_recent_decision,last_recent_decision,recent_decision_rows,recovered_symbol,current_primary,selection_basis,candidate_format_valid,candidate_unique_across_ciks,audit_status
0001753706,"WHOLE EARTH BRANDS, INC.",manufacturing,0001753706-24-000017,2024-08-02 00:00:00+00:00,FREE|FREEW,xbrl_symbol_recovered,free-20240630.htm,5e6ecd0ed1586074b2afbd040170a57b75bb98af7a0b097a17b2bb61eb04dbf2,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,2,,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,FREE,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001802457,"ORIGIN MATERIALS, INC.",manufacturing,0001802457-23-000105,2023-11-10 00:00:00+00:00,ORGN|ORGNW,xbrl_symbol_recovered,orgn-20230930.htm,806ba4b9f0a990903e97fa8095ea632e7a63b031f862d8bd19e3a085a2d13d8c,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2,,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,ORGN,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001823652,"EVE HOLDING, INC.",manufacturing,0001554855-26-000300,2026-03-17 00:00:00+00:00,EVEX|EVEXW,xbrl_symbol_recovered,evex-20251231.htm,46acabc917794531bcd3b2679a9abb7bfb23620ae9b35301277910c976cd0ae8,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2,EVEX|EVEX-WT,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,EVEX,EVEX,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001830033,"PURECYCLE TECHNOLOGIES, INC.",manufacturing,0001193125-26-076801,2026-02-27 00:00:00+00:00,PCT|PCTTW|PCTTU,xbrl_symbol_recovered,pct-20251231.htm,54447e55d22c0c52075c45844e68012cc250ff1e6103ff97fc91cb6d987d628f,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,3,PCT|PCTBP|PCTTU|PCTTW,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,PCT,PCT,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001834045,"VINTAGE WINE ESTATES, INC.",manufacturing,0000950170-23-020610,2023-05-11 00:00:00+00:00,VWE|VWEWW,xbrl_symbol_recovered,vwe-20221231.htm,7422680ded6dc70c9fbb25ac00ceef9cad41a50730a9457c8acd619d5a08c075,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2,,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,VWE,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001843724,"LANZATECH GLOBAL, INC.",manufacturing,0001628280-24-046524,2024-11-09 00:00:00+00:00,LNZA|LNZAW,xbrl_symbol_recovered,lnza-20240930.htm,a7ef5e774ee3523e9c4d49b6a3c4d3d5b811447a777f754f2338e199984b2712,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,2,LNZA|LNZAW,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,LNZA,LNZA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001843762,"EQRX, INC.",manufacturing,0001558370-23-017760,2023-11-07 00:00:00+00:00,EQRX|EQRXW,xbrl_symbol_recovered,eqrx-20230930x10q.htm,48e34342d5b00685987ddd891fcf3c0a89b0901a026028cd8d46f993f38725db,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2,,2023-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,3,2023-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,3,EQRX,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001844862,"SOLID POWER, INC.",manufacturing,0001558370-23-018110,2023-11-09 00:00:00+00:00,SLDP|SLDPW,xbrl_symbol_recovered,sldp-20230930x10q.htm,243c14e61ad024ccc300db8ad3e5de7538158554edcb0a2e8808899656be5990,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2,SLDP|SLDPW,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,SLDP,SLDP,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001936258,NEWAMSTERDAM PHARMA CO N.V.,manufacturing,0001193125-26-056029,2026-02-19 00:00:00+00:00,NAMS|NAMSW,xbrl_symbol_recovered,nams-20251231.htm,01e16542d3535f54e73673d784df810f12de8862e95eec60e7e5726e965b8ca0,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2,NAMS|NAMSW,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,NAMS,NAMS,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001745317,"VELODYNE LIDAR, INC.",manufacturing,0001628280-22-029030,2022-11-10 00:00:00+00:00,VLDR|VLDRW,xbrl_symbol_recovered,vldr-20220930.htm,174940d4b73564484616965fa0b3fabdbbf392ca7df45d0457fc330fc884568b,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2,,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,VLDR,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001750153,CANOO INC.,manufacturing,0001628280-22-029300,2022-11-10 00:00:00+00:00,GOEV|GOEVW,xbrl_symbol_recovered,goev-20220930.htm,f25b95cf0f3f5c81c6df50a72f213e513d0b5b25429180c2e6cf10d3fcfc9d77,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2,,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,GOEV,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001805077,"EOS ENERGY ENTERPRISES, INC.",manufacturing,0001628280-22-028691,2022-11-08 00:00:00+00:00,EOSE|EOSEW,xbrl_symbol_recovered,eose-20220930.htm,c4107687972ac46a01d25c79f6d7492e03272213de17ecb921aebb55a00e1bce,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2,EOSE|EOSEW,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,EOSE,EOSE,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001811856,"VIEW, INC.",manufacturing,0001811856-22-000031,2022-11-09 00:00:00+00:00,VIEW|VIEWW,xbrl_symbol_recovered,view-20220930.htm,972f14cafe4430a5d23679a5be38d4211310b560fd1590c27c66be6e8beeb2f0,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2,,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,VIEW,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0000719413,HECLA MINING CO/DE/,materials_and_mining,0001193125-26-055059,2026-02-18 00:00:00+00:00,HL|HL-PB,xbrl_symbol_recovered,hl-20251231.htm,739f04ff8d69c9a0e45b9950988062cc98b453cecf08b54dfcaf3beb132374cc,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,HL|HL-PB,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,HL,HL,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000216085,HAVERTY FURNITURE COMPANIES INC,retail_trade,0001628280-26-012199,2026-02-27 00:00:00+00:00,HVT|HVTA,xbrl_symbol_recovered,hvt-20251231.htm,a97ca38db5567ce47ed8716891f2898bc8762b4c7e962eefc5c35197f9639ad3,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,HVT|HVT-A,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,HVT,HVT,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000870826,"IMEDIA BRANDS, INC.",retail_trade,0001558370-22-018598,2022-12-14 00:00:00+00:00,IMBI|IMBIL,xbrl_symbol_recovered,imbi-20221029x10q.htm,331f4b90c1cd6542d273d0b2a4a6a37322908d737000ec3d6585fbd1376d0ce9,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2,,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,IMBI,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001012019,RUSH ENTERPRISES INC TX,retail_trade,0001437749-26-005424,2026-02-26 00:00:00+00:00,RUSHA|RUSHB,xbrl_symbol_recovered,rusha20251231_10k.htm,4204eec0a75f1491ef18791e03d46af747532ace7e561b50ebd317e51d40d5c6,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,RUSHA|RUSHB,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,RUSHA,RUSHA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001175483,DRIVE SHACK INC.,retail_trade,0001175483-22-000023,2022-11-22 00:00:00+00:00,DS|DS-PB|DS-PC|DS-PD,xbrl_symbol_recovered,ds-20220930.htm,2134368b4696e85acd8463de29930fc66a91479d802ba0d901eca2cdf87efda4,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,4,,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,DS,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001378453,TRAVELCENTERS OF AMERICA INC. /MD/,retail_trade,0001378453-23-000010,2023-04-28 00:00:00+00:00,TA|TANNI|TANNL|TANNZ,xbrl_symbol_recovered,ta-20230331.htm,0c555ea2421b6d8e372e7a33c3b8a36ffde628404e959ac5de86b19447bfd6ef,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,4,,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,TA,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001618921,"WALGREENS BOOTS ALLIANCE, INC.",retail_trade,0001618921-25-000056,2025-06-27 00:00:00+00:00,WBA|WBA25|WBA26,xbrl_symbol_recovered,wba-20250531.htm,45b075a98240c0846d1748b6a08faf9ebc2d560341470d3c0eca7819f1a83eab,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,WBA,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001726173,BIGLARI HOLDINGS INC.,retail_trade,0001628280-26-012987,2026-03-03 00:00:00+00:00,BH.A|BH,xbrl_symbol_recovered,bh-20251231.htm,66bff83123541f96d41d71a5f8cdebe7a43ce84a2882ab7cdbc95e547144dc41,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,BH|BH-A,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,BH.A,BH,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0000004457,U-HAUL HOLDING CO /NV/,services,0001193125-26-037685,2026-02-05 00:00:00+00:00,UHAL|UHAL.B,xbrl_symbol_recovered,uhal-20251231.htm,d41445a9c165ee95293d9fd1b8e053b791853172949d7c9a49efd93444d6eb7e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,UHAL|UHAL-B,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,UHAL,UHAL,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000055135,KELLY SERVICES INC,services,0000055135-26-000053,2026-02-13 00:00:00+00:00,KELYA|KELYB,xbrl_symbol_recovered,kelya-20251228.htm,1c5b77d9b854979517ae560cfcc7d7a7f6d06c007d855ffc0233e110ef14cdcb,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,KELYA|KELYB,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,KELYA,KELYA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000102752,VSE CORP,services,0000102752-26-000015,2026-02-28 00:00:00+00:00,VSEC|VSECU,xbrl_symbol_recovered,vsec-20251231.htm,7f067060b0031529d91c1ef503996797831dee50322b93df67f0a9d9339b391c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,VSEC|VSECU,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,VSEC,VSEC,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000948320,"LIFEMD, INC.",services,0001493152-26-009549,2026-03-11 00:00:00+00:00,LFMD|LFMDP,xbrl_symbol_recovered,form10-k.htm,2341facf6a3dced5fd488652dd04d140dc44b956fcbef74211f2089a659e8824,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2,LFMD|LFMDP,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,LFMD,LFMD,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001295810,"SUNSTONE HOTEL INVESTORS, INC.",services,0001104659-26-021440,2026-02-28 00:00:00+00:00,SHO|SHO.PRH|SHO.PRI,xbrl_symbol_recovered,sho-20251231x10k.htm,b6785da118ff7580cbf99ab0862da881952b08b59b0ef3810ae1e986b293156a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,SHO|SHO-PH|SHO-PI,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,SHO,SHO,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001487712,AIR LEASE CORP,services,0001628280-26-007707,2026-02-13 00:00:00+00:00,AL|AL30,xbrl_symbol_recovered,al-20251231.htm,17736430bf8ed118de0a39a9807421ee0bb7c49596cb2143af2c9eda47d5834a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,AL,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001590364,FTAI AVIATION LTD.,services,0001628280-26-012940,2026-02-28 00:00:00+00:00,FTAI|FTAIN|FTAIM,xbrl_symbol_recovered,ftai-20251231.htm,61f5f0f0dde27b1d6c55de174acd6c3dabcbf95830729cc63d79c9b8c8aad104,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,FTAI|FTAIM,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,FTAI,FTAI,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001617640,"ZILLOW GROUP, INC.",services,0001617640-26-000015,2026-02-12 00:00:00+00:00,ZG|Z,xbrl_symbol_recovered,z-20251231.htm,cf754ee32e3dfdf542a73e9d635ab9537ae86152aac735f7e68443e767b5f6e1,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,Z|ZG,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,ZG,Z,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001620179,"EXELA TECHNOLOGIES, INC.",services,0001558370-24-000106,2024-01-06 00:00:00+00:00,XELA|XELAP,xbrl_symbol_recovered,xela-20230930x10q.htm,d52bca252210db6219b4d73328436cc4640be931fd4d0d6b853b6649c393da9a,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2,,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,XELA,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001657853,"HERTZ GLOBAL HOLDINGS, INC",services,0001657853-26-000008,2026-02-27 00:00:00+00:00,HTZ|HTZWW,xbrl_symbol_recovered,htz-20251231.htm,26e830df86c617dc429937ab31f03dd51f9cb9d76e82c7aef1339e6649e635ca,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,HTZ|HTZWW,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,HTZ,HTZ,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001794669,"SHIFT4 PAYMENTS, INC.",services,0001794669-26-000010,2026-02-28 00:00:00+00:00,FOUR|FOUR.PRA,xbrl_symbol_recovered,four-20251231.htm,71f925d92ad66d9e549ad15988b3f723917b7505d6019bdd6b14c417dd9ed5ae,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,FOUR|FOUR-PA,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,FOUR,FOUR,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001799191,"ONCOLOGY INSTITUTE, INC.",services,0001799191-26-000007,2026-03-13 00:00:00+00:00,TOI|TOIIW,xbrl_symbol_recovered,toi-20251231.htm,e5d66f434fe841a9fd2b291e3543daffc743beba43906edc1e98f64d2b88ac8e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,10,2,DFPH|STLN|STLNW|TOI,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,10,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,10,TOI,DFPH,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001813914,"CAREMAX, INC.",services,0000950170-24-094897,2024-08-10 00:00:00+00:00,CMAX|CMAXW,xbrl_symbol_recovered,cmax-20240630.htm,4fd39655ca5782682ab9022d8ffab5268f10a16bc98237efddaa335bacf31ad3,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,2,,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,CMAX,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001816233,"SHARECARE, INC.",services,0001628280-24-036336,2024-08-10 00:00:00+00:00,SHCR|SHCRW,xbrl_symbol_recovered,shcr-20240630.htm,737b3bb119715f50c46b6017aa06969a79c6a910f4f3f8b81fb923d03a0fbc01,2023-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,10,2,,2023-07-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,6,2023-07-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,6,SHCR,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001819395,SONDER HOLDINGS INC.,services,0001819395-23-000168,2023-11-15 00:00:00+00:00,SOND|SONDW,xbrl_symbol_recovered,sond-20230930.htm,30f32f56295ba82c4980caaa6624f4b6020cf632dbb5bc4f82f1e671a7e2e45b,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2,,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,SOND,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001823466,"FISCALNOTE HOLDINGS, INC.",services,0001193125-26-120769,2026-03-25 00:00:00+00:00,NOTE|NOTE.WS,xbrl_symbol_recovered,note-20251231.htm,141f7e29d32bc167562dff3093651c29a96c6f19c2fd4864b4277bd171d9ab73,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2,NOTE|NOTEW,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,NOTE,NOTE,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001823575,"ZEROFOX HOLDINGS, INC.",services,0000950170-24-032180,2024-03-16 00:00:00+00:00,ZFOX|ZFOXW,xbrl_symbol_recovered,zfox-20240131.htm,caa13a43c3df47fd2ca06895b585d640177da12df86cf2ded41c777128cbf8f3,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,5,2,,2024-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,1,2024-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,1,ZFOX,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001832511,P3 HEALTH PARTNERS INC.,services,0001628280-24-047186,2024-11-13 00:00:00+00:00,PIII|PIIIW,xbrl_symbol_recovered,piii-20240930.htm,ad536d6ce0358453d49fdf76eef6ce367f67452ece5d280dca095de1d528adc7,2023-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,11,2,PIII|PIIIW,2023-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,11,2023-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,11,PIII,PIII,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001856031,VIVID SEATS INC.,services,0001193125-26-103023,2026-03-13 00:00:00+00:00,SEAT|SEATW,xbrl_symbol_recovered,seat-20251231.htm,a43cf623f6aee1ca9d34866e5fbaf5198ec925705b0f786e34e717e8704a6eaf,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2,SEAT|SEATW,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,SEAT,SEAT,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001865782,"BRIGHTSPRING HEALTH SERVICES, INC.",services,0001193125-26-079454,2026-02-28 00:00:00+00:00,BTSG|BTSGU,xbrl_symbol_recovered,btsg-20251231.htm,f8a34085c0a2d8924e34b20b8bbad60ad592644e044a8b4a69ed8c9aebca4086,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,2,BTSG|BTSGU,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,BTSG,BTSG,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001958140,"ATLANTA BRAVES HOLDINGS, INC.",services,0001104659-26-020650,2026-02-27 00:00:00+00:00,BATRA|BATRK,xbrl_symbol_recovered,batra-20251231x10k.htm,c6117943970921282399e021867d4a1fef04dbd4f995e5eab6ff71e56b0a6180,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,2,BATRA|BATRB|BATRK,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,BATRA,BATRA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000716634,READING INTERNATIONAL INC,services,0000716634-21-000029,2021-11-10 00:00:00+00:00,RDI|RDIB,xbrl_symbol_recovered,rdi-20210930x10q.htm,a48bb7e521170d9cc6ef7d545dfc98397fed8584858df5c319b381fa91cd4682,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,2,RDI|RDIB,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,RDI,RDI,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001790625,"AGILETHOUGHT, INC.",services,0001790625-23-000117,2023-08-15 00:00:00+00:00,AGIL|AGILW,xbrl_symbol_recovered,agil-20230630.htm,8479fb03fe8a0fe0e9ff656e1334e09f66df889e0d9044ae068f15f0c6e8dc80,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,2,,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,AGIL,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0000012208,"BIO-RAD LABORATORIES, INC.",technology,0000012208-26-000010,2026-02-14 00:00:00+00:00,BIO|BIO.B,xbrl_symbol_recovered,bio-20251231.htm,4b48a60edc4376ce0bac2ae48301366da183dc441b4f8e2010847a549c9107b4,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,BIO|BIO-B,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,BIO,BIO,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000078814,PITNEY BOWES INC /DE/,technology,0001628280-26-009650,2026-02-20 00:00:00+00:00,PBI|PBI.PRB,xbrl_symbol_recovered,pbi-20251231.htm,26a8751897f8a1b25efb2607d35516af5efcddea8b06254c98e64b15ec568547,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,PBI|PBI-PB,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,PBI,PBI,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000729580,BEL FUSE INC /NJ,technology,0001437749-26-005354,2026-02-25 00:00:00+00:00,BELFA|BELFB,xbrl_symbol_recovered,belfb20251231d_10k.htm,e98b25d440930c8e6a1bab38ebf6534de8d64b7a49db25a17e02bd9bd95c81f7,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,BELFA|BELFB,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,BELFA,BELFA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
